# Argument List:
# Name = hot5
# peak file = hot5.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr10	112327448	112364390	SMC3	0	+	17	151
chr10	112631595	112659763	PDCD4	0	+	15|15	-335|-335
chr10	112628647	112630662	LOC282997	0	-	15	1268
chr10	112658487	112679124	NCRNA00081	0	-	22|22|22|22|22	-170|-170|260|-170|-170
chr10	112679300	112773424	SHOC2	0	+	22	346
chr10	113909621	113943525	GPAM	0	-	8	0
chr10	114190059	114206672	ZDHHC6	0	-	20	176
chr10	114206755	114578501	VTI1A	0	+	20	-93
chr10	114710008	114927434	TCF7L2	0	+	7|7|7|7|7|7|12|12|12|12|12|12	56|56|56|56|56|56|-1554|-1554|-1554|-1554|-1554|-1554
chr10	115439425	115490662	CASP7	0	+	12|12|12|12	-115|-115|-115|-606
chr10	115594483	115613859	DCLRE1A	0	-	23	437
chr10	115614390	115672264	NHLRC2	0	+	23	94
chr10	115803805	115806665	ADRB1	0	+	8	466
chr10	115881973	115934364	C10orf118	0	-	6	-315
chr10	115933863	115933938	MIR2110	0	-	6	111
chr10	116190869	116286685	ABLIM1	0	-	6|5|5	-29|225|225
chr10	11502508	11653679	USP6NL	0	-	8	38
chr10	116581502	116659585	FAM160B1	0	+	6|6	38|38
chr10	116697951	116737438	TRUB1	0	+	15	-118
chr10	118430703	118502085	HSPA12A	0	-	6	-77
chr10	118644307	118765088	KIAA1598	0	-	11|11	-567|-567
chr10	119042605	119134937	PDZD8	0	-	15	652
chr10	119764428	119806114	RAB11FIP2	0	-	7	367
chr10	119806331	119969659	CASC2	0	+	7|7|7	-150|-150|-150
chr10	120068571	120101839	C10orf84	0	-	6|6	-65|-65
chr10	120440493	120514758	C10orf46	0	-	15	-89
chr10	120789227	120793854	NANOS1	0	+	6	-1172
chr10	120794541	120840334	EIF3A	0	-	14	-195
chr10	11962021	12084808	UPF2	0	-	17|17	301|86
chr10	120900430	120925204	SFXN4	0	-	7	-98
chr10	120927215	120938345	PRDX3	0	-	10|10	-21|-21
chr10	120967196	121215130	GRK5	0	+	9	802
chr10	12110933	12165223	DHTKD1	0	+	8	103
chr10	121259339	121302222	RGS10	0	-	6	776
chr10	121332977	121356541	TIAL1	0	-	13|13	82|82
chr10	121410881	121437327	BAG3	0	+	8	176
chr10	121588971	121632394	C10orf119	0	-	15	150
chr10	121652222	121701245	SEC23IP	0	+	21	128
chr10	12171639	12211956	SEC61A2	0	+	12|12|12|12|12	-322|-322|-322|-322|-322
chr10	12237960	12292587	CDC123	0	+	22	-101
chr10	12209573	12238143	NUDT5	0	-	22	-82
chr10	122610686	122669038	WDR11	0	+	21	-213
chr10	122521323	122610691	LOC283089	0	-	21	208
chr10	123502625	123687546	ATE1	0	-	19|19	-212|-212
chr10	123716608	123734743	NSMCE4A	0	-	13|13	-135|-135
chr10	12391582	12868135	CAMK1D	0	+	5|5	178|178
chr10	124134093	124191871	PLEKHA1	0	+	12	-410
chr10	124608612	124639157	FAM24B	0	-	8	-100
chr10	124639148	124658230	LOC399815	0	+	8	91
chr10	124690418	124713919	C10orf88	0	-	20	-77
chr10	124739555	124749904	PSTK	0	+	6	-470
chr10	124768428	124817805	ACADSB	0	+	11	9
chr10	124753196	124768311	IKZF5	0	-	11	108
chr10	124913759	124924886	BUB3	0	+	13|13	-211|-211
chr10	126150340	126302709	LHPP	0	+	7|7	-43|-43
chr10	126447405	126480439	METTL10	0	-	10	53
chr10	126490353	126525238	FAM175B	0	+	11	-24
chr10	126676418	126849624	CTBP2	0	-	11|11	388|909
chr10	127408083	127452712	C10orf137	0	+	13	2
chr10	127393858	127408062	FLJ37035	0	-	13	19
chr10	127477147	127511837	UROS	0	-	12	98
chr10	127512103	127542263	BCCIP	0	+	12|12|12	168|168|168
chr10	127585107	127698159	FANK1	0	+	6|5	716|43
chr10	128594022	129250779	DOCK1	0	+	5	18
chr10	129894926	129924468	MKI67	0	-	5|5	274|274
chr10	13142081	13180276	OPTN	0	+	7|7|7|7	346|346|346|346
chr10	131862163	131909081	LOC387723	0	-	20	131
chr10	131934662	131977870	GLRX3	0	+	8	-27
chr10	13203553	13253100	MCM10	0	+	12|12	68|68
chr10	13319796	13341746	PHYH	0	-	9|9	139|-245
chr10	133781203	133795435	BNIP3	0	-	7	111
chr10	13359437	13390298	SEPHS1	0	-	8|8|8	81|81|81
chr10	134020995	134121477	STK32C	0	-	7	284
chr10	134145740	134195010	LRRC27	0	+	11|11|11|11	205|78|78|78
chr10	134210701	134231351	PWWP2B	0	+	7|7	313|313
chr10	134258713	134261824	C10orf91	0	+	6	-1725
chr10	134351352	134596983	INPP5A	0	+	8	316
chr10	135093137	135122644	TUBGCP2	0	-	6	-15
chr10	135122422	135126666	ZNF511	0	+	6	-207
chr10	135175987	135186908	ECHS1	0	-	7	31
chr10	135192740	135205197	PAOX	0	+	5|5|5	290|290|290
chr10	135207620	135234173	MTG1	0	+	14	-230
chr10	13628938	13672867	PRPF18	0	+	15	-4
chr10	14861250	14879983	CDNF	0	-	12	339
chr10	14880260	14913738	HSPA14	0	+	12	-62
chr10	14920781	14946302	SUV39H2	0	+	9|9|9|9|9|9	199|282|199|282|316|199
chr10	14948872	14996094	DCLRE1C	0	-	9|9|9|9	54|54|54|54
chr10	15001437	15014850	MEIG1	0	+	17	-189
chr10	15139181	15146255	RPP38	0	+	13|13|13	-259|-259|-259
chr10	15137384	15139318	C10orf111	0	-	13	122
chr10	15147770	15210695	NMT2	0	-	7	-100
chr10	15820174	15902519	FAM188A	0	-	6	23
chr10	16632618	16859453	RSU1	0	-	10|10	141|141
chr10	17184982	17244070	TRDMT1	0	-	16	-531
chr10	17270257	17279592	VIM	0	+	17	-618
chr10	17631959	17659373	PTPLA	0	-	8	43
chr10	17686123	17757907	STAM	0	+	15	75
chr10	180423	300576	ZMYND11	0	+	5|5|5	-836|-836|-836
chr10	18834263	18940550	NSUN6	0	-	6	8
chr10	18948312	18966940	ARL5B	0	+	9	57
chr10	21068904	21463116	NEBL	0	-	9|9	137|137
chr10	21783421	21786213	C10orf114	0	-	32	-740
chr10	21785491	21785570	MIR1915	0	-	32	-97
chr10	21802410	21814611	C10orf140	0	-	24	751
chr10	21823573	22032555	MLLT10	0	+	21|21|21|21|21|21	367|367|-106|-106|-106|-106
chr10	22045477	22292650	DNAJC1	0	-	7	-110
chr10	22605298	22609236	COMMD3	0	+	8	-141
chr10	22610005	22620417	BMI1	0	+	10	-142
chr10	23384426	23410941	MSRB2	0	+	5	-114
chr10	23728197	23731308	OTUD1	0	+	10	281
chr10	24872537	25012597	ARHGAP21	0	-	7	594
chr10	25305507	25315591	THNSL1	0	+	14	-284
chr10	25270916	25305030	ENKUR	0	-	14	761
chr10	26986594	27035724	PDSS1	0	+	8	128
chr10	27035526	27150016	ABI1	0	-	10|10|10|10|10|10|10|10|10|10|10|10	4|4|4|4|4|4|4|4|4|4|4|4
chr10	27293044	27389427	ANKRD26	0	-	5	7
chr10	27443752	27475848	MASTL	0	+	14|14|14|6|6|6	371|371|371|-466|-466|-466
chr10	27399384	27443321	YME1L1	0	-	14|14|6|6	60|60|897|897
chr10	27484143	27531068	ACBD5	0	-	8|8|8|14|14|14|10|10	-1553|-293|-1553|74|1334|74|935|935
chr10	27793248	27829097	RAB18	0	+	14	3
chr10	28822423	28909921	WAC	0	+	13|13|13	451|451|-546
chr10	28808846	28821283	LOC220906	0	-	13	689
chr10	28966423	28971868	BAMBI	0	+	6	64
chr10	29698500	29711299	LOC387647	0	+	10	-181
chr10	29746276	30024730	SVIL	0	-	10	90
chr10	30301728	30348488	KIAA1462	0	-	7	-1954
chr10	30598730	30638267	MTPAP	0	-	7	-131
chr10	30722865	30750761	MAP3K8	0	+	18	-385
chr10	31133566	31320866	ZNF438	0	-	10|10|10|10|10|10|10	147|147|147|147|147|147|147
chr10	31610063	31818741	ZEB1	0	+	8|8|8|8|8|8	1944|-19|1944|-19|-19|-19
chr10	31605457	31608024	LOC220930	0	-	8	95
chr10	3179919	3215003	PITRM1	0	-	5	-50
chr10	32095224	32217770	ARHGAP12	0	-	13	251
chr10	32297939	32345371	KIF5B	0	-	6	-170
chr10	32557858	32636113	EPC1	0	-	26	-438
chr10	32735040	32863490	CCDC7	0	+	16|16	-111|-111
chr10	33189247	33247293	ITGB1	0	-	24|24	260|731
chr10	33486546	33623833	NRP1	0	-	27|27|27	964|964|964
chr10	34398487	35104253	PARD3	0	-	5|5|5|5|5|5|5|5|5|5|5	-16|-16|-16|-16|-16|-16|-16|-16|-16|-16|-16
chr10	35298807	35379294	CUL2	0	-	20	224
chr10	35415800	35468774	CREM	0	+	18|18|18|18|18|18|14|14|14|14|14|14|14|14|14	-285|302|-285|-285|-285|302|-906|-906|-906|-906|-131|-131|-131|-131|-131
chr10	35625801	35860845	CCNY	0	+	5	432
chr10	35927176	35930362	FZD8	0	-	6|5	-461|813
chr10	38117898	38146486	ZNF248	0	-	6	213
chr10	3818188	3827473	KLF6	0	-	22|22|22|22|17|17|17|17	-1852|-1852|-1852|-1852|279|279|279|279
chr10	38238794	38265453	ZNF25	0	-	11	-2
chr10	38299577	38348994	ZNF33A	0	+	10|10	-114|-114
chr10	38383263	38412276	ZNF37A	0	+	8|8|8	32|32|32
chr10	38645307	38667432	HSD17B7P2	0	+	7	-127
chr10	43008962	43048280	ZNF37BP	0	-	6	48
chr10	43084554	43133992	ZNF33B	0	-	9	5
chr10	43277953	43330383	BMS1	0	+	23	-390
chr10	43633933	43680747	CSGALNACT2	0	+	5	107
chr10	43881064	43892794	HNRNPF	0	-	16|16|14|14|14|14|8|8|8|8	-257|258|-1430|-1066|-33|-1390|-121|243|1276|-81
chr10	43932573	43978007	ZNF487P	0	+	9	196
chr10	44051794	44070065	ZNF239	0	-	5|5|5	-50|-51|-51
chr10	44101854	44113351	ZNF485	0	+	7	-29
chr10	44139307	44144152	ZNF32	0	-	5|5	151|-23
chr10	45455218	45490170	RASSF4	0	+	5	94
chr10	45306471	45455137	LOC220980	0	-	5	-13
chr10	45471710	45474330	C10orf10	0	-	5	-51
chr10	45952816	46090354	MARCH8	0	-	18|18	-177|-177
chr10	46111039	46168251	ANUBL1	0	-	7|7	-79|-79
chr10	46222647	46288411	FAM21C	0	+	18|18|18	-36|-36|-36
chr10	46958527	46970601	SYT15	0	-	5|5	-287|-287
chr10	46993545	47000567	GPRIN2	0	+	5	258
chr10	47083533	47088319	PPYR1	0	+	7	1074
chr10	47096454	47151400	LOC643650	0	-	7	24
chr10	4692377	4720262	LOC100216001	0	-	19	-33
chr10	48355088	48373864	ZNF488	0	+	7	277
chr10	4868401	4890249	AKR1E2	0	+	5	-93
chr10	5005453	5020157	AKR1C1	0	+	5	-1756
chr10	5042104	5046053	AKR1C2	0	-	5|8|8	-1362|1032|1032
chr10	50664491	50747147	ERCC6	0	-	7	-135
chr10	50942687	50970425	OGDHL	0	-	6|6|6	50|50|50
chr10	5136567	5149876	AKR1C3	0	+	8|21	1056|-324
chr10	51565107	51590733	NCOA4	0	+	11|11|11|5	-159|-159|-159|-98
chr10	51827683	51893268	FAM21A	0	+	8	-9
chr10	5238797	5260910	AKR1C4	0	+	5	766
chr10	52065345	52383737	SGMS1	0	-	5|19	-1714|684
chr10	52499707	52514567	ASAH2B	0	+	6	-95
chr10	53455246	53459355	CSTF2T	0	-	24	149
chr10	54074040	54077416	DKK1	0	+	20	-278
chr10	5454517	5500424	NET1	0	+	5|10	-117|-16
chr10	5680819	5708558	ASB13	0	-	6|6	50|50
chr10	5726800	5805695	C10orf18	0	+	14	127
chr10	58117198	58121034	ZWINT	0	-	7|7|7	86|86|86
chr10	5807186	5855512	GDI2	0	-	15|15	-39|-39
chr10	5920050	5931860	ANKRD16	0	-	12|12|12	163|163|163
chr10	5932213	5979555	FBXO18	0	+	12	190
chr10	60028894	60049018	CISD1	0	+	5|9	1014|17
chr10	59955617	60027694	IPMK	0	-	5|9	186|1183
chr10	60094738	60130509	UBE2D1	0	+	7	6
chr10	60145175	60155896	TFAM	0	+	12	-12
chr10	60272903	60588845	BICC1	0	+	10|7	282|-660
chr10	6131308	6159420	RBM17	0	+	14|14	399|39
chr10	61548505	61666414	CCDC6	0	-	23	90
chr10	6244839	6277505	PFKFB3	0	+	22	-248
chr10	62538088	62546827	CDK1	0	+	6|6|6|6	-76|47|47|47
chr10	62629199	62704033	RHOBTB1	0	-	7|7	153|153
chr10	64564515	64568238	ADO	0	+	19	-304
chr10	64893006	64914785	NRBF2	0	+	21	-130
chr10	64926989	65028982	JMJD1C	0	-	13|5	46|-107
chr10	65224988	65226320	LOC84989	0	+	5	-627
chr10	65281122	65384881	REEP3	0	+	15	-169
chr10	6469104	6622238	PRKCQ	0	-	5	111
chr10	6622386	6627323	LOC439949	0	+	5|5	37|37
chr10	69556427	69597937	DNAJC12	0	-	6|6	-13|-13
chr10	69644938	69678146	SIRT1	0	+	11|11	569|57
chr10	69681656	69835103	HERC4	0	-	8|8	-420|-420
chr10	70044837	70092684	PBLD	0	-	13|13|11|11	-1060|-1060|228|228
chr10	70091767	70102952	HNRNPH3	0	+	13|13|11|11	143|143|-1145|-1145
chr10	70136950	70167051	RUFY2	0	-	13|13	-327|-222
chr10	70173821	70231879	DNA2	0	-	9	-174
chr10	70242097	70287584	SLC25A16	0	-	12	-272
chr10	70480970	70551307	CCAR1	0	+	13	-44
chr10	70661033	70706602	DDX50	0	+	17	167
chr10	70715891	70744279	DDX21	0	+	24	-119
chr10	70748476	70776739	KIAA1279	0	+	11	-237
chr10	70847827	70864565	SRGN	0	+	6|6	-17|-17
chr10	70883907	70932614	VPS26A	0	+	14|14	-24|-24
chr10	70939992	70968849	SUPV3L1	0	+	21	141
chr10	71211225	71267423	TSPAN15	0	+	5|7	1583|277
chr10	71390002	71393347	C10orf35	0	+	6	-13
chr10	71812356	71872039	H2AFY2	0	+	5|5	-238|-1305
chr10	71872029	71892690	AIFM2	0	-	7	-94
chr10	71897734	71906496	TYSND1	0	-	19|19	-261|-261
chr10	71909966	71930285	SAR1A	0	-	16|16	316|316
chr10	71962585	71993190	PPA1	0	-	10	138
chr10	72163860	72188372	EIF4EBP2	0	+	5	-28
chr10	72575703	72640930	SGPL1	0	+	6	-100
chr10	72643266	72648541	PCBD1	0	-	7	-425
chr10	73079009	73123145	SLC29A3	0	+	8|8|8|8	-124|-124|-124|-124
chr10	73507315	73533337	C10orf54	0	-	5	-36
chr10	73576055	73611082	PSAP	0	-	11|11|11	-258|-258|-258
chr10	73724119	73773321	CHST3	0	+	5	-287
chr10	73856277	73975694	ASCC1	0	-	9	195
chr10	73975805	73995616	ANAPC16	0	+	9	-84
chr10	74033676	74035797	DDIT4	0	+	42|5	-24|-1672
chr10	74092587	74114907	DNAJB12	0	-	27|27	-657|-657
chr10	74127084	74385949	CBARA1	0	-	13|13	-11|-11
chr10	74451888	74647450	CCDC109A	0	+	9	104
chr10	74766981	74856732	P4HA1	0	-	9|9|9|9	-247|-247|-247|-247
chr10	74870209	74891580	NUDT13	0	+	18	-266
chr10	74894282	74927853	ECD	0	-	15|15|15|15	10|10|10|10
chr10	74927876	75001938	FAM149B1	0	+	15	13
chr10	75002583	75007025	DNAJC9	0	-	18	-106
chr10	75008600	75012451	MRPS16	0	-	19	269
chr10	75013516	75118617	TTC18	0	-	5	-9
chr10	75196563	75255782	PPP3CB	0	-	10|10|10	-187|-187|-187
chr10	75458908	75490272	BMS1P4	0	-	23	-3
chr10	75504131	75531917	SEC24C	0	+	22|22	194|194
chr10	75532048	75535974	FUT11	0	+	17	-273
chr10	75541807	75543405	CHCHD1	0	+	8	-27
chr10	75545604	75561550	KIAA0913	0	+	19	356
chr10	75572258	75634338	CAMK2G	0	-	5|5|5|5|5	-147|-147|-152|-147|-147
chr10	75670861	75677256	PLAU	0	+	8|8|5|5	1778|1778|204|204
chr10	75757871	75879912	VCL	0	+	13|13	-1453|-1453
chr10	75910964	76469059	ADK	0	+	14|12	118|73
chr10	75880015	75910826	AP3M1	0	-	14|14	20|20
chr10	76586378	76792639	MYST4	0	+	12	394
chr10	76871392	76941880	SAMD8	0	+	7|7	-103|-103
chr10	76970299	76991204	VDAC2	0	+	19|19|19|19	-21|-409|-21|-21
chr10	76993729	76995770	COMTD1	0	-	11|13	-1739|-188
chr10	77157604	77161513	ZNF503	0	-	18	527
chr10	77161285	77168739	NCRNA00245	0	+	18|18	-755|1473
chr10	7830092	7849755	ATP5C1	0	+	10|10	11|11
chr10	7797367	7829944	KIN	0	-	10	137
chr10	7860672	8056713	TAF3	0	+	16	-138
chr10	79550550	79686348	DLG5	0	-	5	76
chr10	79686569	79689582	LOC100128292	0	+	5	145
chr10	79734907	79789298	POLR3A	0	-	27	149
chr10	79793517	79800471	RPS24	0	+	9|9|9|9|9|9	-64|-64|-64|-64|-64|-64
chr10	80828791	81076285	ZMIZ1	0	+	5|6	1571|72
chr10	80703083	80827205	LOC283050	0	-	5|5|5|6|6|6	15|15|15|1514|1514|1514
chr10	8096666	8117162	GATA3	0	+	7|7	795|795
chr10	8092412	8095447	FLJ45983	0	-	7|7	424|424
chr10	81107219	81115084	PPIF	0	+	6|5	-7|-670
chr10	81585657	81587355	LOC642361	0	+	6	-842
chr10	81838425	81852306	C10orf57	0	+	10	-315
chr10	81805990	81838949	LOC219347	0	-	10|10|10|10|10	-209|-209|-209|-209|-209
chr10	81914879	81965328	ANXA11	0	-	6|6|6|13|13|13	81|81|81|1920|1920|1920
chr10	82168241	82192752	C10orf58	0	+	7	52
chr10	82214037	82282390	TSPAN14	0	+	6|6	146|146
chr10	82297657	82406316	SH2D4B	0	+	11	1678
chr10	85899184	85913311	GHITM	0	+	15	-58
chr10	88195013	88281541	WAPAL	0	-	8	104
chr10	88516395	88684944	BMPR1A	0	+	6	120
chr10	88728187	88730666	C10orf116	0	+	5	1661
chr10	88730497	88769960	AGAP11	0	+	6	-616
chr10	88809958	88854776	GLUD1	0	-	7	539
chr10	88854952	88951220	FAM35A	0	+	7	-363
chr10	88998425	89102315	LOC728190	0	-	14	218
chr10	89102167	89103330	LOC439994	0	+	14	-366
chr10	89264222	89313217	MINPP1	0	+	11|11	-666|-666
chr10	89512874	89577917	ATAD1	0	-	7	-41
chr10	89578069	89605365	CFLP1	0	+	7	193
chr10	89623194	89728531	PTEN	0	+	16|15	1092|-117
chr10	89618918	89623194	KILLIN	0	-	16|15	-1092|117
chr10	90043860	90343082	RNLS	0	-	9|9	-184|-184
chr10	90973329	91011660	LIPA	0	-	5|5	-207|-207
chr10	91174324	91180758	IFIT5	0	+	5	-605
chr10	91342748	91403647	PANK1	0	-	19|19|19	1072|-496|1072
chr10	91461366	91534700	KIF20B	0	+	13	-4
chr10	92631708	92668312	RPP30	0	+	9|9	-19|-19
chr10	92671856	92681032	ANKRD1	0	-	19	176
chr10	93170095	93222967	HECTD2	0	+	17|17	454|454
chr10	93388200	93392858	PPP1R3C	0	-	15	129
chr10	93558150	93625231	TNKS2	0	+	10	19
chr10	93666345	93669258	FGFBP3	0	-	10	-515
chr10	93683735	93790078	BTAF1	0	+	11	124
chr10	93808398	94050875	CPEB3	0	-	9	8
chr10	94050919	94113721	MARCH5	0	+	9	36
chr10	94211440	94333852	IDE	0	-	12	181
chr10	94352824	94415150	KIF11	0	+	12|9	1304|-75
chr10	94449680	94455406	HHEX	0	+	5	-166
chr10	95066186	95242074	MYOF	0	-	16|16	191|191
chr10	95256368	95288847	CEP55	0	+	8|8	-93|-73
chr10	95427640	95462329	FRA10AC1	0	-	25	23
chr10	95653729	95662490	TMEM20	0	+	5|5	-21|-21
chr10	95753745	96088146	PLCE1	0	+	6	1764
chr10	96092988	96122683	NOC3L	0	-	20	51
chr10	96162185	96296089	TBC1D12	0	+	7	-17
chr10	96305573	96361855	HELLS	0	+	6	-11
chr10	96997331	97050781	PDLIM1	0	-	8|5	-1449|-58
chr10	97071530	97321171	SORBS1	0	-	6|6	155|155
chr10	97365686	97416567	ALDH18A1	0	-	7|7	-61|-61
chr10	97423153	97453900	TCTN3	0	-	6|6	-89|-89
chr10	97667721	97698414	C10orf131	0	+	7	30
chr10	97803158	97820623	CCNJ	0	+	10|10|10	-118|-118|-118
chr10	97889471	97923510	ZNF518A	0	+	25	-507
chr10	98124362	98273683	TLL2	0	-	7	130
chr10	98277867	98346809	TM9SF3	0	-	8	-174
chr10	98592016	98724198	LCOR	0	+	10|10|10	-339|-339|356
chr10	98981930	99052413	ARHGAP19	0	-	16	-112
chr10	99079021	99081672	FRAT1	0	+	10	-73
chr10	99092253	99094458	FRAT2	0	-	10	134
chr10	99116458	99161127	RRP12	0	-	13|13	-89|-89
chr10	99186026	99193197	PGAM1	0	+	9	-29
chr10	99195666	99205768	EXOSC1	0	-	14	54
chr10	99205929	99217124	ZDHHC16	0	+	14|14|14|14|14	107|107|107|107|124
chr10	99218082	99258366	MMS19	0	-	19	-226
chr10	99258767	99330960	UBTD1	0	+	19	627
chr10	99332255	99343639	ANKRD2	0	+	7|7	17|17
chr10	99344101	99372553	DHDPSL	0	+	5|5	187|187
chr10	99374310	99393913	MORN4	0	-	11|11	-352|217
chr10	99437180	99447015	AVPI1	0	-	17	161
chr10	99473464	99477909	MARVELD1	0	+	13	-780
chr10	99498233	99520663	ZFYVE27	0	+	10|10|10|10|10|10|10	1438|82|82|82|82|82|82
chr10	99894380	100004653	C10orf28	0	+	13	-79
chr11	101785745	101871791	KIAA1377	0	+	10	-177
chr11	101761405	101787253	ANGPTL5	0	-	10	-1331
chr11	101981191	102104154	YAP1	0	+	24|24|24|24	-727|-727|1252|-727
chr11	102188193	102208464	BIRC3	0	+	12|12	-12|-12
chr11	102217965	102249394	BIRC2	0	+	12	125
chr11	102267057	102323775	TMEM123	0	-	5	-1232
chr11	102921412	102962944	DCUN1D5	0	-	7	13
chr11	9800213	10315754	SBF2	0	-	16	-28
chr11	10326641	10328923	ADM	0	+	22	924
chr11	103777914	104035027	PDGFD	0	-	9|9	-164|-164
chr11	10533224	10562774	RNF141	0	-	9	-32
chr11	10562829	10621478	LOC100129827	0	+	9|9	87|44
chr11	105878629	105892954	KIAA1826	0	-	9	91
chr11	105948291	105969419	AASDHPPT	0	+	8	-323
chr11	105921825	105948465	KBTBD3	0	-	8|8	149|149
chr11	107197073	107328572	CWF19L2	0	-	10	50
chr11	107373453	107436461	ALKBH8	0	-	11	-179
chr11	10772810	10801291	CTR9	0	+	14	39
chr11	107879407	107978484	CUL5	0	+	13	-429
chr11	108093558	108239826	ATM	0	+	16	-63
chr11	108028120	108093365	NPAT	0	-	16	256
chr11	10818593	10830582	EIF4G2	0	-	11|11|11	-247|792|-247
chr11	108253727	108338258	C11orf65	0	-	7	-4
chr11	108342832	108369159	KDELC2	0	-	8	-323
chr11	108535815	108811646	DDX10	0	+	7	36
chr11	10874253	10879620	ZBED5	0	-	19|19	-11|-11
chr11	10879763	10900823	LOC729013	0	+	19	154
chr11	109964086	110042564	ZC3H12C	0	+	7	395
chr11	110100167	110167437	RDX	0	-	7|5	-77|1807
chr11	110300593	110335604	FDX1	0	+	6	-229
chr11	111473169	111597630	SIK2	0	+	7	203
chr11	111749947	111754795	C11orf1	0	+	17	198
chr11	111744781	111750153	FDXACB1	0	-	17	-404
chr11	111895537	111935000	DLAT	0	+	5	-482
chr11	111934734	111944895	PIH1D2	0	-	13|13	24|24
chr11	111944967	111955872	C11orf57	0	+	13|13|13	48|48|48
chr11	111957570	111966517	SDHD	0	+	16	270
chr11	111955540	111957522	TIMM8B	0	-	16|16	-222|-222
chr11	112097087	112104693	PTS	0	+	9	-93
chr11	113603910	113644425	ZW10	0	-	9	198
chr11	113668597	113746256	USP28	0	-	8	123
chr11	114166534	114183238	NNMT	0	+	18|9	661|-726
chr11	114271383	114279632	RBM7	0	+	12	54
chr11	114262169	114271139	C11orf71	0	-	12	190
chr11	114310107	114320998	REXO2	0	+	8	-36
chr11	115044345	115375241	CADM1	0	-	9|9	181|181
chr11	11292420	11643561	GALNTL4	0	-	8|7	132|1139
chr11	116618887	116643714	BUD13	0	-	10|10	12|12
chr11	116649276	116658739	ZNF259	0	-	6	-13
chr11	116706468	116708338	APOA1	0	-	5	-1537
chr11	116714119	116968993	SIK3	0	-	8	248
chr11	117014999	117047129	PAFAH1B2	0	+	7|7|7|7	135|135|135|135
chr11	117103451	117156402	RNF214	0	+	10|10	376|328
chr11	117075788	117102811	PCSK7	0	-	10	264
chr11	117156416	117186972	BACE1	0	-	9|9|9|9	113|113|113|113
chr11	117198570	117283980	CEP164	0	+	6	-42
chr11	118100336	118123011	MPZL3	0	-	9	-27
chr11	118230301	118269924	UBE4A	0	+	8	-8
chr11	118272103	118280561	ATP5L	0	+	13|13	-150|-150
chr11	118307204	118395934	MLL	0	+	12	422
chr11	118415242	118436791	IFT46	0	-	7|7	-34|-34
chr11	118443101	118473745	ARCN1	0	+	5|5	-120|-120
chr11	11862969	11980870	USP47	0	+	10	-408
chr11	118618472	118661972	DDX6	0	-	9	-362
chr11	118766851	118781613	BCL9L	0	-	6|14	-270|1642
chr11	118868851	118886454	CCDC84	0	+	6	138
chr11	118886421	118889057	RPS25	0	-	14	110
chr11	118889240	118894382	TRAPPC4	0	+	14	73
chr11	118895060	118901616	SLC37A4	0	-	8|8|8|8|8	39|39|39|1377|39
chr11	118914895	118927925	HYOU1	0	-	6|6	95|104
chr11	118938492	118952686	VPS11	0	+	15	-5
chr11	118955586	118964259	HMBS	0	+	8	-99
chr11	118964586	118966177	H2AFX	0	-	13	-337
chr11	118967213	118972785	DPAGT1	0	-	24	-1
chr11	118992287	119005764	HINFP	0	+	12|12	128|128
chr11	119039439	119054723	NLRX1	0	+	12|12	5|5
chr11	119076989	119178858	CBL	0	+	7	129
chr11	119205236	119208021	RNF26	0	+	5	12
chr11	119225925	119252436	USP2	0	-	7	39
chr11	119252487	119369944	LOC100499227	0	+	7	12
chr11	119531709	119599435	PVRL1	0	-	5|5|5	589|589|589
chr11	120196015	120201346	TMEM136	0	+	5	-46
chr11	120207945	120360645	ARHGEF12	0	+	13	925
chr11	120894802	120960352	TBCEL	0	+	8|8	-5|5
chr11	121163576	121184117	SC5DL	0	+	8|8	186|-3
chr11	12132137	12285329	MICAL2	0	+	8	123
chr11	121322911	121504471	SORL1	0	+	5	-117
chr11	122022936	122023016	MIR100	0	-	5	-1461
chr11	122928200	122932844	HSPA8	0	-	19|19	150|150
chr11	12308446	12380691	MICALCL	0	+	18	-725
chr11	123499894	123525315	SCN3B	0	-	5|5	-588|-588
chr11	123594996	123612363	ZNF202	0	-	9	38
chr11	12399145	12551410	PARVA	0	+	7	-220
chr11	124492741	124505821	TBRG1	0	+	7|7	-24|-24
chr11	124543739	124564685	SPA17	0	+	5	32
chr11	124505693	124543717	SIAE	0	-	5	-10
chr11	124636393	124670299	C11orf61	0	-	10	104
chr11	124824016	124911383	CCDC15	0	+	5	110
chr11	125439297	125454574	EI24	0	+	7|7	2|2
chr11	125462738	125491280	STT3A	0	+	15	216
chr11	125495035	125546148	CHEK1	0	+	10|10|10	-892|-892|384
chr11	125756954	125770540	HYLS1	0	+	5	-746
chr11	125774271	125793003	DDX25	0	+	9	1077
chr11	125763379	125773116	PUS3	0	-	9	78
chr11	126071989	126081587	RPUSD4	0	-	10|10	13|13
chr11	126081618	126132879	FAM118B	0	+	10	18
chr11	126132814	126138877	SRPR	0	-	13|13	15|15
chr11	126139054	126148026	FOXRED1	0	+	13	162
chr11	126173646	126215643	DCPS	0	+	7	-358
chr11	12695968	12966283	TEAD1	0	+	14	255
chr11	128328655	128392205	ETS1	0	-	8|8	365|365
