# Argument List:
# Name = hot0
# peak file = hot0.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr12	8975149	9029375	A2ML1	0	+	2	-1176
chr12	89913191	89918535	GALNT4	0	-	9|17	316|1344
chr12	89813500	89919777	POC1B	0	-	9|17	-926|102
chr12	90102731	90105728	LOC338758	0	+	2|19	1902|-643
chr12	9067315	9094058	PHC1	0	+	4	189
chr12	9092964	9102252	M6PR	0	-	19	192
chr12	91345992	91348953	C12orf12	0	-	2	-1115
chr12	91539035	91573359	DCN	0	-	2|2|2|2|2	-1373|-343|-343|-343|-343
chr12	9217772	9220651	LOC144571	0	+	4|6|1	823|126|-1339
chr12	9208185	9217666	C12orf33	0	-	4|6|1	-717|-20|1445
chr12	92534053	92539673	BTG1	0	-	9|15	-1682|-185
chr12	9220303	9268558	A2M	0	-	1|1	-864|-79
chr12	92815306	92824778	CLLU1	0	+	2|2|1	-371|-371|-619
chr12	93166285	93323107	EEA1	0	-	11	77
chr12	93771700	93797022	NUDT4	0	+	1|1|5|5|3|3	758|758|-82|-82|-1000|-1000
chr12	93771745	93796051	NUDT4P1	0	+	1|5|3	803|-37|-955
chr12	93802089	93836026	UBE2N	0	-	13	-102
chr12	93861269	93896431	MRPL42	0	+	14|14|14	-105|-105|-105
chr12	93963597	93969978	SOCS2	0	+	23	-1018
chr12	94071150	94244529	CRADD	0	+	19	-230
chr12	9436252	9466684	LOC642846	0	+	6	-539
chr12	94542498	94699224	PLXNC1	0	+	2	-574
chr12	94702057	94853764	CCDC41	0	-	1|1|5|5	-640|-640|-51|-51
chr12	94853778	94856342	LOC144486	0	+	1|5	654|65
chr12	94960899	95044324	TMCC3	0	-	2	-523
chr12	95365111	95397511	NDUFA12	0	-	15	-26
chr12	95424185	95467404	NR2C1	0	-	23|23|23	-276|-276|-276
chr12	95611521	95696566	VEZT	0	+	1|24	1593|-224
chr12	95470525	95611240	FGD6	0	-	1|24	-1312|505
chr12	95867821	95909611	METAP2	0	+	13	64
chr12	95910888	95942620	USP44	0	-	4	-47
chr12	9570287	9600768	DDX12	0	-	3	-86
chr12	96051583	96184536	NTN4	0	-	2|3|3|4	-1916|-1050|-155|637
chr12	96252708	96260236	SNRPF	0	+	13	-52
chr12	96337070	96362369	AMDHD1	0	+	16	287
chr12	96260826	96336428	CCDC38	0	-	16	355
chr12	96367141	96390071	HAL	0	-	3	85
chr12	96394610	96429365	LTA4H	0	-	25	89
chr12	96588206	96661606	ELK3	0	+	3|4	116|-1011
chr12	96672041	96794366	CDK17	0	-	3|3|7|7|4|4	-997|-997|-190|-190|883|883
chr12	97301243	97347461	NEDD1	0	+	8|8|8|8	-14|-257|-257|-257
chr12	9800642	9811008	LOC374443	0	+	4	-1
chr12	98909350	98944157	TMPO	0	+	20|20|20	-400|-400|-400
chr12	98906752	98910004	LOC100128191	0	-	20	-254
chr12	98987402	98995777	SLC25A3	0	+	8|8|8|1|1|1|1|1|1	-18|-18|-18|-689|-689|-689|-1742|-1742|-1742
chr12	99039077	99129204	APAF1	0	+	13|13|13|13|13|1|1|1|1|1	565|565|565|565|565|-1161|-1161|-1161|-1161|-1161
chr12	99018033	99038589	IKBIP	0	-	13|13|13|1|1|1	-77|-77|-77|1649|1649|1649
chr13	100153727	100215276	TM9SF2	0	+	8	118
chr13	100258918	100549387	CLYBL	0	+	1|5	530|-58
chr13	100615274	100624178	ZIC5	0	-	5|2	-1314|109
chr13	100634318	100639018	ZIC2	0	+	2|2	1506|625
chr13	100741268	101182690	PCCA	0	+	7|7|7	-29|-29|-29
chr13	101182418	101241046	A2LD1	0	-	8	2
chr13	101256090	101327103	TMTC4	0	-	1|1|5|5	-886|-886|225|225
chr13	102373204	102568995	FGF14	0	-	1|1	-81|-1830
chr13	102944669	103046869	LOC283480	0	-	7	-63
chr13	103046927	103048055	LOC283481	0	+	7	121
chr13	103249285	103331521	TPP2	0	+	11	285
chr13	103418464	103426149	C13orf27	0	-	4	35
chr13	103451398	103493887	BIVM	0	+	9|9|4|4	15|15|-1317|-1317
chr13	103436631	103451404	KDELC1	0	-	9|4	-21|1311
chr13	103498173	103528347	ERCC5	0	+	13|2	-46|-1898
chr13	107142097	107187337	EFNB2	0	-	2|2|4	-1793|633|1629
chr13	107195663	107220514	ARGLU1	0	-	1|4	-870|-60
chr13	107820879	108519460	FAM155A	0	-	2	1292
chr13	108859793	108867130	LIG4	0	-	4|4|7	771|19|50
chr13	108870762	108886602	ABHD13	0	+	7	-4
chr13	110406185	110438914	IRS2	0	-	1|2|8	-1738|-918|462
chr13	110801310	110959496	COL4A1	0	-	2	58
chr13	110959630	111165371	COL4A2	0	+	2	76
chr13	111175413	111214071	RAB20	0	-	2	-28
chr13	111268007	111292340	CARKD	0	+	7	72
chr13	111293756	111358480	CARS2	0	-	6	93
chr13	111365082	111373420	ING1	0	+	16|16|16|6	-99|428|443|-603
chr13	111516333	111522655	C13orf29	0	-	7	44
chr13	111530887	111567416	ANKRD10	0	-	15	91
chr13	111806060	111958080	ARHGEF7	0	+	8	97
chr13	113139327	113242481	TUBGCP3	0	-	11	-319
chr13	113344642	113541480	ATP11A	0	+	3|3	305|305
chr13	113760104	113774994	F7	0	+	2|2	-7|-7
chr13	113777112	113803841	F10	0	+	1|1	-62|-1145
chr13	113863930	113919391	CUL4A	0	+	11|11|2|2|3|3	828|-17|67|-778|-744|-1589
chr13	113831924	113863029	PCID2	0	-	11|11|11|2|2|2|3|3|3	73|73|73|834|834|834|1645|1645|1645
chr13	113951468	113977741	LAMP1	0	+	21	70
chr13	113978505	114018463	GRTP1	0	-	2	-78
chr13	114076259	114103457	ADPRHL1	0	-	1|26|2	-1764|192|1917
chr13	114110133	114145023	DCUN1D2	0	-	5	182
chr13	114145307	114204542	TMCO3	0	+	5	102
chr13	114239055	114295786	TFDP1	0	+	6|6|2|2	169|116|-685|-738
chr13	114523523	114536714	GAS6	0	-	2|8|1	-1281|1503|-50
chr13	114747194	114898095	RASA3	0	-	2	-78
chr13	115000361	115038150	CDC16	0	+	10|10	-31|-31
chr13	115047077	115071281	UPF3A	0	+	1|1|9|9	896|896|125|125
chr13	115079964	115092802	ZNF828	0	+	8|8|8	45|45|45
chr13	20207787	20247598	MPHOSPH8	0	+	6	24
chr13	20277010	20357083	PSPC1	0	-	6|6	83|83
chr13	20411593	20437776	ZMYM5	0	-	1|1|1|13|13|13	-706|-706|-706|705|705|705
chr13	20532847	20665967	ZMYM2	0	+	9|9|9|9|4|4|4|4|1|1|1|1|4|4|4|4	981|1107|943|943|89|215|51|51|-738|-612|-776|-776|-1551|-1425|-1589|-1589
chr13	20712394	20735183	GJA3	0	-	1	-26
chr13	20977808	21100012	CRYL1	0	-	4	0
chr13	21141207	21265574	IFT88	0	+	6|6	-53|-53
chr13	21277481	21297236	IL17D	0	+	3	-838
chr13	21303072	21348057	N6AMT2	0	-	1|4	-572|63
chr13	21351468	21476913	XPO4	0	-	1|4	-595|40
chr13	21547177	21635722	LATS2	0	-	1|11	-1081|-14
chr13	21714652	21723223	SAP18	0	+	7	39
chr13	21727734	21750741	SKA3	0	-	8|8	-4|-4
chr13	21750371	21753218	MRP63	0	+	8	-366
chr13	21950509	22033423	ZDHHC20	0	-	3	-45
chr13	22066835	22178355	EFHA1	0	-	8	-89
chr13	22245214	22278640	FGF9	0	+	2	-40
chr13	23902964	24007841	SACS	0	-	2	-28
chr13	24153638	24243412	TNFRSF19	0	+	6	357
chr13	24463027	24466241	PCOTH	0	+	11|11|2|2	-567|-3|-1501|-937
chr13	24304328	24463587	MIPEP	0	-	11|2	7|941
chr13	24734860	24881212	SPATA13	0	+	2|2	-46|-46
chr13	24736554	24736643	MIR2276	0	+	2	1648
chr13	24995074	25086948	PARP4	0	-	11	-236
chr13	25154345	25171810	LOC374491	0	+	2	-337
chr13	25456413	25497085	CENPJ	0	-	7	89
chr13	25502894	25542607	TPTE2P1	0	-	1	96
chr13	25820342	25861704	MTMR6	0	-	5	-74
chr13	25875665	25916560	NUPL1	0	+	5|5	-85|-85
chr13	26618734	26625198	SHISA2	0	-	1	921
chr13	26786905	26796508	RNF6	0	-	5|5|5	3|483|671
chr13	26828755	26978569	CDK8	0	+	8	612
chr13	27131839	27263080	WASF3	0	+	2	45
chr13	27640286	27746033	USP12	0	-	1|1|5	-1393|-554|130
chr13	27825691	27830700	RPL21	0	+	10	20
chr13	27825692	27830698	RPL21P28	0	+	10	21
chr13	27844463	27847827	RASL11A	0	+	4	-671
chr13	27998680	28009846	GTF3A	0	+	7|3	-50|-1490
chr13	28009775	28024334	MTIF3	0	-	12|12|12|12	146|154|-259|-259
chr13	28196028	28197583	POLR1D	0	+	5|5|8|8	1224|1198|251|225
chr13	28120051	28194720	LNX2	0	-	5|8	84|1057
chr13	28366779	28368089	GSX1	0	+	2	153
chr13	28494167	28500451	PDX1	0	+	3	95
chr13	28536278	28543317	CDX2	0	-	1	-100
chr13	28712642	28869475	PAN3	0	+	5|2	339|-676
chr13	28710980	28713311	LOC100288730	0	-	5|2	-1008|7
chr13	29233140	29253091	POMP	0	+	7	-69
chr13	29274219	29293150	SLC46A3	0	-	4|4	-115|-115
chr13	30083551	30169825	SLC7A1	0	-	3|5	-1306|-268
chr13	30338545	30424820	UBL3	0	-	9	-115
chr13	30776767	30881163	KATNAL1	0	-	7|7	129|-292
chr13	31032880	31040081	HMGB1	0	-	4|7	-1130|95
chr13	31191829	31233686	USPL1	0	+	4|20	694|-79
chr13	31710764	31736117	HSPH1	0	-	16	187
chr13	31774111	31906409	B3GALTL	0	+	9	-144
chr13	32605436	32870775	FRY	0	+	1	-405
chr13	32877907	32886091	ZAR1L	0	-	2	-1655
chr13	32889616	32973809	BRCA2	0	+	8	31
chr13	32974860	33002315	N4BP2L1	0	-	2|2	-22|-22
chr13	33091030	33112932	N4BP2L2	0	-	12|12	98|94
chr13	33160563	33352158	PDS5B	0	+	7|1	45|-820
chr13	33590570	33640281	KL	0	+	2	-1361
chr13	33677272	33859901	STARD13	0	-	6|1	-13|555
chr13	34392205	34411642	RFC3	0	+	5|5	-38|-38
chr13	35516423	36246872	NBEA	0	+	6	154
chr13	36805215	36871992	C13orf38	0	-	3|3|3|3|3|3	-7|-7|-7|-7|-7|-7
chr13	36875776	36920934	SPG20	0	-	9|9|9	-127|161|161
chr13	37393338	37403740	RFXAP	0	+	3	-10
chr13	37523909	37573504	ALG5	0	-	9|9|1|1|8|8	-7|-7|646|646|1300|1300
chr13	37574677	37583749	EXOSC8	0	+	9|1|8	1180|527|-127
chr13	37583452	37633850	FAM48A	0	-	6|6	-3|-3
chr13	38923941	38937142	UFM1	0	+	8	63
chr13	39612454	39624242	NHLRC3	0	+	8|8	129|129
chr13	39584002	39612252	C13orf23	0	-	8|8	73|73
chr13	39917029	40177356	LHFP	0	-	3	-288
chr13	40229763	40365802	COG6	0	+	3|3|3	-94|-94|-94
chr13	40768645	40794639	FLJ42392	0	-	4	1006
chr13	41129802	41240734	FOXO1	0	-	2|6|2	-1698|-368|1883
chr13	41303432	41345347	MRPS31	0	-	16	-24
chr13	41363546	41386595	SLC25A15	0	+	9	-113
chr13	41371126	41495886	SUGT1L1	0	-	6	21
chr13	41506055	41593508	ELF1	0	-	1|3	-1487|-163
chr13	41635696	41658137	WBP4	0	+	23	661
chr13	41701708	41706936	KBTBD6	0	-	9	42
chr13	41765710	41768702	KBTBD7	0	-	10	-56
chr13	41790516	41837713	MTRF1	0	-	10	130
chr13	41885340	41932853	NAA16	0	+	4|4|4	28|105|28
chr13	42031541	42045013	C13orf15	0	+	1|2|2	1492|-174|-1646
chr13	42293474	42535221	KIAA0564	0	-	6|6	43|43
chr13	42622888	42803888	DGKH	0	+	3|3|8|8	878|878|-360|-360
chr13	42846288	42897402	AKAP11	0	+	9	333
chr13	43597361	43683304	DNAJC15	0	+	1	-430
chr13	43787679	44361106	ENOX1	0	-	1|2	-763|1257
chr13	44453419	44468067	C13orf31	0	+	4|4	-296|253
chr13	44410490	44453826	CCDC122	0	-	4	-111
chr13	44596470	44604598	NCRNA00284	0	+	2	-8
chr13	45007660	45010979	TSC22D1	0	-	3|5|2|1|1|5	-1539|39|1331|-581|-23|970
chr13	45513383	45563613	NUFIP1	0	-	4	-13
chr13	45563686	45602402	KIAA1704	0	+	4	86
chr13	45694630	45858237	GTF2F2	0	+	4	0
chr13	45911614	45911744	SNORA31	0	-	3	-1414
chr13	45911303	45915297	TPT1	0	-	10	-66
chr13	45915479	45965616	LOC100190939	0	+	10	248
chr13	45967455	45992516	SLC25A30	0	-	4	10
chr13	46039070	46110759	COG3	0	+	14	81
chr13	46536313	46626894	ZC3H13	0	-	6	-1
chr13	46627322	46679211	CPB2	0	-	2|2	-47|-47
chr13	47127295	47319034	LRCH1	0	+	2|2|2|6|6|6|1|1|1|1|1|1	1520|1520|1520|-62|-62|-62|-837|-837|-837|-1558|-1558|-1558
chr13	47345391	47371367	ESD	0	-	10	-262
chr13	48516791	48575462	SUCLA2	0	-	3	-43
chr13	48611702	48621282	NUDT15	0	+	10	-326
chr13	48650091	48669240	MED4	0	-	11	35
chr13	48807273	48836232	ITM2B	0	+	3|2	61|-736
chr13	48877882	49056024	RB1	0	+	6	69
chr13	48985183	48987653	LPAR6	0	-	1	-419
chr13	49063100	49107316	RCBTB2	0	-	4	-399
chr13	49550047	49783914	FNDC3A	0	+	6|4	-128|51
chr13	49794473	49796511	MLNR	0	+	4	40
chr13	49822046	49867622	CDADC1	0	+	4|4|4	39|39|39
chr13	49882786	50018221	CAB39L	0	-	12	67
chr13	50018428	50069138	SETDB2	0	+	12	140
chr13	50069800	50103116	PHF11	0	+	4|4	-416|311
chr13	50106081	50159719	RCBTB1	0	-	6	-64
chr13	50234810	50265623	EBPL	0	-	4	98
chr13	50273442	50367057	KPNA3	0	-	1|14	-1515|22
chr13	50486841	50510625	C13orf1	0	-	6|6|6	-186|-186|-186
chr13	50571142	50592603	TRIM13	0	+	8|8|8|8	-88|-88|-88|-88
chr13	50656413	50679431	DLEU1	0	+	7	-71
chr13	50556687	50699677	DLEU2	0	-	12|4	-1129|320
chr13	50746153	50747749	ST13P4	0	+	2	1399
chr13	51483891	51544594	RNASEH2B	0	+	10|10	-279|-279
chr13	51796506	51855616	FAM124A	0	+	4|1	84|-575
chr13	51935701	52027275	INTS6	0	-	1|1|1|10|10|10	-1461|-1461|-1461|-467|-467|-467
chr13	52158483	52336170	WDFY2	0	+	12	-13
chr13	52344919	52378234	DHRS12	0	-	3|3|9|9	-1929|-1988|-243|-302
chr13	52387482	52419286	NCRNA00282	0	-	3|3	133|133
chr13	52506805	52585630	ATP7B	0	-	8|8	583|583
chr13	52586522	52603778	ALG11	0	+	8|8	309|309
chr13	52638901	52703214	NEK5	0	-	2|2	-1161|26
chr13	52706779	52733996	NEK3	0	-	5|5|5|5	-263|-263|223|-263
chr13	52741846	52768602	THSD1P1	0	-	12	9
chr13	52951304	52980629	THSD1	0	-	2|2	-365|-365
chr13	52986738	53024763	VPS36	0	-	12	-210
chr13	53029494	53050763	CKAP2	0	+	5|5	68|68
chr13	53191604	53217919	HNRNPA1L2	0	+	1|1|15|15	1457|1457|111|111
chr13	53226830	53262433	SUGT1	0	+	16|16	182|182
chr13	53384184	53384274	MIR759	0	+	2	555
chr13	53418110	53422774	PCDH8	0	-	2|2	-1477|-1477
chr13	58205788	58303065	PCDH17	0	+	2	1504
chr13	60239724	60738119	DIAPH3	0	-	5	75
chr13	60971426	61148012	TDRD3	0	+	6|6|6|9|9|9	1038|202|202|8|-828|-828
chr13	66876966	67804468	PCDH9	0	-	7|7	85|85
chr13	73282494	73301938	MZT1	0	-	8	-22
chr13	73302041	73330328	C13orf34	0	+	8	125
chr13	73329541	73356344	DIS3	0	-	10|10	-195|-195
chr13	73356229	73590589	PIBF1	0	+	10	80
chr13	73633141	73651675	KLF5	0	+	11	-117
chr13	74260149	74708066	KLF12	0	-	6|7	25|1160
chr13	75858808	76056250	TBC1D4	0	-	2|6	-1166|291
chr13	76099349	76111991	COMMD6	0	-	11|11	93|93
chr13	76123926	76180066	UCHL3	0	+	8	188
chr13	76334796	76434004	LMO7	0	+	7	64
chr13	77454303	77460540	KCTD12	0	-	1|2	-1126|-32
chr13	77566058	77576651	CLN5	0	+	7	-196
chr13	77579389	77601331	FBXL3	0	-	6	-178
chr13	77618792	77901177	MYCBP2	0	-	6	117
chr13	78272469	78338377	SLAIN1	0	+	2	594
chr13	79173231	79177695	POU4F1	0	-	3|2	33|1891
chr13	79188420	79233314	RNF219	0	-	6	-41
chr13	79894099	79979923	RBM26	0	-	6	532
chr13	80055258	80130205	NDFIP2	0	+	6|6	-247|-247
chr13	80910113	80915086	SPRY2	0	-	3|1|8|6	-1796|-908|346|1978
chr13	84451343	84456528	SLITRK1	0	-	2	-278
chr13	86366921	86373483	SLITRK6	0	-	3	189
chr13	88096241	88323218	LOC642345	0	-	3|4|2	-1385|416|1101
chr13	88324869	88331868	SLITRK5	0	+	4|2	1235|550
chr13	92000073	92006829	MIR17HG	0	+	3|3|12|12	-19|-19|-1166|-1166
chr13	92002858	92002942	MIR17	0	+	12	1619
chr13	92003004	92003074	MIR18A	0	+	12	1765
chr13	92003144	92003226	MIR19A	0	+	12	1905
chr13	93879077	95060267	GPC6	0	+	2	-344
chr13	95226308	95248511	TGDS	0	-	6	-25
chr13	95254103	95281944	GPR180	0	+	5	-95
chr13	95361881	95364389	SOX21	0	-	2|2	-702|1261
chr13	95748024	95953687	ABCC4	0	-	5|5	-183|-183
chr13	96204946	96232010	CLDN10	0	+	1	108
chr13	96230456	96296957	DZIP1	0	-	3|3|6|6	-646|-646|12|12
chr13	96329392	96447243	DNAJC3	0	+	7	126
chr13	96453837	96705736	UGGT2	0	-	9	14
chr13	97874573	98046372	MBNL2	0	+	3|3|2|2	13|13|-1775|-1775
chr13	98086474	98120251	RAP2A	0	+	15	640
chr13	98795433	98897556	FARP1	0	+	5|5	96|96
chr13	98828039	98829521	RNF113B	0	-	1	-1259
chr13	99102454	99229396	STK24	0	-	5	51
chr13	99512434	99738660	DOCK9	0	-	3|3|2|2	284|284|1304|1304
chr13	99852678	100038751	UBAC2	0	+	8|8|8|4|4|4	-262|222|222|-1119|-635|-635
chr13	99848627	99853011	LOC100289373	0	-	8|8|4|4	-71|-69|786|788
chr14	99977603	100070727	CCDC85C	0	-	4|1|1	-106|570|1095
chr14	100111479	100143010	HHIPL1	0	+	2|2	-193|-193
chr14	100150754	100193637	CYP46A1	0	+	6|4	1476|519
chr14	100259744	100408393	EML1	0	+	6|6	120|120
chr14	100612752	100626012	DEGS2	0	-	2	-70
chr14	100705101	100744804	YY1	0	+	9|9	336|-1250
chr14	100757454	100772860	SLC25A29	0	-	5	47
chr14	100774195	100774293	MIR345	0	+	5	1288
chr14	100842754	100996638	WDR25	0	+	12|12|1|1|2|2	46|124|-641|-563|-1602|-1524
chr14	100800124	100841927	WARS	0	-	12|12|12|12|1|1|1|1|2|2	781|28|28|781|1468|715|715|1468|1676|1676
chr14	101003485	101036131	BEGAIN	0	-	1|1	752|1323
chr14	101292444	101327358	MEG3	0	+	3|3|3|3|3|3|2|2|2|2|2|2	-12|-12|-12|-12|-12|-12|-1185|-1185|-1185|-1185|-1185|-1185
chr14	101318726	101318824	MIR770	0	+	2	1065
chr14	101420680	101420783	SNORD114-4	0	+	1	-1045
chr14	101421706	101421774	SNORD114-5	0	+	1	-19
chr14	101423502	101423572	SNORD114-6	0	+	1	1777
chr14	101441142	101441215	SNORD114-17	0	+	1	-1073
chr14	101442161	101442231	SNORD114-18	0	+	1	-54
chr14	101442813	101442886	SNORD114-19	0	+	1	598
chr14	101447340	101447411	SNORD114-20	0	+	1|1|1|2	1035|-38|-1011|-1947
chr14	101448311	101448381	SNORD114-21	0	+	1|1|2	933|-40|-976
chr14	101449262	101449332	SNORD114-22	0	+	1|1|2	1884|911|-25
chr14	101450212	101450282	SNORD114-23	0	+	1|2	1861|925
chr14	101451113	101451184	SNORD114-24	0	+	2	1826
chr14	101453382	101453452	SNORD114-26	0	+	16	-1470
chr14	101454497	101454565	SNORD114-27	0	+	16|3	-355|-1773
chr14	101455466	101455536	SNORD114-28	0	+	16|3	614|-804
chr14	101456427	101456496	SNORD114-29	0	+	16|3	1575|157
chr14	101458255	101458325	SNORD114-30	0	+	3	1985
chr14	101459572	101459645	SNORD114-31	0	+	1	-1028
chr14	101506026	101506092	MIR376C	0	+	3	-1307
chr14	101507118	101507186	MIR376A1	0	+	3	-215
chr14	101506772	101506872	MIR376B	0	+	3	-561
chr14	101506405	101506485	MIR376A2	0	+	3	-928
chr14	101506555	101506636	MIR654	0	+	3	-778
chr14	101507699	101507779	MIR300	0	+	3	366
chr14	101509313	101509396	MIR1185-1	0	+	3	1980
chr14	102196773	102198860	NCRNA00239	0	+	1	-992
chr14	102228134	102394326	PPP2R5C	0	+	1|1|4|4|1|1|1|1|1|14|14|14	1521|1521|394|394|-363|-363|1634|1634|1634|-279|-279|-279
chr14	102430864	102517135	DYNC1H1	0	+	6|6|3	1894|15|-811
chr14	102547075	102553512	HSP90AA1	0	-	13|8	-76|-114
chr14	102606211	102676866	WDR20	0	+	8|8|8|8	239|239|239|239
chr14	102695178	102771531	RAGE	0	-	7	191
chr14	102786095	102809044	ZNF839	0	+	13|1	142|-1330
chr14	102829299	102932006	TECPR2	0	+	7|7	154|154
chr14	102814620	102829051	CINP	0	-	7|7|7	94|-108|-108
chr14	102973197	102976128	ANKRD9	0	-	4	-127
chr14	103059232	103196912	RCOR1	0	+	8|15|3|2	1877|571|-661|-1871
chr14	103243815	103372628	TRAF3	0	+	5|5|5	223|223|223
chr14	103388992	103397178	AMN	0	+	6	-122
chr14	103398715	103523742	CDC42BPB	0	-	2|7|1	-597|211|1879
chr14	103566480	103576892	C14orf73	0	+	3	842
chr14	103592663	103603776	TNFAIP2	0	+	1	-496
chr14	103653558	103655365	LOC100131366	0	-	6	20
chr14	103800492	103811359	EIF5	0	+	15|15|1|1	-92|651|-1259|-516
chr14	103851700	103970164	MARK3	0	+	7|7|7|7|7	-94|-94|-94|-94|-94
chr14	103985995	103989170	CKB	0	-	11	-1043
chr14	103995508	104003408	TRMT61A	0	+	2|10|1	869|-58|-1433
chr14	104022880	104029151	BAG5	0	-	16|16|16	-18|478|478
chr14	104029298	104057227	C14orf153	0	+	16	165
chr14	104095524	104167887	KLC1	0	+	2|2|2|4|4|4|1|1|1	805|805|805|33|33|33|-1789|-1789|-1789
chr14	104163954	104181823	XRCC3	0	-	7|7|7	108|108|108
chr14	104182144	104199998	ZFYVE21	0	+	7	213
chr14	104200087	104313927	PPP1R13B	0	-	6	108
chr14	104378625	104387903	C14orf2	0	-	12|12	-14|-14
chr14	104583741	104583850	MIR203	0	+	1	679
chr14	104605059	104647234	KIF26A	0	+	3|2	1053|125
chr14	105060419	105071097	TMEM179	0	-	1	173
chr14	105155942	105185947	INF2	0	+	17|17|17|8|8|8	1536|1536|1536|314|314|314
chr14	105190533	105213645	ADSSL1	0	+	18|2|1	-496|690|-1597
chr14	105219469	105225995	SIVA1	0	+	7|7	157|157
chr14	105235688	105262080	AKT1	0	-	3|3|3|4|4	-872|-872|1270|36|36
chr14	105266932	105271046	ZBTB42	0	+	2	-73
chr14	105287537	105290055	MGC23270	0	+	3	342
chr14	105331653	105363086	KIAA0284	0	+	3|3	301|301
chr14	105403590	105444694	AHNAK2	0	-	2|2|2	-971|37|1846
chr14	105452615	105461855	C14orf79	0	+	5	536
chr14	105475909	105487425	CDCA4	0	-	19|19|1|1	375|375|1362|1362
chr14	105608076	105635161	JAG2	0	-	2|2|2|2|1|1	-843|-843|-125|-125|503|503
chr14	105639276	105647660	NUDT14	0	-	3	-70
chr14	105714878	105717426	BTBD6	0	+	5	-43
chr14	105675622	105714222	BRF1	0	-	5|8	699|-47
chr14	105781080	105864484	PACS2	0	+	5|5	100|100
chr14	105864919	105880195	LOC647310	0	+	6	45
chr14	105886185	105937048	MTA1	0	+	2	46
chr14	105941130	105946500	CRIP2	0	+	5|2	713|-68
chr14	105953256	105955122	CRIP1	0	+	3|3|4	964|-325|-1252
chr14	105957585	105965584	C14orf80	0	+	21|21|21	882|882|-184
chr14	105992952	105996539	TMEM121	0	+	2|6	-36|-1879
chr14	106744268	106744965	NCRNA00226	0	+	2	779
chr14	20295607	20296530	OR4N2	0	+	1	-387
chr14	20344426	20345371	OR4K2	0	+	2	-1964
chr14	20611894	20612820	OR4N5	0	+	1	-379
chr14	20757302	20774153	TTC5	0	-	14	-13
chr14	20779529	20797536	CCNB1IP1	0	-	2|2|5|5	-1911|-1908|-21|-21
chr14	20794599	20794698	SNORD126	0	-	2	927
chr14	20794606	20794690	MIR1201	0	-	2	935
chr14	20811772	20826062	PARP2	0	+	23|23	378|378
chr14	20811229	20811570	RPPH1	0	-	23	-176
chr14	20833826	20881579	TEP1	0	-	6	-78
chr14	20923289	20925925	APEX1	0	+	17|17|17	156|156|156
chr14	20915207	20923267	OSGEP	0	-	17	-134
chr14	20926011	20929637	TMEM55B	0	-	17|17	259|259
chr14	20937537	20946157	PNP	0	+	3|1	-103|-728
chr14	21152335	21162343	ANG	0	+	32|15|2	1673|-108|1202
chr14	21152371	21168757	RNASE4	0	+	32|15|2	1709|-72|1202
chr14	21457964	21465192	METT11D1	0	+	17|17	-402|-402
chr14	21510384	21512390	RNASE7	0	+	2	1953
chr14	21538526	21558035	ARHGEF40	0	+	2|2	1747|50
chr14	21558204	21567173	ZNF219	0	-	4|4|22	-290|75|-587
chr14	21567095	21571882	C14orf176	0	+	4	212
chr14	21677297	21737638	HNRNPC	0	-	13|13|13|13	-86|-86|-86|-86
chr14	21819630	21852425	SUPT16H	0	-	23	-262
chr14	21853353	21905457	CHD8	0	-	8	29
chr14	21927179	21944832	RAB2B	0	-	21|21|21	252|-48|-48
chr14	21945334	21967317	TOX4	0	+	21	250
chr14	21966282	21979457	METTL3	0	-	14	84
chr14	23033806	23058143	DAD1	0	-	15	282
chr14	23067146	23081257	ABHD4	0	+	13	-413
chr14	23235730	23240998	OXA1L	0	+	11	-207
chr14	23242433	23285072	SLC7A7	0	-	2|2|2|7	70|70|-1518|1588
chr14	23299091	23304239	MRPL52	0	+	11|11|11|11|11|11	21|21|21|21|21|21
chr14	23340959	23347289	LRP10	0	+	13|11	267|-916
chr14	23369854	23388396	RBM23	0	-	7|7|7	20|20|20
chr14	23389732	23398661	PRMT5	0	-	19|19|3|3	101|101|1098|1098
chr14	23415437	23426351	HAUS4	0	-	5|5|5	-73|-73|-73
chr14	23440411	23446432	JUB	0	-	4|5|4|18	-255|704|-1290|399
chr14	23456110	23479360	C14orf93	0	-	7|7|7	181|181|181
chr14	23495060	23504429	PSMB5	0	-	18|18|18	-171|-96|-96
chr14	23516270	23526747	CDH24	0	-	2|2|11|11	-1205|-1205|322|322
chr14	23527775	23540779	ACIN1	0	-	6|6|16|16|16	-57|-57|-340|-340|-340
chr14	23564787	23569664	C14orf119	0	+	16	304
chr14	23586514	23588474	CEBPE	0	-	4	1683
chr14	23594505	23623610	SLC7A8	0	-	2	-277
chr14	23742843	23755309	HOMEZ	0	-	8	185
chr14	23765112	23772057	PPP1R3E	0	-	15|1	-991|-63
chr14	23776011	23780966	BCL2L2	0	+	11	-9
chr14	23789396	23795367	PABPN1	0	+	19	-1280
chr14	23815538	23822080	SLC22A17	0	-	3|3	13|614
chr14	23851198	23877486	MYH6	0	-	1	1383
chr14	23938897	23947401	NGDN	0	+	20|20	205|205
chr14	23990064	24020858	ZFHX2	0	-	4	116
