# Argument List:
# Name = hot20
# peak file = hot20.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	pStart	pEnd	pName	pScore	NA	gene	strand	TSS2pCenter
chr14	23938165	23939220	20	0	0	NGDN|NGDN	+|+	205|205
chr14	24582823	24584817	25	0	0	DCAF11|DCAF11|DCAF11|DCAF11|DCAF11	+|+|+|+|+	85|165|673|165|671
chr14	24657683	24658436	22	0	0	IPO4	-	-65
chr14	24911230	24912483	20	0	0	SDR39U1	-	-151
chr14	27311088	27312085	20	0	0			
chr14	31698745	31699464	21	0	0			
chr14	35590862	35592048	21	0	0	KIAA0391|PPP2R3C	+|-	320|-64
chr14	35872771	35874421	30	0	0	NFKBIA	-	-364
chr14	39901062	39902487	20	0	0	FBXO33	-	70
chr14	45722178	45723172	22	0	0	C14orf106	-	70
chr14	50100454	50101854	21	0	0	C14orf104|C14orf104	-|-	-794|-794
chr14	50328231	50330074	24	0	0			
chr14	51421467	51422937	22	0	0			
chr14	58893583	58894706	33	0	0	TIMM9|KIAA0586	-|+	-88|565
chr14	64970197	64971712	29	0	0	ZBTB1|ZBTB25|ZBTB1	+|-|+	337|400|337
chr14	65453189	65454197	21	0	0	FNTB	+	-187
chr14	67826243	67827413	26	0	0	EIF2S1|ATP6V1D	+|-	205|237
chr14	68606477	68607435	20	0	0			
chr14	68658338	68659131	23	0	0			
chr14	68925433	68926295	23	0	0			
chr14	69657928	69658805	20	0	0	EXD2|EXD2|EXD2|EXD2|EXD2|EXD2|EXD2	+|+|+|+|+|+|+	-173|-173|116|116|-173|-173|116
chr14	69864648	69865734	21	0	0	ERH|SLC39A9	-|+	170|215
chr14	70826103	70826754	21	0	0	COX16	-	-16
chr14	73524746	73525693	25	0	0	RBM25	+	1
chr14	76002099	76002921	23	0	0			
chr14	77370301	77371881	22	0	0			
chr14	77499009	77500964	33	0	0			
chr14	77563914	77564929	20	0	0	KIAA1737	+	156
chr14	80681850	80682651	22	0	0			
chr14	81685425	81688121	32	0	0	GTF2A1|GTF2A1	-|-	-521|-802
chr14	89017555	89018190	22	0	0			
chr15	100889768	100891532	24	0	0	FLJ42289|FLJ42289	-|-	-273|212
chr15	101142077	101143190	22	0	0	LINS1|LINS1|LINS|LINS1|ASB7|ASB7	-|-|-|-|+|+	229|229|188|229|121|121
chr15	101261265	101263013	30	0	0			
chr15	101498475	101500356	27	0	0			
chr15	29963021	29964412	26	0	0			
chr15	34393829	34394804	21	0	0	C15orf24|PGBD4	-|+	263|-43
chr15	35261695	35262324	22	0	0	AQR	-	14
chr15	35280259	35281335	22	0	0	ZNF770	-	300
chr15	45492189	45493698	20	0	0	SHF	-	-430
chr15	50429356	50429966	20	0	0			
chr15	50646799	50647941	32	0	0	GABPB1|GABPB1|GABPB1|GABPB1|GABPB1|LOC100129387|FLJ10038	-|-|-|-|-|+|-	-235|-235|-235|-235|-235|-1000|294
chr15	52310766	52312590	23	0	0	MAPK6	+	-268
chr15	52580355	52581163	22	0	0			
chr15	56537938	56538653	22	0	0			
chr15	57210254	57211140	21	0	0	TCF12|TCF12|TCF12|TCF12|LOC145783	+|+|+|+|-	135|135|135|135|0
chr15	58624178	58625702	38	0	0			
chr15	58732231	58733557	24	0	0			
chr15	59225330	59227066	21	0	0	SLTM|SLTM	-|-	346|346
chr15	59568683	59569418	20	0	0			
chr15	59575925	59576637	23	0	0			
chr15	59586707	59588061	21	0	0			
chr15	59903684	59905227	23	0	0	GCNT3	+	-474
chr15	60663194	60664095	20	0	0			
chr15	60666721	60667469	25	0	0			
chr15	60671502	60672792	23	0	0			
chr15	60684717	60686894	30	0	0			
chr15	60688264	60691884	42	0	0	ANXA2|ANXA2|ANXA2|ANXA2	-|-|-|-	-111|-111|-111|-111
chr15	63187210	63189038	21	0	0			
chr15	63189073	63189832	21	0	0			
chr15	63339906	63341501	23	0	0	TPM1	+	-68
chr15	63389178	63390362	20	0	0			
chr15	63399960	63400840	29	0	0			
chr15	63795249	63797382	55	0	0	USP3	+	494
chr15	64385400	64386795	26	0	0	FAM96A|FAM96A	-|-	-110|-110
chr15	64679610	64680313	23	0	0	TRIP4	+	41
chr15	65476620	65478301	22	0	0	CLPX	-	-103
chr15	65588001	65588899	23	0	0			
chr15	65596139	65597882	27	0	0			
chr15	65809384	65810450	21	0	0	DPP8|DPP8|DPP8|DPP8	-|-|-|-	-118|-118|308|-118
chr15	65903182	65903977	26	0	0	C15orf44|C15orf44	-|-	110|172
chr15	66124858	66125705	21	0	0			
chr15	66161161	66162108	27	0	0	RAB11A	+	161
chr15	66992950	66995959	28	0	0	SMAD6|SMAD6	+|+	219|219
chr15	67057992	67058885	22	0	0			
chr15	67224079	67225288	25	0	0			
chr15	67340468	67342436	33	0	0			
chr15	67397418	67398143	22	0	0			
chr15	67399124	67400085	23	0	0			
chr15	67401572	67402722	21	0	0			
chr15	67417258	67418538	21	0	0	SMAD3	+	155
chr15	67546655	67547373	20	0	0	IQCH|IQCH|AAGAB	+|+|-	123|123|-60
chr15	68207791	68208608	22	0	0			
chr15	68569717	68570947	33	0	0	FEM1B	+	-192
chr15	68835371	68836570	23	0	0			
chr15	69597502	69598457	23	0	0			
chr15	69886342	69887404	20	0	0			
chr15	70800068	70801642	40	0	0			
chr15	71184435	71185751	24	0	0	LRRC49|THAP10	+|-	-107|340
chr15	71407079	71408321	20	0	0	CT62	-	-139
chr15	71543346	71545674	27	0	0			
chr15	71571211	71572458	28	0	0			
chr15	71587110	71589181	29	0	0			
chr15	71703879	71704963	25	0	0			
chr15	72038984	72041248	30	0	0			
chr15	72044735	72046227	29	0	0			
chr15	72522566	72524936	32	0	0	PKM2|PKM2|PKM2	-|-|-	67|67|67
chr15	72668083	72668841	27	0	0	HEXA|C15orf34	-|+	-58|-9
chr15	72765808	72766944	23	0	0	ARIH1	+	290
chr15	73075620	73076977	20	0	0	ADPGK|ADPGK|ADPGK	-|-|-	172|172|172
chr15	75659974	75661542	31	0	0	MAN2C1	-	-183
chr15	75917210	75918707	21	0	0	SNUPN|SNUPN|SNUPN	-|-|-	-488|-761|-488
chr15	75931862	75933650	23	0	0	IMP3	-	92
chr15	77712783	77713727	27	0	0	HMG20A	+	-13
chr15	78729844	78731667	22	0	0	IREB2	+	-238
chr15	79151735	79153243	20	0	0			
chr15	79164882	79166700	23	0	0	MORF4L1|MORF4L1	+|+	-620|-620
chr15	83679504	83680863	22	0	0	C15orf40|C15orf40|C15orf40|C15orf40|C15orf40|C15orf40|C15orf40	-|-|-|-|-|-|-	-210|-210|-210|-210|-210|-210|-210
chr15	85258971	85259996	20	0	0	SEC11A	-	-191
chr15	85455132	85456650	20	0	0			
chr15	85523402	85525498	35	0	0	PDE8A|PDE8A	+|+	754|754
chr15	85590322	85591355	29	0	0			
chr15	85874152	85874924	20	0	0			
chr15	86122098	86125214	38	0	0			
chr15	89010175	89011241	24	0	0	MRPL46|MRPS11|MRPS11	-|+|+	75|-25|-25
chr15	89181665	89182481	29	0	0	ISG20	+	-35
chr15	89644365	89645580	23	0	0			
chr15	89877164	89878759	28	0	0	POLG|POLG	-|-	-65|-65
chr15	90436995	90437590	23	0	0	AP3S2|AP3S2	-|-	-325|-325
chr15	90708826	90709566	21	0	0			
chr15	91497823	91498767	22	0	0	RCCD1|RCCD1	+|+	-190|-190
chr15	93347060	93347966	34	0	0			
chr15	93352194	93353508	26	0	0			
chr15	93412275	93413728	23	0	0			
chr15	93446999	93448178	28	0	0	MIR3175	+	40
chr15	93460717	93461622	21	0	0			
chr15	99394900	99397222	28	0	0			
chr15	99415921	99417565	44	0	0			
chr15	99439301	99441153	38	0	0			
chr16	11733831	11734921	33	0	0			
chr16	12009492	12011004	20	0	0	GSPT1|GSPT1|GSPT1	-|-|-	423|-271|423
chr16	14051089	14052112	20	0	0			
chr16	14458192	14459077	24	0	0			
chr16	1470457	1471400	22	0	0			
chr16	1876606	1877670	28	0	0	FAHD1|HAGH|FAHD1|HAGH|FAHD1	+|-|+|-|+	86|-57|86|-57|86
chr16	19566388	19567373	24	0	0	C16orf62	+	-144
chr16	22308190	22309049	23	0	0	POLR3E	+	121
chr16	23568154	23569343	22	0	0	EARS2|UBFD1|EARS2	-|+|-	52|113|52
chr16	24711887	24712821	21	0	0			
chr16	25268636	25269956	21	0	0	ZKSCAN2	-	441
chr16	2653025	2653801	25	0	0	LOC652276	+	-29
chr16	28503122	28503956	22	0	0	CLN3|CLN3	-|-	136|-84
chr16	28874489	28875508	21	0	0	SH2B1|SH2B1|SH2B1|SH2B1|SH2B1	+|+|+|+|+	79|79|79|297|315
chr16	28985689	28986532	22	0	0	SPNS1|SPNS1|SPNS1|SPNS1|SPNS1	+|+|+|+|+	-15|-15|-15|-15|-15
chr16	29873725	29875194	23	0	0	CDIPT|LOC440356|LOC440356	-|+|+	-119|695|544
chr16	30366286	30367537	26	0	0	CD2BP2|CD2BP2	-|-	229|656
chr16	3070097	3072774	32	0	0	TNFRSF12A	+	-1123
chr16	30709172	30710945	24	0	0	SRCAP	+	403
chr16	3072982	3074604	26	0	0	HCFC1R1|HCFC1R1|THOC6|HCFC1R1|THOC6	-|-|+|-|+	-494|-494|238|-494|238
chr16	30933616	30935195	27	0	0	FBXL19|NCRNA00095	+|-	1490|-185
chr16	30968274	30969895	20	0	0	SETD1A	+	-470
chr16	31084387	31086018	24	0	0	ZNF668|ZNF646|ZNF668	-|+|-	379|540|-439
chr16	3199565	3201171	28	0	0			
chr16	3237609	3239951	22	0	0			
chr16	4321097	4322421	22	0	0	TFAP4	-	-1242
chr16	48160169	48161563	23	0	0			
chr16	5083642	5084268	21	0	0	NAGPA	-	13
chr16	56639831	56641734	24	0	0	MT2A	+	1695
chr16	57333504	57334910	26	0	0			
chr16	57505682	57506729	22	0	0			
chr16	57834940	57837348	27	0	0	KIFC3|KIFC3	-|-	-295|-295
chr16	57843853	57844652	21	0	0			
chr16	58162964	58163959	21	0	0	C16orf80	-	165
chr16	58425995	58427029	22	0	0	GINS3|GINS3|GINS3	+|+|+	-215|-215|-215
chr16	66637731	66639105	20	0	0	CMTM3|CMTM3|CMTM3|CMTM3	+|+|+|+	-217|-206|148|-206
chr16	67595502	67597816	21	0	0	CTCF|CTCF	+|+	-350|-350
chr16	686023	687246	25	0	0	C16orf13|C16orf13|C16orf13|C16orf13|C16orf13	-|-|-|-|-	287|287|287|287|287
chr16	69373161	69373981	26	0	0	NIP7|COG8	+|-	-26|45
chr16	69429888	69431075	20	0	0			
chr16	69451334	69452301	21	0	0			
chr16	69599536	69601277	20	0	0	NFAT5|NFAT5|NFAT5|NFAT5|NFAT5|MIR1538	+|+|+|+|+|-	-1410|-1410|-1410|-1410|-1410|635
chr16	70461888	70462972	20	0	0			
chr16	71460148	71460960	21	0	0			
chr16	71842436	71843522	25	0	0	AP1G1|AP1G1	-|-	3|3
chr16	74776927	74778349	23	0	0			
chr16	75339051	75340692	33	0	0			
chr16	75466886	75468322	20	0	0	CFDP1	-	217
chr16	768476	771819	26	0	0	FAM173A	+	1010
chr16	81439089	81439850	24	0	0			
chr16	83986213	83988798	22	0	0	OSGIN1	+	-679
chr16	85548231	85549192	20	0	0			
chr16	86697573	86699337	21	0	0			
chr16	87416886	87418214	24	0	0	FBXO31	-	156
chr16	87823014	87824138	26	0	0			
chr16	87886956	87888936	20	0	0			
chr16	87984229	87985405	30	0	0	BANP|BANP|BANP|BANP|BANP	+|+|+|+|+	220|220|220|220|220
chr16	88365521	88367919	36	0	0			
chr16	88877261	88879164	24	0	0	APRT|APRT	-|-	-130|-130
chr16	89307083	89308012	24	0	0			
chr16	89787060	89787980	20	0	0	ZNF276|C16orf7|ZNF276	+|-|+	431|126|-128
chr16	89984154	89985537	21	0	0	MC1R	+	-559
chr17	14641123	14642093	28	0	0			
chr17	15823932	15824655	22	0	0			
chr17	16120195	16120824	20	0	0	PIGL|NCOR1	+|-	-1|1635
chr17	1617726	1619011	20	0	0	WDR81|WDR81|C17orf91|C17orf91|C17orf91|C17orf91|MIR22	+|+|-|-|-|-|-	1448|1448|-1198|-1198|-1198|-1198|1087
chr17	16189051	16190125	26	0	0			
chr17	1619175	1621471	36	0	0	WDR81|WDR81|C17orf91|C17orf91|C17orf91|C17orf91	+|+|-|-|-|-	-507|-507|757|757|757|757
chr17	16283995	16284779	21	0	0	UBB	+	-21
chr17	16341707	16342758	22	0	0	SNORD49A|SNORD49B|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188|NCRNA00188	+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+|+	1117|590|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68|68
chr17	17140152	17141306	26	0	0	FLCN|FLCN	-|-	227|227
chr17	17183742	17185023	21	0	0	COPS3	-	-209
chr17	17494538	17495562	21	0	0	PEMT	-	56
chr17	17942188	17943149	22	0	0	C17orf39|ATPAF2	+|-	-58|188
chr17	17990819	17991493	22	0	0	DRG2	+	126
chr17	18085984	18087428	21	0	0	ALKBH5	+	160
chr17	18217663	18218932	21	0	0	TOP3A|SMCR8	-|+	-24|296
chr17	19280923	19282085	20	0	0	MAPK7|MAPK7|MAPK7|MAPK7	+|+|+|+	269|-471|-471|269
chr17	1933149	1934332	25	0	0	DPH1	+	-310
chr17	19411035	19412178	27	0	0			
chr17	1944713	1946245	23	0	0	OVCA2	+	-203
chr17	19551084	19552646	22	0	0	ALDH3A2|ALDH3A2	+|+	198|198
chr17	19650449	19653176	37	0	0	ALDH3A1	-	66
chr17	19655149	19657621	34	0	0			
chr17	19911851	19913860	20	0	0			
chr17	19966786	19967983	20	0	0			
chr17	201572	203391	35	0	0	RPH3AL|RPH3AL|RPH3AL|RPH3AL	-|-|-|-	-152|-152|-152|-152
chr17	2304111	2305399	22	0	0	MNT	-	497
chr17	25659398	25660673	22	0	0			
chr17	26662189	26663085	21	0	0	TNFAIP1|IFT20	+|-	-90|142
chr17	27052050	27053257	20	0	0	TLCD1|TLCD1|SNORD4B	-|-|+	-1296|-577|-1955
chr17	27070239	27072756	26	0	0	TRAF4	+	-475
chr17	27278176	27279756	22	0	0	PHF12|PHF12	-|-	458|458
chr17	2858169	2858951	26	0	0			
chr17	2863314	2864428	25	0	0			
chr17	28804075	28804868	22	0	0	GOSR1|GOSR1|GOSR1	+|+|+	-46|-46|-46
chr17	29232978	29233722	23	0	0	C17orf42	-	64
chr17	29876063	29877643	27	0	0			
chr17	30668784	30669684	21	0	0	C17orf75	-	45
chr17	30771078	30771819	20	0	0	PSMD11	+	53
chr17	33307142	33308519	21	0	0	LIG3|LIG3	+|+	-314|-314
chr17	33390420	33391115	23	0	0	RFFL	-	8
chr17	33913945	33914789	21	0	0	AP2B1|AP2B1	+|+	-86|-86
chr17	34135618	34136959	20	0	0	TAF15|TAF15	+|+	199|199
chr17	34889920	34891710	28	0	0	MYO19|MYO19|MYO19|PIGW	-|-|-|+	-490|-490|-490|587
chr17	3539240	3540307	20	0	0	CTNS|CTNS|SHPK	+|+|-	-12|-12|157
chr17	3571139	3572739	21	0	0	TMEM93|TAX1BP3|TMEM93	+|-|+	150|-34|150
chr17	35848199	35849431	26	0	0	DUSP14	+	1135
chr17	35969128	35969972	22	0	0	SYNRG|SYNRG|SYNRG|SYNRG|SYNRG|SYNRG|SYNRG	-|-|-|-|-|-|-	64|64|64|64|64|64|64
chr17	36904465	36906420	22	0	0	PCGF2	-	884
chr17	36907803	36909358	38	0	0	PSMB3	+	421
chr17	36955584	36956729	21	0	0	PIP4K2B	-	-2
chr17	36981302	36982192	25	0	0	CWC25	-	158
chr17	37008846	37010427	27	0	0	RPL23|SNORA21	-|-	-417|388
chr17	37024978	37026950	34	0	0	LASP1	+	147
chr17	37617266	37618399	22	0	0	CDK12|CDK12	+|+	-94|-94
chr17	38135996	38137618	31	0	0	PSMD3	+	252
chr17	38227092	38229103	24	0	0			
chr17	38256504	38257826	22	0	0	NR1D1	-	192
chr17	38598839	38602021	25	0	0	IGFBP4	+	-755
chr17	38603221	38605517	28	0	0			
chr17	38618002	38621027	31	0	0			
chr17	38626264	38631522	49	0	0			
chr17	38642120	38643740	36	0	0			
chr17	38665970	38667115	24	0	0			
chr17	38689459	38690455	20	0	0			
chr17	38698231	38700233	31	0	0			
chr17	38704912	38707266	28	0	0			
chr17	38707317	38708973	51	0	0			
chr17	38803609	38804819	22	0	0	SMARCE1	-	111
chr17	39704000	39706392	30	0	0			
chr17	39844150	39846492	37	0	0	EIF1	+	-195
chr17	39933201	39934621	21	0	0			
chr17	39956682	39958430	20	0	0			
chr17	40168802	40170091	25	0	0	NKIRAS2|DNAJC7|DNAJC7|DNAJC7	+|-|-|-	147|263|-269|-269
chr17	4046078	4047448	26	0	0	ZZEF1|CYB5D2|CYB5D2|CYB5D2	-|+|+|+	510|-302|-302|-302
chr17	40540134	40541245	26	0	0	STAT3|STAT3|STAT3	-|-|-	176|176|284
chr17	40687759	40689301	23	0	0	NAGLU	+	-580
chr17	40713731	40714592	21	0	0	COASY|COASY|COASY|COASY|COASY	+|+|+|+|+	-70|-70|-70|-70|-70
chr17	40729204	40730882	23	0	0	PSMC3IP|PSMC3IP	-|-	296|296
chr17	40829898	40832205	25	0	0			
chr17	40925141	40925876	23	0	0	VPS25	+	-55
chr17	40984896	40985986	22	0	0	PSME3|PSME3	+|+	-19|-19
chr17	41149874	41151062	26	0	0	RPL27	+	-23
chr17	41276362	41278472	21	0	0	BRCA1|BRCA1|BRCA1|BRCA1|BRCA1|NBR2|BRCA1	-|-|-|-|-|+|-	-83|-51|1285|-51|-83|182|77
chr17	41321713	41323553	22	0	0	NBR1|NBR1|NBR1	+|+|+	612|-123|-136
chr17	41438248	41439163	28	0	0			
chr17	41445025	41445990	22	0	0			
chr17	41560881	41561656	25	0	0	DHX8	+	65
chr17	42091544	42092829	24	0	0	TMEM101	-	-159
chr17	42147768	42148894	27	0	0	G6PC3|G6PC3|G6PC3	+|+|+	-234|-234|-234
chr17	42295268	42298475	22	0	0	UBTF|UBTF|UBTF	-|-|-	-1379|-53|1207
chr17	42422172	42422956	22	0	0	GRN	+	-74
chr17	42620390	42621903	26	0	0			
chr17	4268271	4270519	20	0	0	UBE2G1	-	-574
chr17	42976191	42977364	26	0	0	EFTUD2|EFTUD2|CCDC103	-|-|+	-216|-216|376
chr17	43138250	43139103	24	0	0	NMT1|DCAKD	+|-	3|203
chr17	43224045	43227031	56	0	0	HEXIM1	+	-855
chr17	43238035	43239560	29	0	0	HEXIM2	+	-534
chr17	43247609	43249831	27	0	0			
chr17	43305700	43307076	24	0	0			
chr17	43370355	43371622	24	0	0			
chr17	43448336	43450159	26	0	0			
chr17	43660739	43662888	36	0	0			
chr17	44269588	44271840	48	0	0	KIAA1267|KIAA1267|LOC644246	-|-|+	548|442|224
chr17	44999994	45000839	22	0	0	GOSR2|GOSR2|GOSR2	+|+|+	69|69|69
chr17	45144535	45145217	22	0	0			
chr17	45726166	45727650	31	0	0	KPNB1	+	366
chr17	45972861	45974149	22	0	0	SP2	+	10
chr17	46047843	46049127	21	0	0	CDK5RAP3	+	-57
chr17	46100695	46103045	20	0	0			
chr17	46124810	46126686	42	0	0	NFE2L1	+	-63
chr17	4613057	4614206	22	0	0	ARRB2|ARRB2	+|+	157|157
chr17	4624661	4625506	23	0	0			
chr17	4634352	4635386	28	0	0	MED11	+	-147
chr17	46948809	46949895	23	0	0			
chr17	46969370	46970476	26	0	0	ATP5G1|ATP5G1	+|+	224|224
chr17	47049507	47050658	20	0	0			
chr17	47072370	47076119	37	0	0	IGF2BP1|IGF2BP1	+|+	529|529
chr17	47269030	47270741	37	0	0			
chr17	47785016	47786000	29	0	0	SLC35B1	-	226
chr17	47865412	47867014	22	0	0	MYST2	+	-143
chr17	48104854	48106293	29	0	0			
chr17	48132503	48134816	26	0	0	ITGA3|ITGA3	+|+	-320|-320
chr17	48228214	48230082	28	0	0	PPP1R9B	-	1271
chr17	4842916	4844748	24	0	0	SLC25A11|SLC25A11|SLC25A11|RNF167	-|-|-|+	370|370|370|-203
chr17	4850660	4854106	41	0	0	PFN1	-	558
chr17	4869476	4871474	25	0	0	SPAG7	-	-657
chr17	48714652	48717217	40	0	0			
chr17	48737527	48739811	35	0	0			
chr17	48744537	48746470	20	0	0			
chr17	48763745	48764633	26	0	0			
chr17	48784279	48785751	29	0	0	ANKRD40	-	-255
chr17	48942366	48945679	38	0	0			
chr17	49012558	49013339	22	0	0			
chr17	49198005	49199701	24	0	0	SPAG9|SPAG9	-|-	627|627
chr17	49230456	49231368	27	0	0	NME1|NME1-NME2|NME1	+|+|+	7|7|7
chr17	49243014	49244847	21	0	0	NME2|NME2|NME2|NME2	+|+|+|+	-1040|152|-50|-292
chr17	49337188	49338955	29	0	0	UTP18|MBTD1	+|-	-175|644
chr17	5322630	5323803	27	0	0	RPAIN|RPAIN|RPAIN|RPAIN|RPAIN|RPAIN|NUP88|RPAIN|RPAIN|RPAIN|RPAIN|RPAIN|RPAIN|RPAIN|RPAIN	+|+|+|+|+|+|-|+|+|+|+|+|+|+|+	-256|-256|-256|-256|-256|-256|220|-256|-256|-256|-256|-256|-256|-256|-256
chr17	53364222	53365257	21	0	0			
chr17	53529708	53530682	25	0	0			
chr17	53532147	53532833	20	0	0			
chr17	55161756	55163845	24	0	0	AKAP1	+	-248
chr17	55927114	55927943	24	0	0	MRPS23	-	129
chr17	55956300	55957847	27	0	0			
chr17	55969763	55970778	20	0	0			
chr17	56025716	56027015	26	0	0			
chr17	56064271	56066757	28	0	0	VEZF1	-	-101
chr17	56083763	56085473	29	0	0	SRSF1|SRSF1|SRSF1	-|-|-	-89|-89|-89
chr17	56468610	56469456	21	0	0			
chr17	56594926	56596581	26	0	0	MTMR4	-	502
chr17	56708836	56709737	22	0	0			
chr17	57183341	57185112	20	0	0	TRIM37|TRIM37	-|-	-40|-40
chr17	57287079	57287684	21	0	0	C17orf71	+	-11
chr17	57696524	57697558	30	0	0	CLTC	+	8
chr17	57833515	57834232	23	0	0			
chr17	57860047	57861283	25	0	0			
chr17	57863666	57864756	32	0	0			
chr17	57906149	57907170	20	0	0			
chr17	57914838	57919111	55	0	0	MIR21	+	1652
chr17	57920372	57922695	55	0	0			
chr17	57922792	57924613	35	0	0			
chr17	57930377	57931299	24	0	0			
chr17	58469243	58470306	21	0	0	USP32	-	188
chr17	58754362	58755542	21	0	0	BCAS3|BCAS3	+|+	219|219
chr17	59645642	59646653	22	0	0			
chr17	60868849	60870071	23	0	0			
chr17	61677914	61678525	21	0	0	TACO1	+	11
chr17	61850625	61851845	26	0	0	DDX42|CCDC47|DDX42	+|-|+	331|147|331
chr17	61904052	61905754	23	0	0	PSMC5|FTSJ3	+|-	-94|-128
chr17	61919771	61920829	25	0	0	SMARCD2	-	-51
chr17	61925934	61926890	25	0	0			
chr17	62159124	62160343	20	0	0			
chr17	62492905	62493909	22	0	0	POLG2	-	223
chr17	62502125	62503981	34	0	0	DDX5|CCDC45	-|+	569|104
chr17	62702750	62703751	20	0	0			
chr17	63051572	63053660	23	0	0	GNA13	-	-304
chr17	64271611	64272420	23	0	0			
chr17	64504756	64506118	23	0	0			
chr17	65713527	65714758	27	0	0	NOL11	+	-82
chr17	66015749	66016547	21	0	0			
chr17	66374089	66375531	25	0	0			
chr17	66755417	66756440	24	0	0			
chr17	684975	685948	22	0	0	GLOD4|RNMTL1	-|+	-110|51
chr17	6915307	6916235	20	0	0	RNASEK	+	26
chr17	70442512	70443422	20	0	0			
chr17	70461542	70462825	23	0	0			
chr17	70598591	70599967	24	0	0			
chr17	70679522	70680660	24	0	0			
chr17	70712092	70712801	20	0	0			
chr17	7122922	7125324	27	0	0	ACADVL|ACADVL|DLG4	+|+|-	-971|-971|754
chr17	71306587	71307700	25	0	0	CDC42EP4	-	-1000
chr17	7137356	7138356	22	0	0	DVL2	-	-7
chr17	7146039	7146692	22	0	0	GABARAP	-	612
chr17	7154767	7156289	27	0	0	DULLARD|DULLARD|C17orf81|C17orf81|C17orf81|C17orf81	-|-|+|+|+|+	533|269|22|22|22|-157
chr17	71793574	71794927	25	0	0			
chr17	7209949	7212473	25	0	0	EIF5A|EIF5A|EIF5A|EIF5A	+|+|+|+	-894|76|482|-356
chr17	7217787	7219583	21	0	0	GPS2	-	27
chr17	72199447	72200277	29	0	0	RPL38|RPL38	+|+	-68|-68
chr17	7232395	7234075	23	0	0	NEURL4|NEURL4	-|-	597|597
chr17	72426215	72428344	22	0	0	GPRC5C	+	387
chr17	73007991	73009340	24	0	0	ICT1	+	114
chr17	73029675	73031747	49	0	0			
chr17	73120015	73121534	24	0	0			
chr17	73257528	73258353	23	0	0	GGA3|GGA3|GGA3|MRPS7|GGA3|GGA3	-|-|-|+|-|-	-504|-504|233|-192|233|233
chr17	73285129	73286542	24	0	0	SLC25A19|SLC25A19|SLC25A19	-|-|-	305|305|305
chr17	73696358	73697128	21	0	0			
chr17	73780264	73782165	27	0	0	UNK	+	-534
chr17	7386481	7388646	37	0	0	POLR2A|ZBTB4	+|-	134|-5
chr17	73871713	73875587	38	0	0	TRIM47	-	-1006
chr17	73974917	73976146	21	0	0	C17orf106|ACOX1|ACOX1|ACOX1	+|-|-|-	-231|16|16|16
chr17	74349606	74350575	25	0	0	PRPSAP1	-	-140
chr17	74733000	74734449	29	0	0	SRSF2|SRSF2|MFSD11|MIR636|SRSF2	-|-|+|-|-	231|231|58|1094|231
chr17	7475506	7476759	26	0	0	EIF4A1|SNORA48	+|+	-76|1898
chr17	7482298	7483218	23	0	0	CD68|CD68|SNORA67	+|+|+	47|46|-1486
chr17	7486733	7487720	24	0	0	MPDU1|MPDU1	+|+	-262|-262
chr17	74997734	74999350	32	0	0			
chr17	75084459	75085141	24	0	0	SCARNA16|C17orf86	+|+	588|-76
chr17	75281700	75283475	27	0	0	SEPT9	+	1385
chr17	75284566	75285361	20	0	0	SEPT9	+	-991
chr17	7589127	7590313	26	0	0	TP53|TP53|TP53|TP53|WRAP53|WRAP53|WRAP53|WRAP53	-|-|-|-|+|+|+|+	-1143|-1143|-1143|-1143|-332|1037|1946|1946
chr17	76311340	76314021	45	0	0			
chr17	76347337	76349975	28	0	0			
chr17	76417370	76418545	20	0	0			
chr17	76588139	76589032	28	0	0			
chr17	76836576	76837624	23	0	0	USP36	-	131
chr17	76879050	76880800	21	0	0			
chr17	76929389	76931142	20	0	0			
chr17	7738754	7740580	26	0	0			
chr17	77469096	77470272	24	0	0			
chr17	7760215	7762197	34	0	0	LSMD1|CYB5D1	-|+	34|-143
chr17	78233175	78236211	28	0	0	RNF213|RNF213	+|+	-27|-27
chr17	78388715	78389504	20	0	0	FLJ35220|FLJ35220|FLJ35220|LOC100294362	+|+|+|-	-143|-143|-143|141
chr17	78518305	78519072	25	0	0	RPTOR|RPTOR	+|+	-64|-64
chr17	79303189	79303912	20	0	0	TMEM105	-	-924
chr17	79391879	79393717	22	0	0			
chr17	79477928	79480193	30	0	0	ACTG1	-	-767
chr17	79543456	79544208	22	0	0			
chr17	79603835	79604621	21	0	0	NPLOC4	-	90
chr17	79827112	79829727	32	0	0	ARHGDIA|ARHGDIA|ARHGDIA	-|-|-	-371|-863|-863
chr17	79884286	79887013	28	0	0	MAFG|LOC92659	-|+	61|55
chr17	80197162	80203081	37	0	0			
chr17	8021582	8024596	49	0	0	ALOXE3|ALOXE3	-|-	855|1229
