# Argument List:
# Name = hot15
# peak file = hot15.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr11	82868136	82896833	PCF11	0	+	26	-252
chr11	82972505	82997377	CCDC90B	0	-	24	-55
chr11	844080	867116	TSPAN4	0	+	15|15|15|15|15|15|15	-116|-1256|-1256|249|-1373|-1373|-1373
chr11	839721	842529	POLR2L	0	-	15	1667
chr11	83166055	85338314	DLG2	0	-	15	1490
chr11	85339621	85347583	TMEM126B	0	+	15|15|15|15	-183|-183|-183|-183
chr11	85668485	85780108	PICALM	0	-	15|15	438|438
chr11	85955814	85989778	EED	0	+	15|15	-258|-258
chr11	86013252	86056984	C11orf73	0	+	16|16|16|16	-25|1120|-25|-25
chr11	8703994	8711418	RPL27A	0	+	15	-486
chr11	8705773	8705903	SNORA3	0	+	15	1293
chr11	8968839	8985989	TMEM9B	0	-	18	268
chr11	9406168	9469673	IPO7	0	+	16	-226
chr11	9482511	9550070	ZNF143	0	+	22	-136
chr11	9481103	9482245	LOC644656	0	-	22	402
chr11	9596233	9611311	WEE1	0	+	17|17	1344|338
chr12	100594573	100618201	ACTR6	0	+	15	-12
chr12	101673904	101780397	UTP20	0	+	15	-40
chr12	101786922	101801572	ARL1	0	-	20	113
chr12	10365488	10375722	GABARAPL1	0	+	17	557
chr12	104324188	104341703	HSP90B1	0	+	20	463
chr12	104237527	104323989	GNN	0	-	20	-264
chr12	104343980	104350993	C12orf73	0	-	25	151
chr12	104359592	104382655	TDG	0	+	18	-192
chr12	104609558	104744058	TXNRD1	0	+	15|27|27|27|27	-62|197|197|197|197
chr12	105501491	105562904	KIAA1033	0	+	17	162
chr12	105567074	105630008	APPL2	0	-	18	-103
chr12	1021254	1058863	RAD52	0	-	20	-103
chr12	106696580	106740790	TCP11L2	0	+	16	407
chr12	106751859	106903974	POLR3B	0	+	23|23	196|-228
chr12	107168398	107283092	RIC8B	0	+	19	253
chr12	10756363	10766208	MAGOHB	0	-	15	84
chr12	108079589	108106257	PWP1	0	+	16	325
chr12	109490379	109525821	USP30	0	+	20	12
chr12	109525992	109531293	ALKBH2	0	-	18|18|18|18|18	4|4|4|4|4
chr12	109886459	109915155	KCTD10	0	-	23	178
chr12	109915438	109974506	UBE3B	0	+	23|23	105|105
chr12	110011499	110035070	MVK	0	+	15|15	177|177
chr12	109991522	110011358	MMAB	0	-	15	-36
chr12	110338078	110355873	TCHP	0	+	16|16	35|279
chr12	110437234	110477233	ANKRD13A	0	+	16	168
chr12	110813273	110841535	ANAPC7	0	-	15|15	-47|-47
chr12	110890291	110906526	GPN3	0	-	38|38|38	47|484|484
chr12	110906231	110928191	C12orf24	0	+	38	-342
chr12	110929330	110939916	VPS29	0	-	19|19	152|152
chr12	110940004	110969889	RAD9B	0	+	19	-64
chr12	111157614	111180757	PPP1CC	0	-	18	104
chr12	111890018	112037480	ATXN2	0	-	16	275
chr12	112280278	112331227	MAPKAPK5	0	+	15|15	583|583
chr12	112277572	112280706	C12orf47	0	-	15	-1011
chr12	112451151	112461024	ERP29	0	+	18|18	-197|-197
chr12	112369088	112451023	TMEM116	0	-	18|18|18	325|325|325
chr12	112842994	112847443	RPL6	0	-	19|19	-327|-327
chr12	112856535	112947716	PTPN11	0	+	19	-418
chr12	113594983	113623284	DDX54	0	-	26|26	-197|-197
chr12	113623554	113630119	C12orf52	0	+	26	467
chr12	114259859	114404176	RBM19	0	-	19|19|19	18|18|18
chr12	115108058	115121969	TBX3	0	-	18|18	252|252
chr12	117348760	117468953	FBXW8	0	+	16|16	22|22
chr12	118814357	118855839	SUDS3	0	+	18	92
chr12	120565015	120632513	GCN1L1	0	-	20	687
chr12	120941082	120966964	COQ5	0	-	17	76
chr12	121124948	121139667	MLEC	0	+	20	356
chr12	121746049	121792012	ANAPC5	0	-	25|25	-1770|-23
chr12	121837901	121862155	RNF34	0	+	20|20	-338|-338
chr12	122277434	122326517	HPD	0	-	26	152
chr12	122326645	122355770	PSMD9	0	+	26	-24
chr12	122692209	122712068	DIABLO	0	-	16|16|16|16	-1326|-1326|-1326|-1326
chr12	122716095	122751068	VPS33A	0	-	20	-32
chr12	123011808	123110946	KNTC1	0	+	25	140
chr12	122989189	123011560	RSRC2	0	-	25|25|25|25	108|108|108|108
chr12	123237370	123255952	DENR	0	+	20	94
chr12	123459353	123464588	OGFOD2	0	+	24	-88
chr12	123413539	123459752	ABCB9	0	-	24	-311
chr12	123942650	123950936	SNRNP35	0	+	16|16	-111|1624
chr12	124069075	124082681	TMED2	0	+	20	78
chr12	124086671	124105483	DDX55	0	+	20	-116
chr12	124105570	124118323	EIF2B1	0	-	18	-45
chr12	124118380	124145334	GTF2H3	0	+	18	102
chr12	12268962	12419811	LRP6	0	-	15	340
chr12	125396193	125399587	UBC	0	-	24	-488
chr12	125478193	125510349	BRI3BP	0	+	17	288
chr12	12764830	12798041	CREBL2	0	+	22	80
chr12	129277738	129308541	SLC15A4	0	-	16	97
chr12	12966279	12982909	DDX47	0	+	18|18	-67|-67
chr12	13043955	13066598	GPRC5A	0	+	25	-45
chr12	131356616	131360824	RAN	0	+	16	335
chr12	132195634	132284282	SFSWAP	0	+	22	146
chr12	133360453	133405426	GOLGA3	0	-	22|22	52|190
chr12	133416937	133464204	CHFR	0	-	21|21|21|21|21	162|162|162|162|162
chr12	133657036	133684256	ZNF140	0	+	21	-153
chr12	133758059	133783695	ZNF268	0	+	16|16|16|16|16|16|16|16|16	9|9|-56|-56|-56|-56|-56|-56|-56
chr12	14923654	14924065	HIST4H4	0	-	41	-703
chr12	16500578	16517342	MGST1	0	+	16|16	-1519|-1386
chr12	21788274	21810728	LDHB	0	-	16|16	-126|-187
chr12	22601525	22697452	KIAA0528	0	-	16	-16
chr12	27397077	27478888	STK38L	0	+	15	-146
chr12	2921786	2934236	ITFG2	0	+	18	-184
chr12	3068477	3149841	TEAD4	0	+	16|16|16	160|160|430
chr12	31535156	31743952	DENND5B	0	-	17	-517
chr12	31824072	31882108	AMN1	0	-	19|19	-202|-202
chr12	32899478	32908874	YARS2	0	-	20	-97
chr12	34175215	34181234	ALG10	0	+	21	-90
chr12	38710556	38723527	ALG10B	0	+	23	100
chr12	39687030	39837192	KIF21A	0	-	15|15|15|15	-13|-13|-13|-13
chr12	45609769	45826130	ANO6	0	+	16|16|16	-239|-239|-133
chr12	45566846	45609789	PLEKHA9	0	-	16	219
chr12	46119502	46121704	LOC400027	0	-	19	-268
chr12	46312915	46384401	SRSF2IP	0	-	18	-137
chr12	4647949	4669212	RAD51AP1	0	+	29|29	113|113
chr12	4596910	4647637	C12orf4	0	-	29	199
chr12	46576842	46663208	SLC38A1	0	-	16|16	-262|-262
chr12	46751971	46766645	SLC38A2	0	-	18	-1434
chr12	47470382	47473734	AMIGO2	0	-	34|34	184|184
chr12	48176508	48213763	HDAC7	0	-	23|23	-112|-112
chr12	48499655	48540187	PFKM	0	+	25	-317
chr12	48436757	48499641	SENP1	0	-	25	331
chr12	49086751	49110781	CCNT1	0	-	20	-189
chr12	49223539	49245957	DDX23	0	-	18	-71
chr12	49329991	49351252	ARF3	0	-	19	-427
chr12	49521567	49525304	TUBA1B	0	-	26	-553
chr12	49658864	49667113	TUBA1C	0	+	23	-197
chr12	389222	498620	KDM5A	0	-	24	-83
chr12	498515	551804	CCDC77	0	+	24|24	-22|-22
chr12	49952085	49960222	MCRS1	0	-	17|17	1506|-183
chr12	50382944	50419307	RACGAP1	0	-	19|19|19	66|66|66
chr12	50478982	50494493	SMARCD1	0	+	16|16	-39|-39
chr12	50505899	50514234	C12orf62	0	+	19	-93
chr12	50794591	50873788	LARP4	0	+	19|19|19|19|19|19|19	62|62|62|62|62|62|62
chr12	50898767	51142448	DIP2B	0	+	15	-135
chr12	51442083	51454206	LETMD1	0	+	18|18	164|164
chr12	51487540	51566926	TFCP2	0	-	17|17|17	-121|-121|-121
chr12	51632507	51637715	DAZAP2	0	+	17|17|17|17|17|17	-298|-298|-298|-298|-298|-298
chr12	52463757	52471278	C12orf44	0	+	28|28	138|138
chr12	52626953	52642709	KRT7	0	+	22	-874
chr12	53290970	53298868	KRT8	0	-	27	-723
chr12	53342842	53346684	KRT18	0	+	26|26	-360|-548
chr12	53400061	53435992	EIF4B	0	+	30	-406
chr12	53442732	53458160	TENC1	0	+	18|18|18	268|1370|-1655
chr12	53574534	53584653	ZNF740	0	+	19	125
chr12	53551447	53574430	CSAD	0	-	19	-21
chr12	53604353	53614150	RARG	0	-	21	636
chr12	53645369	53648189	MFSD5	0	+	16|16	-148|358
chr12	53701240	53715412	AAAS	0	-	23|23	-60|-60
chr12	53774427	53810224	SP1	0	+	17|17	859|410
chr12	53845885	53874945	PCBP2	0	+	34|34|34|34|34|34|34	-207|-207|-207|-207|-207|-207|-207
chr12	53874276	53893444	MAP3K12	0	-	21|21	1167|1167
chr12	53894704	53900213	TARBP2	0	+	21|21|21	93|93|765
chr12	53905844	54020199	ATF7	0	-	15|15	-73|-73
chr12	54058944	54070512	ATP5G2	0	-	18|18	-845|-442
chr12	54674487	54679028	HNRNPA1	0	+	38|38	362|362
chr12	54624731	54673915	CBX5	0	-	38	210
chr12	54674532	54678663	HNRPA1L-2	0	+	38	407
chr12	54718910	54745633	COPZ1	0	+	16	-90
chr12	56109819	56113487	BLOC1S1	0	+	26	-80
chr12	56211805	56214959	ORMDL2	0	+	17	342
chr12	56151057	56211540	SARNP	0	-	17|17|17	-77|-77|-77
chr12	56214743	56223420	DNAJC14	0	-	17	-113
chr12	56223391	56230028	LOC440104	0	+	17|17|17|17	84|84|84|84
chr12	56367861	56388478	RAB5B	0	+	19	258
chr12	56435685	56438005	RPS26	0	+	26	-41
chr12	56498102	56507693	PA2G4	0	+	17	-37
chr12	56510373	56511615	RPL41	0	+	16|16|21|21	32|32|-1625|-1625
chr12	56512029	56516278	ZC3H10	0	+	16|21	1688|31
chr12	56546334	56551770	MYL6B	0	+	15	273
chr12	56552099	56555366	MYL6	0	+	18|18	-80|-80
chr12	56555636	56583351	SMARCC2	0	-	24|24|24	353|353|353
chr12	56708259	56710128	CNPY2	0	-	20|20	-207|-207
chr12	56710006	56727533	PAN2	0	-	20|20|20	419|115|115
chr12	56735383	56754037	STAT2	0	-	15|15	84|84
chr12	56862300	56864765	SPRYD4	0	+	16	-144
chr12	56989379	57030163	BAZ2A	0	-	19	318
chr12	57057126	57082078	PTGES3	0	-	23	254
chr12	57106210	57119066	NACA	0	-	23|23|23|23	222|-38|-38|222
chr12	57482676	57489258	NAB2	0	+	24	971
chr12	57489194	57505196	STAT6	0	-	32|32|32|32|32|32	497|1604|497|497|497|497
chr12	57853917	57866045	GLI1	0	+	17|17|17|24|24|24	723|739|739|-1800|-1784|-1784
chr12	57881850	57910432	MARS	0	+	18	83
chr12	57910372	57914300	DDIT3	0	-	20|20|20|20|20|20	22|22|22|22|22|22
chr12	58087737	58115338	OS9	0	+	16|16|16|16	-30|-30|-30|-30
chr12	58142004	58146164	CDK4	0	-	15	-169
chr12	58162351	58165914	METTL1	0	-	19|19	216|216
chr12	58166382	58176323	FAM119B	0	+	19|19	252|252
chr12	58176527	58191370	TSFM	0	+	25|25|25|25	-65|-65|-65|-65
chr12	62654186	62799898	USP15	0	+	22	55
chr12	62995530	62997214	C12orf61	0	-	32	-395
chr12	62997465	62997548	MIRLET7I	0	+	32	646
chr12	64238540	64541613	SRGAP1	0	+	15	895
chr12	64798232	64842461	XPOT	0	+	20	-170
chr12	6493356	6500732	LTBR	0	+	20	-423
chr12	65004292	65089190	RASSF3	0	+	15	1636
chr12	6603297	6641132	NCAPD2	0	+	25	480
chr12	6601315	6602471	MRPL51	0	-	25	346
chr12	66218239	66360068	HMGA2	0	+	16|16	-150|-150
chr12	6643656	6647536	GAPDH	0	+	48	446
chr12	66530717	66563807	TMBIM4	0	-	18	-338
chr12	67663060	67708388	CAND1	0	+	24	90
chr12	6759704	6772308	ING4	0	-	23|23|23|23|23|23	163|163|163|163|163|163
chr12	6775643	6797825	ZNF384	0	-	32|32|32|32|32|32|32	726|-118|24|-118|-118|-125|24
chr12	6833448	6841039	COPS7A	0	+	21|21|21|21	-66|-365|-270|-335
chr12	6857159	6862082	MLF2	0	-	17|17	534|-20
chr12	69080730	69136472	NUP107	0	+	24	-86
chr12	69139935	69159851	SLC35E3	0	+	16	71
chr12	6961284	6975793	USP5	0	+	23|23	148|154
chr12	6957971	6960456	CDCA3	0	-	23	680
chr12	6980100	6982449	SPSB2	0	-	18|18	-1389|-1461
chr12	70047390	70083056	BEST3	0	-	15	-23
chr12	7053202	7055164	C12orf57	0	+	30	10
chr12	7074516	7079916	PHB2	0	-	27|27	147|172
chr12	7079943	7085165	EMG1	0	+	27	-120
chr12	7167979	7178333	C1S	0	+	15|15	47|47
chr12	72057676	72074428	THAP2	0	+	23	-213
chr12	72003378	72057749	ZFC3H1	0	-	23	140
chr12	72233486	72320627	TBC1D15	0	+	19|19|19|19	-141|-141|-141|-141
chr12	75891420	75905418	KRR1	0	-	23	25
chr12	76419227	76425556	PHLDA1	0	-	25	271
chr12	76438671	76478738	NAP1L1	0	-	15|15	-300|-300
chr12	76738265	76742222	BBS10	0	-	15	-92
chr12	79985746	80084790	PAWR	0	-	23	-256
chr12	82746084	82752199	CCDC59	0	-	27|27	183|-202
chr12	82752275	82873014	C12orf26	0	+	27	-107
chr12	862088	1020617	WNK1	0	+	30|30|30|30	1005|1005|1005|1005
chr12	88442790	88535993	CEP290	0	-	21	-150
chr12	88536072	88593663	TMTC3	0	+	21	229
chr12	89741838	89746296	DUSP6	0	-	25|25	-73|-73
chr12	89913191	89918535	GALNT4	0	-	17	1344
chr12	89813500	89919777	POC1B	0	-	17	102
chr12	90102731	90105728	LOC338758	0	+	19	-643
chr12	9092964	9102252	M6PR	0	-	19	192
chr12	92534053	92539673	BTG1	0	-	15	-185
chr12	93963597	93969978	SOCS2	0	+	23	-1018
chr12	94071150	94244529	CRADD	0	+	19	-230
chr12	95365111	95397511	NDUFA12	0	-	15	-26
chr12	95424185	95467404	NR2C1	0	-	23|23|23	-276|-276|-276
chr12	95611521	95696566	VEZT	0	+	24	-224
chr12	95470525	95611240	FGD6	0	-	24	505
chr12	96337070	96362369	AMDHD1	0	+	16	287
chr12	96260826	96336428	CCDC38	0	-	16	355
chr12	96394610	96429365	LTA4H	0	-	25	89
chr12	98909350	98944157	TMPO	0	+	20|20|20	-400|-400|-400
chr12	98906752	98910004	LOC100128191	0	-	20	-254
chr13	111365082	111373420	ING1	0	+	16|16|16	-99|428|443
chr13	111530887	111567416	ANKRD10	0	-	15	91
chr13	113951468	113977741	LAMP1	0	+	21	70
chr13	114076259	114103457	ADPRHL1	0	-	26	192
chr13	31191829	31233686	USPL1	0	+	20	-79
chr13	31710764	31736117	HSPH1	0	-	16	187
chr13	41303432	41345347	MRPS31	0	-	16	-24
chr13	41635696	41658137	WBP4	0	+	23	661
chr13	53191604	53217919	HNRNPA1L2	0	+	15|15	111|111
chr13	53226830	53262433	SUGT1	0	+	16|16	182|182
chr13	98086474	98120251	RAP2A	0	+	15	640
chr14	101453382	101453452	SNORD114-26	0	+	16	-1470
chr14	101454497	101454565	SNORD114-27	0	+	16	-355
chr14	101455466	101455536	SNORD114-28	0	+	16	614
chr14	101456427	101456496	SNORD114-29	0	+	16	1575
chr14	103059232	103196912	RCOR1	0	+	15	571
chr14	103800492	103811359	EIF5	0	+	15|15	-92|651
chr14	104022880	104029151	BAG5	0	-	16|16|16	-18|478|478
chr14	104029298	104057227	C14orf153	0	+	16	165
chr14	105155942	105185947	INF2	0	+	17|17|17	1536|1536|1536
chr14	105190533	105213645	ADSSL1	0	+	18	-496
chr14	105475909	105487425	CDCA4	0	-	19|19	375|375
chr14	105957585	105965584	C14orf80	0	+	21|21|21	882|882|-184
chr14	20811772	20826062	PARP2	0	+	23|23	378|378
chr14	20811229	20811570	RPPH1	0	-	23	-176
chr14	20923289	20925925	APEX1	0	+	17|17|17	156|156|156
chr14	20915207	20923267	OSGEP	0	-	17	-134
chr14	20926011	20929637	TMEM55B	0	-	17|17	259|259
chr14	21152335	21162343	ANG	0	+	32|15	1673|-108
chr14	21152371	21168757	RNASE4	0	+	32|15	1709|-72
chr14	21457964	21465192	METT11D1	0	+	17|17	-402|-402
chr14	21558204	21572863	ZNF219	0	-	22	-587
chr14	21819630	21852425	SUPT16H	0	-	23	-262
chr14	21927179	21944832	RAB2B	0	-	21|21|21	252|-48|-48
chr14	21945334	21967317	TOX4	0	+	21	250
chr14	23033806	23058143	DAD1	0	-	15	282
chr14	23389732	23398661	PRMT5	0	-	19|19	101|101
chr14	23440411	23451848	JUB	0	-	18	399
chr14	23495060	23504429	PSMB5	0	-	18|18|18	-171|-96|-96
chr14	23527775	23564823	ACIN1	0	-	16|16|16	-340|-340|-340
chr14	23564787	23569664	C14orf119	0	+	16	304
chr14	23765112	23772057	PPP1R3E	0	-	15	-991
chr14	23789396	23795367	PABPN1	0	+	19	-1280
chr14	23938897	23947401	NGDN	0	+	20|20	205|205
chr14	24025197	24028783	THTPA	0	+	15|15|15	-145|-145|-145
chr14	24583905	24594450	DCAF11	0	+	25|25|25|25|25	85|165|673|165|671
chr14	24649424	24658124	IPO4	0	-	22	-65
chr14	24659244	24664882	TM9SF1	0	-	15|15	44|44
chr14	24683159	24685241	MDP1	0	-	15	14
chr14	24701647	24708445	GMPR2	0	+	16|16|16|16	-197|-197|258|258
chr14	24686056	24701576	NEDD8	0	-	16	268
chr14	24908973	24912007	SDR39U1	0	-	20	-151
chr14	32546494	32628932	ARHGAP5	0	+	17|17	505|505
chr14	32544625	32545905	C14orf128	0	-	17	84
chr14	35452103	35498771	SRP54	0	+	18|18	116|116
chr14	35591775	35743268	KIAA0391	0	+	21	320
chr14	35554678	35591519	PPP2R3C	0	-	21	-64
chr14	35870716	35873960	NFKBIA	0	-	30	-364
chr14	39644386	39652421	PNN	0	+	18	-69
chr14	39736327	39820395	CTAGE5	0	+	16|16|16|16	43|-1809|43|-783
chr14	39865577	39901704	FBXO33	0	-	20	70
chr14	45431415	45543633	FAM179B	0	+	15	27
chr14	45393527	45431179	KLHL28	0	-	15	209
chr14	45584802	45603732	FKBP3	0	-	15|15	-128|1393
chr14	45605135	45670092	FANCM	0	+	15|15	1531|10
chr14	45672393	45722605	C14orf106	0	-	22	70
chr14	50044052	50053094	RPS29	0	-	16|16	227|227
chr14	50085406	50087349	RPL36AL	0	-	15	-26
chr14	50087488	50090198	MGAT2	0	+	15	165
chr14	50091893	50101948	C14orf104	0	-	21|21	-794|-794
chr14	50234786	50249855	KLHDC2	0	+	16	-251
chr14	50250532	50319539	SDCCAG1	0	-	16	94
chr14	54941208	54955744	GMFB	0	-	19	-74
chr14	55518361	55536912	MAPK1IP1L	0	+	19	-265
chr14	55833109	55878576	ATG14	0	-	19	42
chr14	58765221	58840448	ARID4A	0	+	16|16|16	-107|-107|-107
chr14	58732083	58764855	FLJ31306	0	-	16|16	473|473
chr14	58875370	58894232	TIMM9	0	-	33	-88
chr14	58894709	59015548	KIAA0586	0	+	33	565
chr14	59951160	59972080	JKAMP	0	+	18|18	295|295
chr14	59939405	59951073	C14orf149	0	-	18	-208
chr14	60715965	60765803	PPM1A	0	+	15|15	454|454
chr14	61201458	61435396	MNAT1	0	+	15|15	-126|-126
chr14	61447831	61550450	SLC38A6	0	+	17|17|17	-97|-97|36
chr14	61438168	61447782	TRMT5	0	-	17	146
chr14	62162118	62214977	HIF1A	0	+	15|15	-214|-214
chr14	64063757	64108125	WDR89	0	-	18|18	607|141
chr14	64971291	64991667	ZBTB1	0	+	29|29	337|337
chr14	64953556	64970554	ZBTB25	0	-	29	400
chr14	65453506	65529369	FNTB	0	+	21	-187
chr14	67708020	67802535	MPP5	0	+	15	-22
chr14	67827033	67853232	EIF2S1	0	+	26	205
chr14	67804589	67826591	ATP6V1D	0	-	26	237
chr14	68213236	68283306	ZFYVE26	0	-	18	77
chr14	69254374	69259785	ZFP36L1	0	-	17	141
chr14	69658193	69710736	EXD2	0	+	20|20|20|20|20|20|20	-173|-173|116|116|-173|-173|116
chr14	69846839	69865021	ERH	0	-	21	170
chr14	69865406	69929105	SLC39A9	0	+	21	215
chr14	70233828	70238721	SRSF5	0	+	16|16	-269|-264
chr14	70232999	70234430	LOC100289511	0	-	16	-333
chr14	70791798	70826444	COX16	0	-	21	-16
chr14	73525220	73588074	RBM25	0	+	25	1
chr14	74181825	74227001	C14orf43	0	-	15	-146
chr14	74353585	74398803	ZNF410	0	+	16	125
chr14	75469611	75476293	EIF2B2	0	+	15	88
chr14	75548818	75593778	NEK9	0	-	15	-61
chr14	75598170	75643349	TMED10	0	-	18	-28
chr14	77490887	77495034	C14orf4	0	-	16	264
chr14	77564577	77583629	KIAA1737	0	+	20	156
chr14	77787705	77797939	GSTZ1	0	+	18|18|18	462|-14|-14
chr14	77741298	77787225	POMT2	0	-	18	18
chr14	77893017	77923983	VIPAR	0	-	17|17|17|17|17	176|176|176|176|176
chr14	77924372	77935807	AHSA1	0	+	17	213
chr14	78266425	78400296	ADCK1	0	+	16|16	-220|-220
chr14	81646393	81687294	GTF2A1	0	-	32|32	-521|-802
chr14	93260649	93306304	GOLGA5	0	+	16	174
chr14	96001322	96011055	GLRX5	0	+	15	255
chr14	95999252	96001209	SNHG10	0	-	15|15	-142|-142
chr14	95999691	95999966	SCARNA13	0	-	15	1101
chr15	100106132	100256627	MEF2A	0	+	17|17|17|17	243|243|243|243
chr15	100884661	100890923	FLJ42289	0	-	24|24	-273|212
chr15	101109435	101142404	LINS1	0	-	22|22|22	229|229|229
chr15	101109428	101142445	LINS	0	-	22	188
chr15	101142754	101170413	ASB7	0	+	22|22	121|121
chr15	101459459	101610315	LRRK1	0	+	15	524
chr15	101715928	101792137	CHSY1	0	-	15	209
chr15	101821716	101835460	SNRPA1	0	-	16	-47
chr15	102182053	102192594	TM2D3	0	-	16|16	75|75
chr15	26788694	26874237	GABRB3	0	-	18|16	-803|179
chr15	34376225	34394053	C15orf24	0	-	21	263
chr15	34394273	34396590	PGBD4	0	+	21	-43
chr15	34517244	34522350	TMEM85	0	+	19	76
chr15	34633916	34635362	NOP10	0	-	16	-74
chr15	35148552	35261995	AQR	0	-	22	14
chr15	35270541	35280497	ZNF770	0	-	22	300
chr15	40886446	40954881	CASC5	0	+	17|17	168|168
chr15	41271080	41408340	INO80	0	-	15	371
chr15	41679552	41694642	NDUFAF1	0	-	17	61
chr15	44719578	44819427	CTDSPL2	0	+	16	76
chr15	44854894	44955876	SPG11	0	-	15|15	-95|-95
chr15	45459413	45493373	SHF	0	-	20	-430
chr15	49280834	49338760	SECISBP2L	0	-	15|15	-11|-11
chr15	49447975	49622002	GALK2	0	+	15	87
chr15	49417472	49447854	COPS2	0	-	15|15	34|34
chr15	49448494	49450822	LOC100306975	0	+	15	606
chr15	50578078	50647605	GABPB1	0	-	32|32|32|32|32	-235|-235|-235|-235|-235
chr15	50646370	50650501	LOC100129387	0	+	32	-1000
chr15	50641136	50647076	FLJ10038	0	-	32	294
chr15	51200945	51298097	AP4E1	0	+	17	193
chr15	52230224	52263958	LEO1	0	-	15	-42
chr15	52311410	52358461	MAPK6	0	+	23	-268
chr15	52839431	52861213	ARPP19	0	-	16	54
chr15	55611132	55647845	PIGB	0	+	19	-251
chr15	55647437	55700542	CCPG1	0	-	15|15	15|-17
chr15	56922375	57025787	ZNF280D	0	-	15|15|15	-207|-207|-207
chr15	57210832	57580712	TCF12	0	+	21|21|21|21	135|135|135|135
chr15	57178367	57210697	LOC145783	0	-	21	0
chr15	57998900	58009752	GRINL1A	0	+	15|15|15	116|116|116
chr15	58888509	59042177	ADAM10	0	-	15	-91
chr15	59063392	59149732	FAM63B	0	+	16|16	97|97
chr15	59171244	59225852	SLTM	0	-	21|21	346|346
chr15	59428563	59665071	MYO1E	0	-	18	65
chr15	59903981	59912209	GCNT3	0	+	23	-474
chr15	60639351	60690185	ANXA2	0	-	42|42|42|42	-111|-111|-111|-111
chr15	60711808	60771344	NARG2	0	-	16|16	81|81
chr15	63340635	63362830	TPM1	0	+	23	-68
chr15	63796809	63883659	USP3	0	+	55	494
chr15	63879909	63893026	LOC100130855	0	-	15	-150
chr15	64364760	64386207	FAM96A	0	-	26|26	-110|-110
chr15	64388176	64436431	SNX1	0	+	17|17|17	-102|-102|-102
chr15	64448014	64455354	PPIB	0	-	16	-47
chr15	64457717	64648442	CSNK1G1	0	-	17	117
chr15	64680002	64747500	TRIP4	0	+	23	41
chr15	65442784	65477563	CLPX	0	-	22	-103
chr15	65550437	65579018	PARP16	0	-	15	14
chr15	65737998	65810035	DPP8	0	-	21|21|21|21	-118|-118|308|-118
chr15	65871402	65903469	C15orf44	0	-	26|26	110|172
chr15	65952958	66084631	DENND4A	0	-	18|18	250|250
chr15	66161795	66181791	RAB11A	0	+	27	161
chr15	66679210	66783881	MAP2K1	0	+	18	53
chr15	66782665	66790146	SNAPC5	0	-	15	148
chr15	66791653	66797184	RPL4	0	-	19	150
chr15	66797430	66841816	ZWILCH	0	+	19|19	96|96
chr15	66795582	66795652	SNORD18A	0	-	19	1682
chr15	66994673	67074335	SMAD6	0	+	28|28	219|219
chr15	67418053	67487532	SMAD3	0	+	21	155
chr15	67547137	67794141	IQCH	0	+	20|20	123|123
chr15	67493368	67547074	AAGAB	0	-	20	-60
chr15	67813521	67819638	C15orf61	0	+	18	-165
chr15	68570140	68583639	FEM1B	0	+	33	-192
chr15	69745158	69747884	RPLP1	0	+	18|18	-268|-268
chr15	70340542	70390256	TLE3	0	-	18|18|18	1478|1478|1478
chr15	71184986	71342434	LRRC49	0	+	24	-107
chr15	71173681	71184753	THAP10	0	-	24	340
chr15	71402582	71407839	CT62	0	-	20	-139
chr15	72491369	72523684	PKM2	0	-	32|32|32	67|67|67
chr15	72533522	72563628	PARP6	0	-	17	1470
chr15	72635778	72668520	HEXA	0	-	27	-58
chr15	72668453	72671129	C15orf34	0	+	27	-9
chr15	72766666	72878895	ARIH1	0	+	23	290
chr15	73043709	73076126	ADPGK	0	-	20|20|20	172|172|172
chr15	75247442	75249775	RPP25	0	-	15	-612
chr15	75315926	75343066	PPCDC	0	+	15	-107
chr15	75628373	75632612	COMMD4	0	+	16	-54
chr15	75648134	75660941	MAN2C1	0	-	31	-183
chr15	75661721	75744087	SIN3A	0	-	16|16	470|631
chr15	75890425	75918446	SNUPN	0	-	21|21|21	-488|-761|-488
chr15	75931425	75932664	IMP3	0	-	23	92
chr15	76196199	76223313	FBXO22	0	+	19|19	0|0
chr15	76508628	76603810	ETFA	0	-	17|17	-19|-19
chr15	77713242	77777943	HMG20A	0	+	27	-13
chr15	78575579	78591940	WDR61	0	-	15	90
chr15	78730517	78793798	IREB2	0	+	22	-238
chr15	79165171	79190072	MORF4L1	0	+	23|23	-620|-620
chr15	80137319	80189370	MTHFS	0	-	16	56
chr15	83654994	83659423	FAM103A1	0	+	19	55
chr15	83676701	83680393	C15orf40	0	-	22|22|22|22|22|22|22	-210|-210|-210|-210|-210|-210|-210
chr15	85144248	85159842	ZSCAN2	0	+	17|17|17	186|186|186
chr15	85174690	85185694	SCAND2	0	+	19|19	-12|-12
chr15	85186011	85197521	WDR73	0	-	18	189
chr15	85212774	85259674	SEC11A	0	-	20	-191
chr15	85525204	85682370	PDE8A	0	+	35|35	754|754
chr15	89002708	89010633	MRPL46	0	-	24	75
chr15	89010683	89021494	MRPS11	0	+	24|24	-25|-25
chr15	89182038	89198879	ISG20	0	+	29	-35
chr15	89631380	89745591	ABHD2	0	+	15|15	-42|-42
chr15	89859536	89878026	POLG	0	-	28|28	-65|-65
