# Argument List:
# Name = hot15
# peak file = hot15.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	pStart	pEnd	pName	pScore	NA	gene	strand	TSS2pCenter
chr12	64255898	64256625	18	0	0			
chr12	64311673	64312256	18	0	0			
chr12	6441530	6443144	17	0	0			
chr12	6444658	6446804	32	0	0			
chr12	6472391	6473428	19	0	0			
chr12	6479602	6480818	20	0	0			
chr12	64797684	64799121	20	0	0	XPOT	+	-170
chr12	6481268	6482595	20	0	0			
chr12	6492841	6494717	20	0	0	LTBR	+	-423
chr12	65001895	65003417	15	0	0	RASSF3	+	1636
chr12	65018835	65019970	22	0	0			
chr12	6539245	6540191	22	0	0			
chr12	6602116	6603519	25	0	0	NCAPD2|MRPL51	+|-	480|346
chr12	66025280	66026063	16	0	0			
chr12	66217664	66219114	16	0	0	HMGA2|HMGA2	+|+	-150|-150
chr12	6641452	6644968	48	0	0	GAPDH	+	446
chr12	6645175	6648749	33	0	0			
chr12	66562863	66564076	18	0	0	TMBIM4	-	-338
chr12	67662367	67663573	24	0	0	CAND1	+	90
chr12	6771991	6772952	23	0	0	ING4|ING4|ING4|ING4|ING4|ING4	-|-|-|-|-|-	163|163|163|163|163|163
chr12	679542	682120	31	0	0			
chr12	6797893	6799210	32	0	0	ZNF384|ZNF384|ZNF384|ZNF384|ZNF384|ZNF384|ZNF384	-|-|-|-|-|-|-	726|-118|24|-118|-118|-125|24
chr12	6832927	6834101	21	0	0	COPS7A|COPS7A|COPS7A|COPS7A	+|+|+|+	-66|-365|-270|-335
chr12	6862050	6863182	17	0	0	MLF2|MLF2	-|-	534|-20
chr12	69080419	69081214	24	0	0	NUP107	+	-86
chr12	69139383	69140345	16	0	0	SLC35E3	+	71
chr12	6960277	6961996	23	0	0	USP5|USP5|CDCA3	+|+|-	148|154|680
chr12	6980089	6982031	18	0	0	SPSB2|SPSB2	-|-	-1389|-1461
chr12	6999855	7000718	16	0	0			
chr12	70082676	70083391	15	0	0	BEST3	-	-23
chr12	7046593	7047606	18	0	0			
chr12	7052164	7054221	30	0	0	C12orf57	+	10
chr12	7079528	7080599	27	0	0	PHB2|EMG1|PHB2	-|+|-	147|-120|172
chr12	7167542	7168322	15	0	0	C1S|C1S	+|+	47|47
chr12	72057359	72058420	23	0	0	THAP2|ZFC3H1	+|-	-213|140
chr12	72233226	72234028	19	0	0	TBC1D15|TBC1D15|TBC1D15|TBC1D15	+|+|+|+	-141|-141|-141|-141
chr12	741157	742095	25	0	0			
chr12	74436897	74437712	20	0	0			
chr12	75905120	75905767	23	0	0	KRR1	-	25
chr12	76337853	76338867	27	0	0			
chr12	76371593	76372463	30	0	0			
chr12	76383994	76384825	18	0	0			
chr12	76424868	76426786	25	0	0	PHLDA1	-	271
chr12	76477451	76479425	15	0	0	NAP1L1|NAP1L1	-|-	-300|-300
chr12	76741685	76742575	15	0	0	BBS10	-	-92
chr12	79693844	79694461	19	0	0			
chr12	79817764	79818411	15	0	0			
chr12	79940969	79942197	16	0	0			
chr12	80083024	80086044	23	0	0	PAWR	-	-256
chr12	82751921	82752843	27	0	0	CCDC59|C12orf26|CCDC59	-|+|-	183|-107|-202
chr12	860105	862062	30	0	0	WNK1|WNK1|WNK1|WNK1	+|+|+|+	1005|1005|1005|1005
chr12	88535292	88536395	21	0	0	CEP290|TMTC3	-|+	-150|229
chr12	89745437	89747010	25	0	0	DUSP6|DUSP6	-|-	-73|-73
chr12	89900756	89901798	16	0	0			
chr12	89919459	89920300	17	0	0	GALNT4|POC1B	-|-	1344|102
chr12	90102481	90104267	19	0	0	LOC338758	+	-643
chr12	90219271	90219926	19	0	0			
chr12	90343144	90344121	17	0	0			
chr12	90484873	90485492	16	0	0			
chr12	9101925	9102963	19	0	0	M6PR	-	192
chr12	92463697	92465301	25	0	0			
chr12	92538543	92540434	15	0	0	BTG1	-	-185
chr12	92987479	92988370	21	0	0			
chr12	92996216	92998329	19	0	0			
chr12	93963259	93965972	23	0	0	SOCS2	+	-1018
chr12	94070832	94071928	19	0	0	CRADD	+	-230
chr12	94178904	94179886	19	0	0			
chr12	95397140	95397831	15	0	0	NDUFA12	-	-26
chr12	95466494	95467762	23	0	0	NR2C1|NR2C1|NR2C1	-|-|-	-276|-276|-276
chr12	95598027	95598801	22	0	0			
chr12	95610947	95612543	24	0	0	VEZT|FGD6	+|-	-224|505
chr12	95711737	95712487	21	0	0			
chr12	96199498	96200523	30	0	0			
chr12	96336118	96337449	16	0	0	AMDHD1|CCDC38	+|-	287|355
chr12	96428814	96430094	25	0	0	LTA4H	-	89
chr12	96612730	96614066	17	0	0			
chr12	98896831	98898361	35	0	0			
chr12	98908867	98910633	20	0	0	TMPO|TMPO|TMPO|LOC100128191	+|+|+|-	-400|-400|-400|-254
chr13	109799395	109800070	15	0	0			
chr13	109909241	109909878	19	0	0			
chr13	109926452	109928657	20	0	0			
chr13	110228496	110229198	20	0	0			
chr13	110239062	110239730	15	0	0			
chr13	111364446	111365917	16	0	0	ING1|ING1|ING1	+|+|+	-99|428|443
chr13	111566724	111568290	15	0	0	ANKRD10	-	91
chr13	113951044	113951752	21	0	0	LAMP1	+	70
chr13	114103148	114104151	26	0	0	ADPRHL1	-	192
chr13	30497967	30498769	16	0	0			
chr13	31191459	31192358	20	0	0	USPL1	+	-79
chr13	31735759	31736849	16	0	0	HSPH1	-	187
chr13	33853441	33854639	21	0	0			
chr13	34730859	34731651	15	0	0			
chr13	34945676	34946464	15	0	0			
chr13	41345007	41345639	16	0	0	MRPS31	-	-24
chr13	41634099	41635971	23	0	0	WBP4	+	661
chr13	45491711	45492972	22	0	0			
chr13	50432186	50433145	17	0	0			
chr13	53191079	53191908	15	0	0	HNRNPA1L2|HNRNPA1L2	+|+	111|111
chr13	53226022	53227274	16	0	0	SUGT1|SUGT1	+|+	182|182
chr13	66886720	66888055	18	0	0			
chr13	95201362	95202461	16	0	0			
chr13	95752603	95753345	18	0	0			
chr13	95923420	95924402	19	0	0			
chr13	98084939	98086730	15	0	0	RAP2A	+	640
chr14	100497746	100498809	20	0	0			
chr14	100658844	100659845	17	0	0			
chr14	101454291	101455413	16	0	0	SNORD114-26|SNORD114-27|SNORD114-28|SNORD114-29	+|+|+|+	-1470|-355|614|1575
chr14	101539037	101540131	19	0	0			
chr14	101941963	101943978	28	0	0			
chr14	101946822	101947914	20	0	0			
chr14	102414093	102415138	25	0	0			
chr14	102438653	102439265	17	0	0			
chr14	102783105	102784703	20	0	0			
chr14	103058041	103059281	15	0	0	RCOR1	+	571
chr14	103799746	103801422	15	0	0	EIF5|EIF5	+|+	-92|651
chr14	104028703	104029563	16	0	0	BAG5|BAG5|BAG5|C14orf153	-|-|-|+	-18|478|478|165
chr14	105153955	105154857	17	0	0	INF2|INF2|INF2	+|+|+	1536|1536|1536
chr14	105189746	105192312	18	0	0	ADSSL1	+	-496
chr14	105282146	105282743	17	0	0			
chr14	105487108	105488493	19	0	0	CDCA4|CDCA4	-|-	375|375
chr14	105552822	105555633	20	0	0			
chr14	105947096	105948107	15	0	0			
chr14	105955432	105957974	21	0	0	C14orf80|C14orf80|C14orf80	+|+|+	882|882|-184
chr14	20810707	20812081	23	0	0	PARP2|PARP2|RPPH1	+|+|-	378|378|-176
chr14	20922549	20923717	17	0	0	APEX1|OSGEP|APEX1|APEX1	+|-|+|+	156|-134|156|156
chr14	20929292	20930501	17	0	0	TMEM55B|TMEM55B	-|-	259|259
chr14	21081284	21082600	27	0	0			
chr14	21093219	21094027	21	0	0			
chr14	21100967	21101667	18	0	0			
chr14	21131071	21131666	19	0	0			
chr14	21149529	21151795	32	0	0	ANG|RNASE4	+|+	1673|1709
chr14	21151887	21152999	15	0	0	ANG|RNASE4	+|+	-108|-72
chr14	21457818	21458914	17	0	0	METT11D1|METT11D1	+|+	-402|-402
chr14	21571490	21573063	22	0	0	ZNF219	-	-587
chr14	21851514	21852812	23	0	0	SUPT16H	-	-262
chr14	21923929	21924922	18	0	0			
chr14	21944499	21945670	21	0	0	RAB2B|TOX4|RAB2B|RAB2B	-|+|-|-	252|250|-48|-48
chr14	22801048	22802889	18	0	0			
chr14	23057831	23059020	15	0	0	DAD1	-	282
chr14	23082948	23083709	16	0	0			
chr14	23398281	23399243	19	0	0	PRMT5|PRMT5	-|-	101|101
chr14	23451566	23452928	18	0	0	JUB	-	399
chr14	23503791	23504725	18	0	0	PSMB5|PSMB5|PSMB5	-|-|-	-171|-96|-96
chr14	23563570	23565397	16	0	0	ACIN1|ACIN1|ACIN1|C14orf119	-|-|-|+	-340|-340|-340|304
chr14	23770426	23771707	15	0	0	PPP1R3E	-	-991
chr14	23789853	23791500	19	0	0	PABPN1	+	-1280
chr14	23938165	23939220	20	0	0	NGDN|NGDN	+|+	205|205
chr14	24024927	24025758	15	0	0	THTPA|THTPA|THTPA	+|+|+	-145|-145|-145
chr14	24582823	24584817	25	0	0	DCAF11|DCAF11|DCAF11|DCAF11|DCAF11	+|+|+|+|+	85|165|673|165|671
chr14	24657683	24658436	22	0	0	IPO4	-	-65
chr14	24664462	24665390	15	0	0	TM9SF1|TM9SF1	-|-	44|44
chr14	24684948	24685563	15	0	0	MDP1	-	14
chr14	24701239	24702450	16	0	0	GMPR2|GMPR2|GMPR2|NEDD8|GMPR2	+|+|+|-|+	-197|-197|258|268|258
chr14	24911230	24912483	20	0	0	SDR39U1	-	-151
chr14	27311088	27312085	20	0	0			
chr14	28851919	28852498	16	0	0			
chr14	31698745	31699464	21	0	0			
chr14	32545295	32546683	17	0	0	ARHGAP5|ARHGAP5|C14orf128	+|+|-	505|505|84
chr14	32672054	32673105	17	0	0			
chr14	34965565	34967202	19	0	0			
chr14	35451458	35452517	18	0	0	SRP54|SRP54	+|+	116|116
chr14	35590862	35592048	21	0	0	KIAA0391|PPP2R3C	+|-	320|-64
chr14	35805481	35806392	19	0	0			
chr14	35872771	35874421	30	0	0	NFKBIA	-	-364
chr14	39643572	39645338	18	0	0	PNN	+	-69
chr14	39735251	39737318	16	0	0	CTAGE5|CTAGE5|CTAGE5|CTAGE5	+|+|+|+	43|-1809|43|-783
chr14	39901062	39902487	20	0	0	FBXO33	-	70
chr14	45430839	45431937	15	0	0	FAM179B|KLHL28	+|-	27|209
chr14	45603030	45604178	15	0	0	FKBP3|FANCM	-|+	-128|1531
chr14	45604697	45605553	15	0	0	FKBP3|FANCM	-|+	1393|10
chr14	45722178	45723172	22	0	0	C14orf106	-	70
chr14	50052632	50054010	16	0	0	RPS29|RPS29	-|-	227|227
chr14	50086852	50087795	15	0	0	RPL36AL|MGAT2	-|+	-26|165
chr14	50100454	50101854	21	0	0	C14orf104|C14orf104	-|-	-794|-794
chr14	50234111	50235964	16	0	0	KLHDC2	+	-251
chr14	50319215	50320051	16	0	0	SDCCAG1	-	94
chr14	50328231	50330074	24	0	0			
chr14	51421467	51422937	22	0	0			
chr14	51471221	51472450	16	0	0			
chr14	54080120	54081044	19	0	0			
chr14	54955227	54956113	19	0	0	GMFB	-	-74
chr14	55517895	55519357	19	0	0	MAPK1IP1L	+	-265
chr14	55878233	55879003	19	0	0	ATG14	-	42
chr14	58764364	58766293	16	0	0	ARID4A|ARID4A|ARID4A|FLJ31306|FLJ31306	+|+|+|-|-	-107|-107|-107|473|473
chr14	58893583	58894706	33	0	0	TIMM9|KIAA0586	-|+	-88|565
chr14	59950197	59951534	18	0	0	JKAMP|JKAMP|C14orf149	+|+|-	295|295|-208
chr14	60714577	60716446	15	0	0	PPM1A|PPM1A	+|+	454|454
chr14	61201173	61201996	15	0	0	MNAT1|MNAT1	+|+	-126|-126
chr14	61447448	61448409	17	0	0	SLC38A6|TRMT5|SLC38A6|SLC38A6	+|-|+|+	-97|146|-97|36
chr14	62020336	62020949	17	0	0			
chr14	62028345	62029094	16	0	0			
chr14	62161489	62163176	15	0	0	HIF1A|HIF1A	+|+	-214|-214
chr14	63158824	63159391	15	0	0			
chr14	64108005	64109459	18	0	0	WDR89|WDR89	-|-	607|141
chr14	64970197	64971712	29	0	0	ZBTB1|ZBTB25|ZBTB1	+|-|+	337|400|337
chr14	65453189	65454197	21	0	0	FNTB	+	-187
chr14	67707106	67708979	15	0	0	MPP5	+	-22
chr14	67826243	67827413	26	0	0	EIF2S1|ATP6V1D	+|-	205|237
chr14	68205506	68206373	19	0	0			
chr14	68283017	68283750	18	0	0	ZFYVE26	-	77
chr14	68606477	68607435	20	0	0			
chr14	68638787	68639941	15	0	0			
chr14	68658338	68659131	23	0	0			
chr14	68925433	68926295	23	0	0			
chr14	69014123	69015355	17	0	0			
chr14	69251055	69252094	15	0	0			
chr14	69259004	69260849	17	0	0	ZFP36L1	-	141
chr14	69282938	69283993	15	0	0			
chr14	69404426	69405973	18	0	0			
chr14	69408418	69409057	17	0	0			
chr14	69657928	69658805	20	0	0	EXD2|EXD2|EXD2|EXD2|EXD2|EXD2|EXD2	+|+|+|+|+|+|+	-173|-173|116|116|-173|-173|116
chr14	69864648	69865734	21	0	0	ERH|SLC39A9	-|+	170|215
chr14	70233480	70234714	16	0	0	SRSF5|SRSF5|LOC100289511	+|+|-	-269|-264|-333
chr14	70826103	70826754	21	0	0	COX16	-	-16
chr14	73524746	73525693	25	0	0	RBM25	+	1
chr14	74226520	74227190	15	0	0	C14orf43	-	-146
chr14	74352978	74353943	16	0	0	ZNF410	+	125
chr14	75468966	75470081	15	0	0	EIF2B2	+	88
chr14	75593347	75594087	15	0	0	NEK9	-	-61
chr14	75642667	75643976	18	0	0	TMED10	-	-28
chr14	75997862	75998650	15	0	0			
chr14	76002099	76002921	23	0	0			
chr14	77370301	77371881	22	0	0			
chr14	77384784	77385699	16	0	0			
chr14	77494835	77495761	16	0	0	C14orf4	-	264
chr14	77499009	77500964	33	0	0			
chr14	77506207	77507524	19	0	0			
chr14	77563914	77564929	20	0	0	KIAA1737	+	156
chr14	77786592	77787894	18	0	0	GSTZ1|POMT2|GSTZ1|GSTZ1	+|-|+|+	462|18|-14|-14
chr14	77923604	77924714	17	0	0	VIPAR|VIPAR|VIPAR|VIPAR|AHSA1|VIPAR	-|-|-|-|+|-	176|176|176|176|213|176
chr14	78266154	78267136	16	0	0	ADCK1|ADCK1	+|+	-220|-220
chr14	80681850	80682651	22	0	0			
chr14	81104759	81105551	15	0	0			
chr14	81685425	81688121	32	0	0	GTF2A1|GTF2A1	-|-	-521|-802
chr14	85937979	85938591	19	0	0			
chr14	85997342	85999822	15	0	0			
chr14	89017555	89018190	22	0	0			
chr14	89445188	89445818	15	0	0			
chr14	90849262	90850100	17	0	0			
chr14	93259993	93260958	16	0	0	GOLGA5	+	174
chr14	95065368	95066413	19	0	0			
chr14	95731688	95732273	18	0	0			
chr14	96000455	96001680	15	0	0	GLRX5|SNHG10|SCARNA13|SNHG10	+|-|-|-	255|-142|1101|-142
chr15	100105334	100106445	17	0	0	MEF2A|MEF2A|MEF2A|MEF2A	+|+|+|+	243|243|243|243
chr15	100889768	100891532	24	0	0	FLJ42289|FLJ42289	-|-	-273|212
chr15	101142077	101143190	22	0	0	LINS1|LINS1|LINS|LINS1|ASB7|ASB7	-|-|-|-|+|+	229|229|188|229|121|121
chr15	101261265	101263013	30	0	0			
chr15	101458058	101459813	15	0	0	LRRK1	+	524
chr15	101498475	101500356	27	0	0			
chr15	101791847	101792846	15	0	0	CHSY1	-	209
chr15	101834953	101835874	16	0	0	SNRPA1	-	-47
chr15	102192220	102193119	16	0	0	TM2D3|TM2D3	-|-	75|75
chr15	26860453	26861319	15	0	0			
chr15	26873108	26873761	18	0	0	GABRB3	-	-803
chr15	26873937	26874896	16	0	0	GABRB3	-	179
chr15	29963021	29964412	26	0	0			
chr15	29990169	29991027	18	0	0			
chr15	33116815	33117874	19	0	0			
chr15	33142170	33143085	16	0	0			
chr15	34393829	34394804	21	0	0	C15orf24|PGBD4	-|+	263|-43
chr15	34516824	34517513	19	0	0	TMEM85	+	76
chr15	34634879	34635698	16	0	0	NOP10	-	-74
chr15	35261695	35262324	22	0	0	AQR	-	14
chr15	35280259	35281335	22	0	0	ZNF770	-	300
chr15	39565921	39566863	15	0	0			
chr15	40885807	40886749	17	0	0	CASC5|CASC5	+|+	168|168
chr15	41408256	41409167	15	0	0	INO80	-	371
chr15	41548265	41549469	17	0	0			
chr15	41694413	41694994	17	0	0	NDUFAF1	-	61
chr15	44718882	44720122	16	0	0	CTDSPL2	+	76
chr15	44955300	44956263	15	0	0	SPG11|SPG11	-|-	-95|-95
chr15	45492189	45493698	20	0	0	SHF	-	-430
chr15	49338344	49339154	15	0	0	SECISBP2L|SECISBP2L	-|-	-11|-11
chr15	49447496	49448280	15	0	0	GALK2|COPS2|COPS2|LOC100306975	+|-|-|+	87|34|34|606
chr15	50147965	50148610	16	0	0			
chr15	50343870	50344466	15	0	0			
chr15	50426621	50427418	16	0	0			
chr15	50429356	50429966	20	0	0			
chr15	50646799	50647941	32	0	0	GABPB1|GABPB1|GABPB1|GABPB1|GABPB1|LOC100129387|FLJ10038	-|-|-|-|-|+|-	-235|-235|-235|-235|-235|-1000|294
chr15	51200399	51201106	17	0	0	AP4E1	+	193
chr15	52166757	52167941	18	0	0			
chr15	52263555	52264277	15	0	0	LEO1	-	-42
chr15	52310766	52312590	23	0	0	MAPK6	+	-268
chr15	52580355	52581163	22	0	0			
chr15	52860884	52861650	16	0	0	ARPP19	-	54
chr15	53746700	53747919	17	0	0			
chr15	53826219	53827009	18	0	0			
chr15	55611089	55611677	19	0	0	PIGB	+	-251
chr15	55700119	55700995	15	0	0	CCPG1|CCPG1	-|-	15|-17
chr15	56199899	56200478	15	0	0			
chr15	56537938	56538653	22	0	0			
chr15	57024901	57026259	15	0	0	ZNF280D|ZNF280D|ZNF280D	-|-|-	-207|-207|-207
chr15	57178944	57180230	18	0	0			
chr15	57210254	57211140	21	0	0	TCF12|TCF12|TCF12|TCF12|LOC145783	+|+|+|+|-	135|135|135|135|0
chr15	57998289	57999280	15	0	0	GRINL1A|GRINL1A|GRINL1A	+|+|+	116|116|116
chr15	58624178	58625702	38	0	0			
chr15	58732231	58733557	24	0	0			
chr15	58761953	58762661	15	0	0			
chr15	58838752	58839960	19	0	0			
chr15	59041628	59042544	15	0	0	ADAM10	-	-91
chr15	59062773	59063817	16	0	0	FAM63B|FAM63B	+|+	97|97
chr15	59225330	59227066	21	0	0	SLTM|SLTM	-|-	346|346
chr15	59548073	59549140	15	0	0			
chr15	59568683	59569418	20	0	0			
chr15	59575925	59576637	23	0	0			
chr15	59586707	59588061	21	0	0			
chr15	59664672	59665600	18	0	0	MYO1E	-	65
chr15	59886546	59887267	17	0	0			
chr15	59903684	59905227	23	0	0	GCNT3	+	-474
chr15	60663194	60664095	20	0	0			
chr15	60666721	60667469	25	0	0			
chr15	60671502	60672792	23	0	0			
chr15	60684717	60686894	30	0	0			
chr15	60688264	60691884	42	0	0	ANXA2|ANXA2|ANXA2|ANXA2	-|-|-|-	-111|-111|-111|-111
chr15	60700461	60701134	17	0	0			
chr15	60770439	60772412	16	0	0	NARG2|NARG2	-|-	81|81
chr15	62416466	62417563	15	0	0			
chr15	63187210	63189038	21	0	0			
chr15	63189073	63189832	21	0	0			
chr15	63220293	63221635	15	0	0			
chr15	63339906	63341501	23	0	0	TPM1	+	-68
chr15	63389178	63390362	20	0	0			
chr15	63399960	63400840	29	0	0			
chr15	63664240	63665036	19	0	0			
chr15	63768118	63768978	17	0	0			
chr15	63795249	63797382	55	0	0	USP3	+	494
chr15	63891702	63894050	15	0	0	LOC100130855	-	-150
chr15	64385400	64386795	26	0	0	FAM96A|FAM96A	-|-	-110|-110
chr15	64387804	64388752	17	0	0	SNX1|SNX1|SNX1	+|+|+	-102|-102|-102
chr15	64454786	64455829	16	0	0	PPIB	-	-47
chr15	64648051	64649067	17	0	0	CSNK1G1	-	117
chr15	64679610	64680313	23	0	0	TRIP4	+	41
chr15	64752274	64753131	16	0	0			
chr15	65476620	65478301	22	0	0	CLPX	-	-103
chr15	65578487	65579577	15	0	0	PARP16	-	14
chr15	65588001	65588899	23	0	0			
chr15	65596139	65597882	27	0	0			
chr15	65809384	65810450	21	0	0	DPP8|DPP8|DPP8|DPP8	-|-|-|-	-118|-118|308|-118
chr15	65903182	65903977	26	0	0	C15orf44|C15orf44	-|-	110|172
chr15	66084382	66085381	18	0	0	DENND4A|DENND4A	-|-	250|250
chr15	66124858	66125705	21	0	0			
chr15	66161161	66162108	27	0	0	RAB11A	+	161
chr15	66678752	66679562	18	0	0	MAP2K1	+	53
chr15	66789873	66790716	15	0	0	SNAPC5	-	148
chr15	66796732	66797936	19	0	0	RPL4|ZWILCH|SNORD18A|ZWILCH	-|+|-|+	150|96|1682|96
chr15	66992950	66995959	28	0	0	SMAD6|SMAD6	+|+	219|219
chr15	67057992	67058885	22	0	0			
chr15	67175599	67176268	17	0	0			
chr15	67224079	67225288	25	0	0			
chr15	67316631	67317194	15	0	0			
chr15	67340468	67342436	33	0	0			
chr15	67397418	67398143	22	0	0			
chr15	67399124	67400085	23	0	0			
chr15	67401572	67402722	21	0	0			
chr15	67417258	67418538	21	0	0	SMAD3	+	155
chr15	67546655	67547373	20	0	0	IQCH|IQCH|AAGAB	+|+|-	123|123|-60
chr15	67813099	67814273	18	0	0	C15orf61	+	-165
chr15	68131992	68133022	18	0	0			
chr15	68176495	68177588	15	0	0			
chr15	68207791	68208608	22	0	0			
chr15	68569717	68570947	33	0	0	FEM1B	+	-192
chr15	68835371	68836570	23	0	0			
chr15	69109121	69111765	19	0	0			
chr15	69596313	69596998	16	0	0			
chr15	69597502	69598457	23	0	0			
chr15	69744829	69746024	18	0	0	RPLP1|RPLP1	+|+	-268|-268
chr15	69754342	69755725	15	0	0			
chr15	69849538	69850342	18	0	0			
chr15	69886342	69887404	20	0	0			
chr15	70390982	70392487	18	0	0	TLE3|TLE3|TLE3	-|-|-	1478|1478|1478
chr15	70766977	70767898	18	0	0			
chr15	70787053	70787681	15	0	0			
chr15	70800068	70801642	40	0	0			
chr15	71080623	71081357	15	0	0			
chr15	71184435	71185751	24	0	0	LRRC49|THAP10	+|-	-107|340
chr15	71407079	71408321	20	0	0	CT62	-	-139
chr15	71543346	71545674	27	0	0			
chr15	71571211	71572458	28	0	0			
chr15	71587110	71589181	29	0	0			
chr15	71703879	71704963	25	0	0			
chr15	71737085	71738187	19	0	0			
chr15	72038984	72041248	30	0	0			
chr15	72044735	72046227	29	0	0			
chr15	72093062	72093916	19	0	0			
chr15	72522566	72524936	32	0	0	PKM2|PKM2|PKM2	-|-|-	67|67|67
chr15	72529562	72530270	15	0	0			
chr15	72564685	72565511	17	0	0	PARP6	-	1470
chr15	72668083	72668841	27	0	0	HEXA|C15orf34	-|+	-58|-9
chr15	72765808	72766944	23	0	0	ARIH1	+	290
chr15	73075620	73076977	20	0	0	ADPGK|ADPGK|ADPGK	-|-|-	172|172|172
chr15	75248390	75249936	15	0	0	RPP25	-	-612
chr15	75315569	75316498	15	0	0	PPCDC	+	-107
chr15	75628115	75628740	16	0	0	COMMD4	+	-54
chr15	75659974	75661542	31	0	0	MAN2C1	-	-183
chr15	75743231	75745884	16	0	0	SIN3A|SIN3A	-|-	470|631
chr15	75917210	75918707	21	0	0	SNUPN|SNUPN|SNUPN	-|-|-	-488|-761|-488
chr15	75931862	75933650	23	0	0	IMP3	-	92
chr15	76195870	76196529	19	0	0	FBXO22|FBXO22	+|+	0|0
chr15	76603286	76604296	17	0	0	ETFA|ETFA	-|-	-19|-19
chr15	77712783	77713727	27	0	0	HMG20A	+	-13
chr15	78591591	78592470	15	0	0	WDR61	-	90
chr15	78729844	78731667	22	0	0	IREB2	+	-238
chr15	79151735	79153243	20	0	0			
chr15	79164882	79166700	23	0	0	MORF4L1|MORF4L1	+|+	-620|-620
chr15	80188794	80190059	16	0	0	MTHFS	-	56
chr15	83654436	83655443	19	0	0	FAM103A1	+	55
chr15	83679504	83680863	22	0	0	C15orf40|C15orf40|C15orf40|C15orf40|C15orf40|C15orf40|C15orf40	-|-|-|-|-|-|-	-210|-210|-210|-210|-210|-210|-210
chr15	85143390	85144734	17	0	0	ZSCAN2|ZSCAN2|ZSCAN2	+|+|+	186|186|186
chr15	85174213	85175191	19	0	0	SCAND2|SCAND2	+|+	-12|-12
chr15	85197022	85198399	18	0	0	WDR73	-	189
chr15	85258971	85259996	20	0	0	SEC11A	-	-191
chr15	85455132	85456650	20	0	0			
chr15	85458043	85458673	15	0	0			
chr15	85523402	85525498	35	0	0	PDE8A|PDE8A	+|+	754|754
chr15	85590322	85591355	29	0	0			
chr15	85874152	85874924	20	0	0			
chr15	86122098	86125214	38	0	0			
chr15	86383563	86384221	17	0	0			
chr15	87167738	87168363	15	0	0			
chr15	89010175	89011241	24	0	0	MRPL46|MRPS11|MRPS11	-|+|+	75|-25|-25
chr15	89181665	89182481	29	0	0	ISG20	+	-35
chr15	89630846	89631998	15	0	0	ABHD2|ABHD2	+|+	-42|-42
chr15	89644365	89645580	23	0	0			
chr15	89662806	89663811	15	0	0			
chr15	89877164	89878759	28	0	0	POLG|POLG	-|-	-65|-65
chr15	90041299	90041993	17	0	0	RHCG	-	1847
chr15	90436995	90437590	23	0	0	AP3S2|AP3S2	-|-	-325|-325
chr15	90701005	90701868	19	0	0			
chr15	90708826	90709566	21	0	0			
chr15	90727028	90728507	17	0	0	SEMA4B	+	384
chr15	91474821	91476089	17	0	0	HDDC3	-	-319
chr15	91497823	91498767	22	0	0	RCCD1|RCCD1	+|+	-190|-190
chr15	91537602	91538831	18	0	0	PRC1|PRC1|PRC1	-|-|-	412|412|412
chr15	91565588	91566241	16	0	0	VPS33B	-	81
chr15	93347060	93347966	34	0	0			
chr15	93352194	93353508	26	0	0			
chr15	93412275	93413728	23	0	0			
chr15	93424966	93426405	16	0	0			
chr15	93442708	93443938	15	0	0	CHD2|CHD2	+|+	227|227
chr15	93446999	93448178	28	0	0	MIR3175	+	40
chr15	93460717	93461622	21	0	0			
chr15	95790183	95790883	15	0	0			
chr15	96773717	96774615	16	0	0			
chr15	99394900	99397222	28	0	0			
chr15	99415921	99417565	44	0	0			
chr15	99439301	99441153	38	0	0			
chr15	99790938	99792009	16	0	0	TTC23|TTC23|TTC23|TTC23|TTC23|TTC23|TTC23|LRRC28	-|-|-|-|-|-|-|+	1658|1658|1658|1658|1658|1658|1658|178
chr16	11733831	11734921	33	0	0			
chr16	12009492	12011004	20	0	0	GSPT1|GSPT1|GSPT1	-|-|-	423|-271|423
chr16	12707416	12707987	15	0	0			
chr16	12897135	12898077	19	0	0	CPPED1|CPPED1	-|-	-138|-138
chr16	1358420	1359945	15	0	0	UBE2I|UBE2I|UBE2I|UBE2I	+|+|+|+	455|455|178|-3
chr16	14013054	14014492	16	0	0	ERCC4	+	240
chr16	1401614	1402198	19	0	0	C16orf42|GNPTG	-|+	33|-7
chr16	14051089	14052112	20	0	0			
chr16	14394531	14396722	17	0	0			
chr16	14458192	14459077	24	0	0			
chr16	14493117	14494034	17	0	0			
chr16	14543146	14545405	17	0	0			
chr16	1470457	1471400	22	0	0			
chr16	14726302	14727106	16	0	0	BFAR	+	-37
chr16	1524792	1525567	17	0	0	CLCN7|CLCN7	-|-	94|94
chr16	15684617	15685225	15	0	0			
chr16	15736182	15737796	15	0	0	NDE1|KIAA0430|KIAA0430|KIAA0430|MIR484	+|-|-|-|+	134|-34|-34|-34|161
chr16	1755078	1756392	15	0	0	MAPK8IP3|MAPK8IP3	+|+	485|485
chr16	1876606	1877670	28	0	0	FAHD1|HAGH|FAHD1|HAGH|FAHD1	+|-|+|-|+	86|-57|86|-57|86
chr16	18812559	18813689	19	0	0	ARL6IP1	-	267
chr16	19009236	19010806	17	0	0			
