# Argument List:
# Name = hot25
# peak file = hot25.bed
# gene pos to peak = up,down
# distance = 2000 bp
# genome = ../../../bin/peak2gene/hg19.refGene
# Output symbol as gene name = True
#chrom	pStart	pEnd	pName	pScore	NA	gene	strand	TSS2pCenter
chr2	27579093	27580339	29	0	0	GTF3C2|GTF3C2	-|-	-152|-152
chr2	27592824	27594610	28	0	0	EIF2B4|SNX17|EIF2B4|EIF2B4	-|+|-|-	393|-329|393|798
chr2	27886139	27887170	25	0	0	SUPT7L|SLC4A1AP	-|+	205|-317
chr2	36624315	36625673	26	0	0			
chr2	38977457	38979160	25	0	0	SRSF7|SRSF7	-|-	-328|-328
chr2	43036892	43038047	25	0	0			
chr2	44222811	44223788	25	0	0	LRPPRC	-	155
chr2	44518269	44519242	27	0	0			
chr2	45877016	45878550	25	0	0	PRKCE	+	1259
chr2	46542124	46543094	25	0	0			
chr2	47082209	47083008	25	0	0			
chr2	47193681	47195714	25	0	0			
chr2	47303427	47305148	28	0	0			
chr2	47402739	47404333	32	0	0	CALM2	-	-204
chr2	55275459	55278805	51	0	0	RTN4|RTN4|RTN4|RTN4	-|-|-|-	-602|-602|-602|806
chr2	55458930	55460358	30	0	0	RPS27A|C2orf63|RPS27A|RPS27A|C2orf63	+|-|+|+|-	-606|-55|169|-104|195
chr2	61244006	61245142	33	0	0	PEX13|PUS10	+|-	237|-791
chr2	68384372	68385326	26	0	0	PNO1|WDR92	+|-	155|193
chr2	70313111	70315004	35	0	0	PCBP1|LOC400960	+|-	527|-90
chr2	70369182	70370403	26	0	0			
chr2	71356956	71358043	28	0	0	MPHOSPH10|MCEE	+|-	-56|105
chr2	85185119	85187442	27	0	0			
chr2	85647678	85649212	33	0	0			
chr2	85968674	85970126	31	0	0			
chr2	86667585	86668817	28	0	0	KDM3A|KDM3A	+|+	382|69
chr2	99952457	99954174	27	0	0	TXNDC9|EIF5B	-|+	455|518
chr20	10413888	10416266	41	0	0	C20orf94|MKKS	+|-	873|211
chr20	17949003	17950838	30	0	0	SNX5|C20orf72|SNX5	-|+|-	766|-159|430
chr20	2081951	2084191	25	0	0	STK35	+	-544
chr20	25218134	25219716	25	0	0			
chr20	25289270	25292267	57	0	0			
chr20	30191868	30194192	31	0	0	ID1|ID1|MIR3193	+|+|+	61|61|1958
chr20	34329260	34330887	31	0	0	RBM39|RBM39	-|-	-120|-120
chr20	3787147	3789207	31	0	0			
chr20	40321245	40322555	25	0	0			
chr20	4116072	4117723	30	0	0			
chr20	4151034	4153564	26	0	0			
chr20	48384708	48385471	26	0	0			
chr20	48924652	48926670	29	0	0			
chr20	52789171	52791896	26	0	0	CYP24A1|CYP24A1	-|-	17|17
chr20	55362424	55363861	34	0	0			
chr20	57225436	57226607	26	0	0	STX16|STX16|STX16|STX16	+|+|+|+	306|306|306|306
chr21	39511667	39512681	25	0	0			
chr21	44762752	44764847	29	0	0			
chr21	44922235	44924178	25	0	0			
chr21	44936125	44937353	25	0	0			
chr22	30591779	30593083	29	0	0			
chr22	39915702	39917076	25	0	0	ATF4|ATF4	+|+	179|179
chr22	45999986	46001671	34	0	0			
chr3	124556465	124557220	27	0	0			
chr3	124597249	124598245	33	0	0			
chr3	142720022	142720862	25	0	0	SR140|LOC100289361	+|-	-71|133
chr3	158361963	158362890	28	0	0	GFM1	+	-110
chr3	16101708	16102835	26	0	0			
chr3	171858202	171859000	25	0	0			
chr3	25468500	25470498	25	0	0	RARB|RARB	+|+	334|254
chr3	27575267	27576103	26	0	0			
chr3	5019787	5022528	38	0	0	BHLHE40	+	-61
chr3	53381245	53382039	26	0	0	DCP1A	-	-12
chr3	57541445	57542339	25	0	0	PDE12	+	88
chr3	9438482	9440486	26	0	0	SETD5|LOC440944	+|-	-82|310
chr5	106716783	106717720	25	0	0			
chr5	106878028	106879108	27	0	0			
chr5	133801385	133802627	25	0	0			
chr5	137910612	137911878	29	0	0	HSPA9	-	-73
chr5	139780112	139781722	25	0	0	ANKHD1|ANKHD1|ANKHD1-EIF4EBP3|ANKHD1	+|+|+|+	511|511|511|511
chr5	142974292	142975590	25	0	0			
chr5	151150092	151152373	28	0	0	G3BP1|G3BP1	+|+	243|243
chr5	16893776	16895154	27	0	0			
chr5	172192168	172194201	32	0	0			
chr5	172195451	172198636	30	0	0	DUSP1	-	-1160
chr5	172295391	172296716	30	0	0			
chr5	172329044	172330369	27	0	0			
chr5	172571175	172572303	28	0	0	BNIP1|BNIP1|BNIP1|BNIP1	+|+|+|+	-295|-295|-295|-295
chr5	175294498	175296672	28	0	0			
chr5	175815254	175816701	27	0	0	NOP16|HIGD2A	-|+	437|-194
chr5	180648698	180649784	30	0	0	TRIM41|TRIM41	+|+	1064|1064
chr5	180649858	180651289	25	0	0	TRIM41|TRIM41	+|+	-268|-268
chr5	43066367	43067912	25	0	0	LOC100132356	-	66
chr5	58186790	58188001	30	0	0			
chr5	58351139	58352264	28	0	0			
chr5	58839191	58840249	25	0	0			
chr5	64064199	64065056	25	0	0	CWC27|SREK1IP1	+|-	127|131
chr5	90575743	90576981	25	0	0			
chr6	106056741	106058014	26	0	0			
chr6	136724055	136725147	27	0	0			
chr6	32936986	32940879	28	0	0	BRD2	+	-255
chr6	35693311	35696349	37	0	0	FKBP5	-	-1530
chr7	100025545	100028105	31	0	0	MEPCE|MEPCE|MEPCE|ZCWPW1|MEPCE	+|+|+|-|+	-413|-413|-413|523|428
chr7	100760594	100762137	30	0	0			
chr7	100769429	100771003	31	0	0	SERPINE1|SERPINE1	+|+	162|162
chr7	101525333	101526942	27	0	0			
chr7	115913207	115914462	25	0	0			
chr7	12725860	12727593	30	0	0	ARL4A|ARL4A|ARL4A|ARL4A	+|+|+|+	-275|184|184|-275
chr7	128694557	128695509	28	0	0	TNPO3|TNPO3|TPI1P2|TNPO3	-|-|+|-	-194|-194|243|-194
chr7	134053454	134054355	25	0	0			
chr7	134211879	134216083	33	0	0	AKR1B10	+	-1638
chr7	139024704	139026728	33	0	0	C7orf55	+	180
chr7	141437739	141438618	28	0	0	SSBP1|FLJ40852	+|-	-3|148
chr7	23373184	23374812	26	0	0			
chr7	2393334	2394784	28	0	0	EIF3B|EIF3B	+|+	414|414
chr7	73118585	73120323	30	0	0			
chr7	75305202	75306001	25	0	0			
chr7	80351959	80352749	27	0	0			
chr8	103818344	103820408	31	0	0			
chr8	122736292	122737333	30	0	0			
chr8	125283273	125284743	28	0	0			
chr8	126441254	126444712	35	0	0	TRIB1	+	-421
chr8	126568388	126570315	29	0	0			
chr8	128863238	128865432	32	0	0			
chr8	128882245	128883458	26	0	0			
chr8	129047213	129048029	26	0	0			
chr8	129188753	129189647	31	0	0			
chr8	129566980	129567945	26	0	0			
chr8	129568654	129569899	25	0	0			
chr8	130719717	130720731	28	0	0			
chr8	142163416	142164813	26	0	0			
chr8	142267518	142268823	26	0	0			
chr8	17764658	17765710	28	0	0			
chr8	27729908	27731415	30	0	0			
chr8	40031598	40032980	32	0	0			
chr8	40065437	40066505	27	0	0			
chr8	62671710	62674257	28	0	0			
chr8	62679546	62680366	25	0	0			
chr9	100684176	100685058	26	0	0	C9orf156	-	-235
chr9	110266649	110267579	28	0	0			
chr9	112013188	112015096	26	0	0			
chr9	113017691	113019878	29	0	0	TXN	-	6
chr9	118706542	118707352	27	0	0			
chr9	118994575	118995909	25	0	0			
chr9	127420302	127422060	25	0	0			
chr9	131084219	131085358	29	0	0	TRUB2|COQ4	-|+	91|2
chr9	16704532	16705732	28	0	0			
chr9	35657490	35658933	28	0	0	CCDC107|CCDC107|CCDC107|CCDC107|RMRP	+|+|+|+|-	75|75|75|75|196
chr9	37903928	37904715	25	0	0	MCART1|MCART1|MCART1	-|-|-	-29|-29|-29
chr9	73033119	73036162	45	0	0			
chr9	74979144	74981139	30	0	0	ZFAND5|ZFAND5|ZFAND5	-|-|-	-22|-22|-22
chr9	84202357	84203582	27	0	0			
chr9	93959397	93960596	30	0	0			
chr9	95087345	95088417	30	0	0	CENPP|NOL8|NOL8	+|-|-	-141|5|5
chr9	97671138	97672326	25	0	0			
chr9	98637446	98638581	25	0	0	C9orf102|C9orf130|C9orf130	+|-|-	-114|-246|-246
chrX	118636495	118637940	25	0	0			
chrX	153236379	153238367	28	0	0	TMEM187|HCFC1	+|-	617|554
chrX	40943225	40945881	29	0	0	USP9X|USP9X	+|+	334|334
