# Argument List:
# Name = wgEncodeHaibTfbsK562Atf3V0416101PkRep2
# peak file = ../HaibTfbsK562Atf3V0416101Pk/wgEncodeHaibTfbsK562Atf3V0416101PkRep2.bed.broadPeak
# gene pos to peak = up,down
# distance = 2000 bp
# genome = hg19.refGene
# Output symbol as gene name = False
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr11	64949342	64979476	NM_005186	0	+	peak2614	97
chr11	6502676	6505910	NM_012192	0	+	peak2295	147
chr11	6496927	6502595	NM_012402	0	-	peak2295	-66
chr11	65142662	65150142	NM_001077241	0	-	peak2617	-417
chr11	65142662	65150142	NM_182556	0	-	peak2617	-417
chr11	65190268	65194001	NR_028272	0	+	peak2619|peak2620	639|-19
chr11	65265232	65273937	NR_002819	0	+	peak2627|peak2628	153|-1376
chr11	65337942	65339232	NM_006396	0	+	peak2632	244
chr11	65421067	65430443	NM_001145138	0	-	peak2633	137
chr11	65421067	65430443	NM_021975	0	-	peak2633	137
chr11	65659691	65667997	NM_005438	0	-	peak2635|peak2636	-1144|-158
chr11	65684283	65686531	NM_001135635	0	-	peak2639	293
chr11	65686727	65689047	NM_006442	0	+	peak2639	-97
chr11	65684283	65686531	NM_031450	0	-	peak2639	293
chr11	66052051	66056638	NM_020470	0	-	peak2647	-34
chr11	66081957	66084515	NM_020404	0	-	peak2648	1439
chr11	66099541	66104000	NM_004292	0	-	peak2649	303
chr11	66112843	66115161	NM_006876	0	-	peak2650	497
chr11	66188474	66194177	NM_178864	0	+	peak2653	-788
chr11	66278118	66301084	NM_024649	0	+	peak2655	49
chr11	6632072	6633445	NM_006284	0	-	peak2299	93
chr11	6633996	6640692	NM_000391	0	-	peak2300	-1277
chr11	66610882	66614003	NM_001032279	0	+	peak2657	0
chr11	66610882	66614003	NM_005133	0	+	peak2657	0
chr11	6701615	6704632	NM_022061	0	-	peak2302	40
chr11	67085309	67159158	NR_024469	0	+	peak2664	39
chr11	67119020	67121052	NM_021173	0	-	peak2666	1092
chr11	67131640	67141648	NM_001166212	0	-	peak2667	225
chr11	67131640	67141206	NM_013246	0	-	peak2667	667
chr11	67195934	67202878	NM_003952	0	+	peak2669	115
chr11	67429633	67442102	NM_000695	0	-	peak2672	-1800
chr11	67777789	67796741	NM_000694	0	+	peak2675	768
chr11	67777789	67796741	NM_001030010	0	+	peak2675	768
chr11	67776047	67796741	NM_001161473	0	+	peak2675	-974
chr11	67810446	67818365	NM_006053	0	+	peak2677	-627
chr11	68028804	68039469	NM_022338	0	-	peak2679	-44
chr11	68228185	68382799	NM_001164160	0	+	peak2681	557
chr11	68228185	68382799	NM_001164161	0	+	peak2681	557
chr11	68228185	68382799	NM_001164162	0	+	peak2681	557
chr11	68228185	68382799	NM_001164163	0	+	peak2681	557
chr11	68228185	68382799	NM_001164164	0	+	peak2681	557
chr11	68228185	68382799	NM_018312	0	+	peak2681	557
chr11	70049268	70053508	NM_003824	0	+	peak2694	-858
chr11	70244611	70282689	NM_001184740	0	+	peak2696	-1456
chr11	70244611	70282689	NM_005231	0	+	peak2696	-1456
chr11	70244611	70282689	NM_138565	0	+	peak2696	-1456
chr11	706119	727726	NM_022772	0	+	peak2244	-460
chr11	71791692	71807936	NM_001145307	0	+	peak2706	-157
chr11	71791381	71821823	NM_001145308	0	+	peak2706	-468
chr11	71791381	71821823	NM_001145309	0	+	peak2706	-468
chr11	71791381	71821827	NM_001145310	0	+	peak2706	-468
chr11	71713910	71791573	NM_006185	0	-	peak2706	276
chr11	71791692	71807936	NM_145309	0	+	peak2706	-157
chr11	71791692	71807936	NR_026886	0	+	peak2706	-157
chr11	72003471	72145568	NM_030813	0	-	peak2713	-3
chr11	73685715	73693889	NM_003355	0	-	peak2728	589
chr11	74041360	74109502	NM_173582	0	-	peak2731	283
chr11	74303628	74353765	NM_006591	0	+	peak2736	49
chr11	75526211	75855281	NM_003369	0	+	peak2746	254
chr11	77033060	77185108	NM_001128620	0	-	peak2754	339
chr11	77033060	77185108	NM_002576	0	-	peak2754	339
chr11	77589767	77705717	NM_033547	0	-	peak2757	202
chr11	77926336	78128868	NM_080491	0	-	peak2765	-754
chr11	78147016	78285909	NM_024678	0	-	peak2766	-42
chr11	78147016	78285909	NR_027479	0	-	peak2766	-42
chr11	7949265	7950209	NM_001004461	0	-	peak2306	-841
chr11	818900	825569	NM_020376	0	+	peak2245	109
chr11	82692478	82782884	NM_014488	0	-	peak2769	37
chr11	82905290	82960013	NM_182603	0	+	peak2771	588
chr11	82972505	82997377	NM_021825	0	-	peak2773	44
chr11	832951	838834	NM_001039490	0	+	peak2246	-515
chr11	832951	838834	NM_004357	0	+	peak2246	-515
chr11	832951	838834	NM_139029	0	+	peak2246	-515
chr11	832951	838834	NM_139030	0	+	peak2246	-515
chr11	844080	867116	NM_001025234	0	+	peak2247	1273
chr11	842940	867116	NM_001025235	0	+	peak2247	133
chr11	842940	867116	NM_001025236	0	+	peak2247	133
chr11	844445	867116	NM_001025237	0	+	peak2247	1638
chr11	842823	867116	NM_001025238	0	+	peak2247	16
chr11	842823	867116	NM_001025239	0	+	peak2247	16
chr11	842823	867116	NM_003271	0	+	peak2247	16
chr11	839721	842529	NM_021128	0	-	peak2247	278
chr11	85368607	85376182	NM_001039618	0	-	peak2775	71
chr11	85368607	85376182	NR_028024	0	-	peak2775	71
chr11	85368607	85376182	NR_028025	0	-	peak2775	71
chr11	85368607	85376182	NR_028026	0	-	peak2775	71
chr11	85368607	85376182	NR_028027	0	-	peak2775	71
chr11	85405266	85437511	NM_206927	0	-	peak2776	-383
chr11	85405266	85437511	NM_206928	0	-	peak2776	-383
chr11	85668485	85780108	NM_001008660	0	-	peak2778	699
chr11	85668485	85780108	NM_007166	0	-	peak2778	699
chr11	9160376	9286871	NM_015213	0	-	peak2319	92
chr11	92880851	92931095	NM_152313	0	-	peak2797	-478
chr11	93211640	93276546	NM_020179	0	-	peak2800	-1311
chr11	9316643	9336296	NM_001165030	0	-	peak2320	171
chr11	9302710	9336296	NM_015012	0	-	peak2320	171
chr11	9302200	9336296	NR_028491	0	-	peak2320	171
chr11	93474792	93496246	NM_014039	0	+	peak2803	-481
chr11	93469095	93474703	NM_024116	0	-	peak2803	570
chr11	93517404	93546495	NM_004268	0	+	peak2804	-682
chr11	9482511	9550070	NM_003442	0	+	peak2322	125
chr11	9481103	9482245	NR_036539	0	-	peak2322	141
chr11	9596233	9611311	NM_001143976	0	+	peak2326	1084
chr11	9595227	9611311	NM_003390	0	+	peak2326	78
chr12	100463687	100536642	NM_001006947	0	-	peak3396	-1023
chr12	100430864	100536642	NM_015054	0	-	peak3396	-1023
chr12	100661548	100733912	NM_017988	0	+	peak3397	1742
chr12	100646043	100660857	NM_152317	0	-	peak3397	-1051
chr12	100967488	101018683	NM_174942	0	+	peak3398	-1984
chr12	101786922	101801572	NM_001177	0	-	peak3400	136
chr12	102091416	102122845	NM_020244	0	+	peak3404	733
chr12	102513955	102591297	NM_017915	0	+	peak3408	-38
chr12	102467974	102512361	NM_024057	0	-	peak3408	1632
chr12	10365488	10375722	NM_031412	0	+	peak3016	567
chr12	104343980	104350993	NM_001135570	0	-	peak3416	20
chr12	105413563	105478341	NM_001034173	0	-	peak3427	-843
chr12	105413563	105478341	NR_027752	0	-	peak3427	-843
chr12	106696580	106740790	NM_152772	0	+	peak3434	866
chr12	106751859	106903974	NM_001160708	0	+	peak3435	241
chr12	106751435	106903974	NM_018082	0	+	peak3435	-183
chr12	10756363	10766208	NM_018048	0	-	peak3018	-33
chr12	108079589	108106257	NM_007062	0	+	peak3443	93
chr12	108126643	108154914	NM_012406	0	-	peak3444|peak3445	-1549|51
chr12	108681821	108733094	NM_001142343	0	-	peak3447	-1708
chr12	108681821	108733094	NM_001142344	0	-	peak3447	-1708
chr12	108681821	108733094	NM_004072	0	-	peak3447	-1708
chr12	109038888	109125295	NM_014325	0	-	peak3452	-993
chr12	109185695	109251359	NM_001161330	0	-	peak3454	177
chr12	109176466	109251359	NM_018984	0	-	peak3454	177
chr12	110011499	110035070	NM_000431	0	+	peak3456	450
chr12	110011499	110035070	NM_001114185	0	+	peak3456	450
chr12	109991522	110011358	NM_052845	0	-	peak3456	-309
chr12	110562139	110656599	NM_001143779	0	+	peak3460	-44
chr12	110562139	110656599	NM_014055	0	+	peak3460	-44
chr12	110562139	110606248	NM_031473	0	+	peak3460	-44
chr12	111157614	111180757	NM_002710	0	-	peak3465	53
chr12	111284810	111345338	NM_152591	0	+	peak3467	1802
chr12	111843751	111889426	NM_005475	0	+	peak3469	651
chr12	112280278	112331227	NM_003668	0	+	peak3474	516
chr12	112280278	112331227	NM_139078	0	+	peak3474	516
chr12	112277572	112280706	NR_015404	0	-	peak3474	-944
chr12	112451151	112461024	NM_001034025	0	+	peak3477	-919
chr12	112369088	112451023	NM_001193453	0	-	peak3477	1047
chr12	112369088	112451023	NM_001193531	0	-	peak3477	1047
chr12	112451151	112461024	NM_006817	0	+	peak3477	-919
chr12	112369088	112451023	NM_138341	0	-	peak3477	1047
chr12	112856535	112947716	NM_002834	0	+	peak3482	-700
chr12	113860215	113876080	NM_138432	0	+	peak3490	165
chr12	116997185	117014425	NM_001085481	0	+	peak3508	-305
chr12	120532898	120554643	NM_001167606	0	-	peak3526	16
chr12	120532898	120554643	NM_006861	0	-	peak3526	16
chr12	120634509	120639014	NM_001002	0	-	peak3527	-1148
chr12	120634509	120639014	NM_053275	0	-	peak3527	-1148
chr12	120648249	120703563	NM_001080855	0	-	peak3532	235
chr12	120648249	120703563	NM_002859	0	-	peak3532	235
chr12	120881764	120884215	NM_016399	0	-	peak3539	-38
chr12	120884240	120901555	NM_176818	0	+	peak3539	63
chr12	120884240	120901555	NR_033684	0	+	peak3539	63
chr12	120941082	120966964	NM_032314	0	-	peak3540	-4
chr12	120972131	121015396	NM_014868	0	+	peak3541	-868
chr12	121837901	121862155	NM_025126	0	+	peak3550	-909
chr12	121837901	121862155	NM_194271	0	+	peak3550	-909
chr12	122150657	122219972	NM_001080825	0	+	peak3555	79
chr12	122277434	122326517	NM_001171993	0	-	peak3562	-111
chr12	122326645	122355770	NM_002813	0	+	peak3562	239
chr12	122716095	122751068	NM_022916	0	-	peak3567	13
chr12	122755980	122907116	NM_002956	0	-	peak3573	413
chr12	122755980	122907116	NM_198240	0	-	peak3573	413
chr12	122957435	122985518	NM_017612	0	-	peak3575	-759
chr12	123011808	123110946	NM_014708	0	+	peak3577	203
chr12	122989189	123011560	NM_023012	0	-	peak3577	45
chr12	122989189	123011560	NR_036434	0	-	peak3577	45
chr12	122989189	123011560	NR_036435	0	-	peak3577	45
chr12	122989189	123011560	NR_036436	0	-	peak3577	45
chr12	123349878	123380712	NM_024667	0	-	peak3583	61
chr12	123459353	123464588	NM_024623	0	+	peak3584	136
chr12	123413539	123459752	NM_203444	0	-	peak3584	-535
chr12	123868703	123893898	NM_020382	0	+	peak3590|peak3591	-1010|-1688
chr12	123942650	123950936	NM_022717	0	+	peak3592	-53
chr12	123944385	123950941	NM_180699	0	+	peak3592	1682
chr12	124105570	124118323	NM_001414	0	-	peak3594	1
chr12	124118380	124145334	NM_001516	0	+	peak3594	56
chr12	12510019	12619838	NM_058169	0	+	peak3022	34
chr12	12508343	12510001	NR_024061	0	-	peak3022	-16
chr12	125396193	125399587	NM_021009	0	-	peak3604|peak3605|peak3606	-927|-282|1469
chr12	12626215	12715448	NM_030640	0	-	peak3024	133
chr12	127215246	127256808	NR_033878	0	-	peak3613	192
chr12	12878850	12944397	NM_001130415	0	+	peak3026	465
chr12	131356616	131360824	NM_006325	0	+	peak3626	1053
chr12	131438451	131626006	NM_198827	0	+	peak3627	1264
chr12	132434507	132565004	NM_015409	0	+	peak3633	-1261
chr12	132628992	132636986	NM_024078	0	+	peak3636	57
chr12	132621141	132628880	NM_175066	0	-	peak3636	55
chr12	133613979	133639884	NM_001127372	0	+	peak3642	86
chr12	133613877	133639884	NM_003428	0	+	peak3642	-16
chr12	133707213	133736047	NM_015394	0	+	peak3643	104
chr12	133758059	133783695	NM_001165881	0	+	peak3644	37
chr12	133758059	133783695	NM_001165882	0	+	peak3644	37
chr12	133757994	133783695	NM_001165883	0	+	peak3644	-28
chr12	133757994	133783695	NM_001165884	0	+	peak3644	-28
chr12	133757994	133783695	NM_001165885	0	+	peak3644	-28
chr12	133757994	133783695	NM_001165886	0	+	peak3644	-28
chr12	133757994	133783695	NM_001165887	0	+	peak3644	-28
chr12	133757994	133783695	NM_003415	0	+	peak3644	-28
chr12	133757994	133783695	NM_152943	0	+	peak3644	-28
chr12	1726221	1756377	NM_030775	0	+	peak2967	-1659
chr12	21590537	21624180	NM_024854	0	+	peak3041	-599
chr12	21679255	21684210	NM_030572	0	+	peak3042	161
chr12	24962957	25102393	NM_001178091	0	-	peak3052	-192
chr12	24962957	25102393	NM_001178092	0	-	peak3052	-192
chr12	24962957	25102393	NM_005504	0	-	peak3052	-192
chr12	27677044	27848496	NM_003622	0	+	peak3069	-56
chr12	27677044	27800898	NM_177444	0	+	peak3069	-56
chr12	2921786	2934236	NM_018463	0	+	peak2974	-76
chr12	32112352	32146031	NM_018169	0	+	peak3090	10
chr12	4382901	4414521	NM_001759	0	+	peak2978	36
chr12	46119502	46121704	NR_028408	0	-	peak3113	-315
chr12	46576842	46663208	NM_001077484	0	-	peak3116	-547
chr12	46576842	46663208	NM_030674	0	-	peak3116	-547
chr12	46751971	46766645	NM_018976	0	-	peak3117	-1293
chr12	47610051	47630441	NM_138371	0	+	peak3127	700
chr12	47602202	47610226	NR_026544	0	-	peak3127	-875
chr12	48055715	48099844	NM_001146075	0	-	peak3131	3
chr12	48055715	48099844	NM_001146076	0	-	peak3131	3
chr12	48055715	48099844	NM_024604	0	-	peak3131	3
chr12	48128454	48152889	NM_001098531	0	-	peak3133	251
chr12	48128454	48152181	NM_001098532	0	-	peak3133	959
chr12	48128454	48152244	NM_006105	0	-	peak3133	896
chr12	48176508	48213763	NM_001098416	0	-	peak3136	753
chr12	48176508	48213763	NM_015401	0	-	peak3136	753
chr12	49086751	49110781	NM_001240	0	-	peak3141	-109
chr12	49297892	49315358	NM_033124	0	+	peak3142	33
chr12	49396055	49412592	NM_002733	0	-	peak3143	47
chr12	49396055	49412592	NM_212461	0	-	peak3143	47
chr12	49458467	49463775	NM_144593	0	-	peak3144	-303
chr12	49521567	49525304	NM_006082	0	-	peak3145	-921
chr12	49658864	49667113	NM_032704	0	+	peak3148	-569
chr12	50135591	50158717	NM_001098576	0	+	peak3155|peak3156	354|-290
chr12	50135292	50158717	NM_003217	0	+	peak3155|peak3156	55|-589
chr12	50569564	50616488	NM_001113547	0	-	peak3161	700
chr12	50627925	50627995	NR_031625	0	-	peak3162	316
chr12	51745832	51785200	NM_007210	0	-	peak3173	-1881
chr12	53290970	53298868	NM_002273	0	-	peak3182	-950
chr12	53342842	53346684	NM_000224	0	+	peak3184	-839
chr12	53342654	53346684	NM_199187	0	+	peak3184	-1027
chr12	53491435	53496128	NM_002178	0	+	peak3186	-1837
chr12	53693469	53700964	NM_021640	0	+	peak3188	395
chr12	53835432	53840426	NM_001005354	0	+	peak3192	372
chr12	53835432	53840426	NM_018457	0	+	peak3192	372
chr12	53845885	53874945	NM_001098620	0	+	peak3193	194
chr12	53845885	53874945	NM_001128911	0	+	peak3193	194
chr12	53845885	53874945	NM_001128912	0	+	peak3193	194
chr12	53845885	53874945	NM_001128913	0	+	peak3193	194
chr12	53845885	53874945	NM_001128914	0	+	peak3193	194
chr12	53845885	53874945	NM_005016	0	+	peak3193	194
chr12	53845885	53874945	NM_031989	0	+	peak3193	194
chr12	53900473	53901422	NM_003717	0	-	peak3195	1084
chr12	54332575	54340327	NM_017410	0	+	peak3197	111
chr12	54378945	54384060	NM_017409	0	+	peak3198	159
chr12	54674487	54679028	NM_002136	0	+	peak3201	525
chr12	54624731	54673915	NM_012117	0	-	peak3201	47
chr12	54674487	54679028	NM_031157	0	+	peak3201	525
chr12	54674532	54678663	NR_002944	0	+	peak3201	570
chr12	54685897	54689544	NM_006163	0	-	peak3202	85
chr12	54718910	54745633	NM_016057	0	+	peak3204	197
chr12	54730999	54731097	NR_029894	0	+	peak3205	572
chr12	54789046	54813050	NM_002205	0	-	peak3208|peak3209|peak3210	-1836|7|1375
chr12	54849736	54867386	NM_144594	0	-	peak3211	3
chr12	56109819	56113487	NM_001487	0	+	peak3213	53
chr12	56119230	56122910	NM_001040034	0	-	peak3214	20
chr12	56119230	56122910	NM_001780	0	-	peak3214	20
chr12	56229214	56236735	NM_002429	0	-	peak3215	49
chr12	56367861	56388478	NM_002868	0	+	peak3217	334
chr12	56435685	56438005	NM_001029	0	+	peak3219	30
chr12	56473891	56479400	NM_001005915	0	+	peak3221	54
chr12	56473891	56497127	NM_001982	0	+	peak3221	54
chr12	56510373	56511615	NM_001035267	0	+	peak3222	-29
chr12	56510373	56511615	NM_021104	0	+	peak3222	-29
chr12	56512029	56516278	NM_032786	0	+	peak3222	1627
chr12	56521985	56538460	NM_001184796	0	+	peak3223|peak3224	1363|361
chr12	56521985	56538460	NM_015292	0	+	peak3223|peak3224	1363|361
chr12	56546334	56551770	NM_002475	0	+	peak3225	144
chr12	56552099	56555366	NM_021019	0	+	peak3226	-36
chr12	56552099	56555366	NM_079423	0	+	peak3226	-36
chr12	56555636	56583351	NM_001130420	0	-	peak3227	751
chr12	56555636	56583351	NM_003075	0	-	peak3227	751
chr12	56555636	56583351	NM_139067	0	-	peak3227	751
chr12	56665482	56694175	NM_004077	0	-	peak3229	888
chr12	56732662	56734193	NM_016584	0	+	peak3230	1036
chr12	56989379	57030163	NM_013449	0	-	peak3233	533
chr12	57057126	57082078	NM_006601	0	-	peak3235	201
chr12	57489194	57505196	NM_001178078	0	-	peak3240	964
chr12	57489194	57505196	NM_001178080	0	-	peak3240	964
chr12	57489194	57505196	NM_001178081	0	-	peak3240	964
chr12	57489194	57505196	NM_003153	0	-	peak3240	964
chr12	57489194	57505196	NR_033659	0	-	peak3240	964
chr12	57522281	57607123	NM_002332	0	+	peak3241	790
chr12	57623355	57628717	NM_001166356	0	+	peak3242	-587
chr12	57624142	57628717	NM_001166357	0	+	peak3242	200
chr12	57623827	57628717	NM_001166358	0	+	peak3242	-115
chr12	57624110	57628717	NM_001166359	0	+	peak3242	168
chr12	57623355	57628717	NM_005412	0	+	peak3242	-587
chr12	57624110	57628717	NR_029415	0	+	peak3242	168
chr12	57623827	57628717	NR_029416	0	+	peak3242	-115
chr12	57623355	57628717	NR_029417	0	+	peak3242	-587
chr12	57628687	57634475	NM_020142	0	-	peak3243	-480
chr12	57849095	57851789	NM_031479	0	+	peak3245	468
chr12	57881850	57910432	NM_004990	0	+	peak3247	60
chr12	57910372	57914300	NM_001195053	0	-	peak3248|peak3249	106|1949
chr12	57910372	57914300	NM_001195054	0	-	peak3248|peak3249	106|1949
chr12	57910372	57914300	NM_001195055	0	-	peak3248|peak3249	106|1949
chr12	57910372	57914300	NM_001195056	0	-	peak3248|peak3249	106|1949
chr12	57910372	57914300	NM_001195057	0	-	peak3248|peak3249	106|1949
chr12	57910372	57914300	NM_004083	0	-	peak3248|peak3249	106|1949
chr12	57916658	57923931	NM_052897	0	+	peak3249	409
chr12	57924093	57940978	NM_006400	0	-	peak3250	-1041
chr12	58138783	58142025	NM_005981	0	+	peak3253	276
chr12	58142004	58146164	NM_000075	0	-	peak3254	-477
chr12	58162351	58165914	NM_005371	0	-	peak3255	-180
chr12	58166382	58176323	NM_015433	0	+	peak3255	648
chr12	58162351	58165914	NM_023033	0	-	peak3255	-180
chr12	58166382	58176323	NM_206914	0	+	peak3255	648
chr12	58176527	58191370	NM_001172695	0	+	peak3256	50
chr12	58176527	58191370	NM_001172696	0	+	peak3256	50
chr12	58176527	58196639	NM_001172697	0	+	peak3256	50
chr12	58176527	58191370	NM_005726	0	+	peak3256	50
chr12	62860596	62991362	NM_015026	0	+	peak3266	-3
chr12	64586419	64616076	NM_152440	0	-	peak3269	172
chr12	64798232	64842461	NM_007235	0	+	peak3270|peak3271	176|-623
chr12	64845936	64895891	NM_013254	0	+	peak3272|peak3273	97|-922
chr12	65004292	65089190	NM_178169	0	+	peak3276	1430
chr12	6833448	6841039	NM_001164093	0	+	peak2991	147
chr12	6833149	6841039	NM_001164094	0	+	peak2991	-152
chr12	6833244	6841039	NM_001164095	0	+	peak2991	-57
chr12	6833179	6841039	NM_016319	0	+	peak2991	-122
chr12	69004651	69054377	NM_001010942	0	+	peak3292	1580
chr12	69004651	69054377	NM_015646	0	+	peak3292	1580
chr12	69080730	69136472	NM_020401	0	+	peak3294	146
chr12	69633316	69668137	NM_007007	0	+	peak3296	-45
chr12	69753531	69784575	NM_006530	0	+	peak3297	-459
chr12	70047390	70083056	NM_152439	0	-	peak3300	-33
chr12	70132630	70216982	NM_022456	0	+	peak3301	-1181
chr12	70133179	70216982	NM_175623	0	+	peak3301	-632
chr12	70132630	70216982	NM_175624	0	+	peak3301	-1181
chr12	70133179	70216982	NM_175625	0	+	peak3301	-632
chr12	7013896	7023405	NM_001135217	0	+	peak2993	45
chr12	7013896	7023405	NM_006992	0	+	peak2993	45
chr12	7013896	7023405	NM_201650	0	+	peak2993	45
chr12	70172753	70216982	NM_001024647	0	+	peak3302	-1107
chr12	7053202	7055164	NM_138425	0	+	peak2994	101
chr12	70636776	70748772	NM_014515	0	+	peak3304	187
chr12	7074516	7079916	NM_001144831	0	-	peak2995	55
chr12	7079943	7085165	NM_006331	0	+	peak2995	-28
chr12	7074516	7079891	NM_007273	0	-	peak2995	80
chr12	71031861	71148365	NM_130846	0	-	peak3306	1695
chr12	72057676	72074428	NM_031435	0	+	peak3310	1590
chr12	72003378	72057749	NM_144982	0	-	peak3310	-1663
chr12	72148657	72181149	NM_014999	0	+	peak3311	1846
chr12	72233486	72320627	NM_001146213	0	+	peak3312	-926
chr12	72233486	72320627	NM_001146214	0	+	peak3312	-926
chr12	72233486	72320627	NM_022771	0	+	peak3312	-926
chr12	72233486	72320627	NR_027449	0	+	peak3312	-926
chr12	72332625	72426221	NM_173353	0	+	peak3313	-52
chr12	7247146	7261869	NM_016546	0	-	peak2998	-49
chr12	7260903	7274446	NR_026947	0	+	peak2998	-917
chr12	7282966	7311528	NM_014718	0	+	peak2999	43
chr12	7276280	7281466	NM_031491	0	-	peak2999	1457
chr12	7456927	7480969	NM_001080454	0	+	peak3002	1543
chr12	8210918	8218955	NM_004054	0	-	peak3009	80
chr12	8234806	8250373	NM_015509	0	+	peak3010	29
chr12	8234806	8250373	NR_024260	0	+	peak3010	29
chr12	82746084	82752199	NM_014167	0	-	peak3329	-21
chr12	82752275	82873014	NM_032230	0	+	peak3329	97
chr12	82746084	82752584	NR_033192	0	-	peak3329	-406
chr12	90102731	90105728	NR_028138	0	+	peak3338	-769
chr12	92534053	92539673	NM_001731	0	-	peak3350	47
chr12	93166285	93323107	NM_003566	0	-	peak3359	-1340
chr12	93963597	93969978	NM_003877	0	+	peak3370|peak3371	-96|-1076
chr12	96394610	96429365	NM_000895	0	-	peak3385	402
chr13	101256090	101327103	NM_001079669	0	-	peak3811	-911
chr13	101256090	101327103	NM_032813	0	-	peak3811	-911
chr13	103498173	103528347	NM_000123	0	+	peak3814	54
chr13	111516333	111522655	NR_027701	0	-	peak3826	40
chr13	113139327	113242481	NM_006322	0	-	peak3833	-596
chr13	113863930	113919391	NM_001008895	0	+	peak3836	927
chr13	113831924	113863029	NM_001127202	0	-	peak3836	-26
chr13	113831924	113863029	NM_001127203	0	-	peak3836	-26
chr13	113863085	113919391	NM_003589	0	+	peak3836	82
chr13	113831924	113863029	NM_018386	0	-	peak3836	-26
chr13	113951468	113977741	NM_005561	0	+	peak3840	59
chr13	21727734	21750741	NM_001166017	0	-	peak3653	-1695
chr13	21750371	21753218	NM_024026	0	+	peak3653	1325
chr13	21727734	21750741	NM_145061	0	-	peak3653	-1695
chr13	27825691	27830700	NM_000982	0	+	peak3671	291
chr13	27825692	27830698	NR_026911	0	+	peak3671	292
chr13	27998680	28009846	NM_002097	0	+	peak3672|peak3673	-2|-1491
chr13	28196028	28197583	NM_015972	0	+	peak3675	503
chr13	28196002	28241547	NM_152705	0	+	peak3675	477
chr13	28120051	28194720	NM_153371	0	-	peak3675	805
chr13	30083551	30169825	NM_003045	0	-	peak3682	-637
chr13	31191829	31233686	NM_005800	0	+	peak3684	-14
chr13	32889616	32973809	NM_000059	0	+	peak3689	-457
chr13	37574677	37583749	NM_181503	0	+	peak3691	-889
chr13	41506055	41556418	NM_001145353	0	-	peak3700|peak3701	-753|652
chr13	41506055	41593508	NM_172373	0	-	peak3704	-67
chr13	41635696	41658137	NM_007187	0	+	peak3705	935
chr13	41701708	41706936	NM_152903	0	-	peak3706	23
chr13	41765710	41768702	NM_032138	0	-	peak3707	-123
chr13	41885340	41932853	NM_001110798	0	+	peak3708	117
chr13	41885417	41932853	NM_018527	0	+	peak3708	194
chr13	41885340	41951166	NM_024561	0	+	peak3708	117
chr13	42031541	42045013	NM_014059	0	+	peak3709	1537
chr13	45007660	45010979	NM_006022	0	-	peak3719	-1520
chr13	50556687	50699677	NR_002612	0	-	peak3738|peak3739|peak3740	-1602|-1103|31
chr13	52344919	52378234	NM_001031719	0	-	peak3748|peak3749	-347|103
chr13	52342130	52378293	NM_024705	0	-	peak3748|peak3749	-406|44
chr13	52436116	52440371	NM_031290	0	+	peak3750	63
chr13	53191604	53217919	NM_001011724	0	+	peak3756	153
chr13	53191604	53217919	NM_001011725	0	+	peak3756	153
chr13	53384184	53384274	NR_031582	0	+	peak3757	501
chr13	76123926	76180066	NM_006002	0	+	peak3771	-645
chr13	77618792	77901177	NM_015057	0	-	peak3772	139
chr13	92000073	92006829	NR_027349	0	+	peak3777	-1295
chr13	92000073	92006829	NR_027350	0	+	peak3777	-1295
chr13	92002858	92002942	NR_029487	0	+	peak3777	1490
chr13	92003004	92003074	NR_029488	0	+	peak3777	1636
chr13	92003144	92003226	NR_029489	0	+	peak3777	1776
chr13	92003318	92003389	NR_029492	0	+	peak3777	1950
chr13	97874573	98046372	NM_144778	0	+	peak3790	-1568
chr13	97874573	98046372	NM_207304	0	+	peak3790	-1568
chr13	99445740	99630338	NM_001130048	0	-	peak3797	-1922
chr13	99512434	99630338	NM_001130050	0	-	peak3797	-1922
chr14	100800124	100841927	NM_004184	0	-	peak4127|peak4128	-1781|35
chr14	100800124	100841927	NM_213646	0	-	peak4127|peak4128	-1781|35
chr14	100842754	100996638	NM_001161476	0	+	peak4128	792
chr14	100842832	100996638	NM_024515	0	+	peak4128	870
chr14	100800124	100842680	NM_173701	0	-	peak4128	-718
chr14	100800124	100842680	NM_213645	0	-	peak4128	-718
chr14	102196773	102198860	NR_026774	0	+	peak4140|peak4141	-928|-1888
chr14	102276139	102394326	NM_002719	0	+	peak4143	-481
chr14	102276139	102394326	NM_178586	0	+	peak4143	-481
chr14	102276139	102378960	NM_178587	0	+	peak4143	-481
chr14	102695178	102771531	NM_014226	0	-	peak4150	-2
chr14	102786095	102809044	NM_018335	0	+	peak4154	196
chr14	103800492	103811359	NM_001969	0	+	peak4161	-713
chr14	103801235	103811359	NM_183004	0	+	peak4161	30
chr14	104095524	104167887	NM_001130107	0	+	peak4171	79
chr14	104095524	104152568	NM_005552	0	+	peak4171	79
chr14	104095524	104167887	NM_182923	0	+	peak4171	79
chr14	105266932	105271046	NM_001137601	0	+	peak4176	169
chr14	105864919	105880195	NM_001195082	0	+	peak4178	508
chr14	20585565	20586597	NM_001004715	0	+	peak3846	467
chr14	20779529	20801457	NM_021178	0	-	peak3850	41
chr14	20779529	20801457	NM_182849	0	-	peak3850	41
chr14	20811772	20826062	NM_001042618	0	+	peak3851	235
