# Argument List:
# Name = wgEncodeHaibTfbsK562Atf3V0416101PkRep1
# peak file = ../HaibTfbsK562Atf3V0416101Pk/wgEncodeHaibTfbsK562Atf3V0416101PkRep1.bed.broadPeak
# gene pos to peak = up,down
# distance = 2000 bp
# genome = hg19.refGene
# Output symbol as gene name = False
#chrom	pStart	pEnd	pName	pScore	NA	gene	strand	TSS2pCenter
chr11	72504503	72505265	peak2108	100	0	NM_006645	-	134
chr11	727796	728297	peak1700	177	0			
chr11	73309119	73309475	peak2109	197	0	NM_015159	-	69
chr11	73667274	73667466	peak2110	36	0			
chr11	73694457	73694857	peak2111	149	0	NM_003355	-	768
chr11	73881807	73882267	peak2112	351	0	NM_015531|NM_016147	-|+	-27|330
chr11	74109589	74109956	peak2113	83	0	NM_173582	-	270
chr11	74204088	74204706	peak2114	202	0	NM_001144869	-	-358
chr11	74517333	74517518	peak2115	39	0			
chr11	74659973	74660394	peak2116	154	0	NM_014752|NM_182969	+|-	108|-49
chr11	74742315	74742633	peak2117	55	0			
chr11	74789276	74789456	peak2118	33	0			
chr11	74816345	74816730	peak2119	62	0			
chr11	74854142	74854507	peak2120	91	0			
chr11	74885814	74885996	peak2121	56	0			
chr11	74952515	74953036	peak2122	74	0	NM_001195528	+	-826
chr11	74959736	74960007	peak2123	79	0			
chr11	74991193	74991447	peak2124	31	0			
chr11	75062479	75062768	peak2125	92	0	NM_004041|NM_020251	-|-	-250|-250
chr11	75110306	75110664	peak2126	260	0	NM_001005|NR_000005	+|+	76|949
chr11	75236836	75237131	peak2127	35	0	NM_030792	-	384
chr11	7534984	7535307	peak1758	218	0	NM_003621	+	-145
chr11	75525671	75526046	peak2128	596	0	NM_003369	+	353
chr11	7592978	7593120	peak1759	31	0			
chr11	75945999	75946440	peak2129	165	0			
chr11	75959337	75959588	peak2130	122	0			
chr11	76092028	76092400	peak2131	31	0	NM_004705	-	334
chr11	76411568	76411964	peak2132	41	0			
chr11	76446942	76447222	peak2133	52	0			
chr11	76495657	76495926	peak2134	36	0	NM_015516	+	-1507
chr11	76726791	76726989	peak2135	44	0			
chr11	76757092	76757395	peak2136	62	0			
chr11	77185237	77185581	peak2137	88	0	NM_001128620|NM_002576	-|-	301|301
chr11	77300521	77300742	peak2138	111	0	NM_173039	+	48
chr11	77416576	77416839	peak2139	60	0			
chr11	777220	777723	peak1701	325	0	NM_182612	-	-16
chr11	77752067	77752321	peak2140	87	0			
chr11	8008579	8008934	peak1760	80	0	NM_003754	+	110
chr11	8028038	8028171	peak1761	32	0			
chr11	805265	805505	peak1702	65	0	NM_145886|NM_145887	-|-	135|135
chr11	809175	810071	peak1703	961	0	NM_001004	+	312
chr11	8214232	8214372	peak1762	32	0			
chr11	82575427	82575622	peak2141	31	0			
chr11	82782649	82783227	peak2142	167	0	NM_014488	-	54
chr11	82862718	82862908	peak2143	36	0			
chr11	82996650	82997605	peak2144	202	0	NM_021825	-	-250
chr11	833319	833595	peak1704	74	0	NM_001039490|NM_004357|NM_139029|NM_139030	+|+|+|+	-506|-506|-506|-506
chr11	8350394	8350655	peak1763	83	0			
chr11	838604	838756	peak1705	33	0			
chr11	85194963	85195250	peak2145	55	0			
chr11	85339463	85339768	peak2146	184	0	NM_001142699|NM_001193537|NM_001193538|NM_018480|NR_036465	-|+|+|+|+	1301|6|6|6|6
chr11	85779987	85780504	peak2147	271	0	NM_001008660|NM_007166	-|-	137|137
chr11	85955909	85956383	peak2148	473	0	NM_003797|NM_152991	+|+	-332|-332
chr11	859714	859960	peak1706	72	0			
chr11	86013073	86013503	peak2149	97	0	NM_016401|NR_024596|NR_024597|NR_024598	+|+|+|+	-36|1109|-36|-36
chr11	86451683	86451886	peak2150	51	0			
chr11	86711432	86711718	peak2151	219	0			
chr11	87063894	87064137	peak2152	52	0			
chr11	8985627	8986166	peak1764	383	0	NM_020644	-	-93
chr11	898633	898794	peak1707	35	0			
chr11	910722	910925	peak1708	31	0	NM_001142674|NM_001142676|NM_001142677|NM_023947	-|-|-|-	-51|-51|-51|-51
chr11	91525882	91526088	peak2153	39	0			
chr11	9236409	9236605	peak1765	33	0			
chr11	925541	926067	peak1709	57	0	NM_012305	+	36
chr11	93177865	93178028	peak2154	57	0			
chr11	93276438	93276689	peak2155	84	0	NM_020179	-	17
chr11	9336177	9336554	peak1766	195	0	NM_001165030|NM_015012|NR_028491	-|-|-	69|69|69
chr11	93394545	93394758	peak2156	35	0	NM_033395	+	164
chr11	93474572	93474868	peak2157	33	0	NM_014039|NM_024116	+|-	72|17
chr11	9385789	9386323	peak1767	581	0			
chr11	93862257	93862541	peak2158	63	0	NM_015368	+	-306
chr11	93885506	93885690	peak2159	41	0			
chr11	9405899	9406426	peak1768	204	0	NM_006391	+	6
chr11	94488703	94488961	peak2160	146	0			
chr11	94800141	94800423	peak2161	51	0	NM_032102	+	-227
chr11	9482052	9482706	peak1769	711	0	NM_003442|NR_036539	+|-	132|134
chr11	94880618	94880936	peak2162	135	0			
chr11	95522754	95523225	peak2163	253	0	NM_014679|NM_144664	+|-	652|35
chr11	95524090	95524405	peak2164	97	0	NM_014679|NM_144664	+|-	-606|1293
chr11	9587512	9587947	peak1770	71	0			
chr11	9595041	9595460	peak1771	84	0	NM_001143976|NM_003390	+|+	983|-23
chr11	95988810	95989023	peak2165	33	0			
chr11	9634749	9634978	peak1772	65	0			
chr11	9781198	9781567	peak1773	52	0	NR_033972|NR_036485	-|+	302|-1543
chr11	97834807	97835018	peak2166	38	0			
chr11	9897994	9898182	peak1774	47	0			
chr12	101673758	101674014	peak2519	146	0	NM_014503	+	18
chr12	101801708	101802085	peak2520	149	0	NM_001177	-	324
chr12	102224462	102224947	peak2521	42	0	NM_024312	-	59
chr12	102318473	102318734	peak2522	164	0			
chr12	102343719	102343961	peak2523	40	0			
chr12	102513687	102514182	peak2524	71	0	NM_017915|NM_024057	+|-	21|1573
chr12	102868241	102868449	peak2525	32	0			
chr12	10365347	10365590	peak2297	50	0	NM_031412	+	20
chr12	104026358	104026631	peak2526	75	0			
chr12	104199243	104199393	peak2527	38	0			
chr12	104234851	104235121	peak2528	48	0	NM_001031701	-	11
chr12	104306965	104307122	peak2529	34	0			
chr12	104350857	104351169	peak2530	452	0	NM_001135570	-	20
chr12	104359408	104359726	peak2531	216	0	NM_003211	+	25
chr12	104457996	104458523	peak2532	197	0	NM_013320	+	-24
chr12	104802357	104802652	peak2533	78	0			
chr12	104901542	104901731	peak2534	40	0			
chr12	104997960	104998225	peak2535	73	0			
chr12	105501310	105501649	peak2536	188	0	NM_015275	+	12
chr12	105666862	105666993	peak2537	33	0			
chr12	1058735	1059206	peak2257	189	0	NM_134424	-	107
chr12	106337352	106337599	peak2538	44	0			
chr12	107134059	107134231	peak2539	36	0			
chr12	107167782	107168147	peak2540	62	0	NM_018157	+	434
chr12	107368938	107369171	peak2541	34	0			
chr12	107487173	107487533	peak2542	106	0	NM_004075	-	-245
chr12	10766001	10766306	peak2298	376	0	NM_018048	-	-55
chr12	107677533	107677738	peak2543	46	0			
chr12	107798888	107799062	peak2544	31	0			
chr12	107987629	107987828	peak2545	36	0			
chr12	108079296	108079876	peak2546	405	0	NM_007062	+	3
chr12	108154715	108155209	peak2547	394	0	NM_012406	-	48
chr12	108297390	108297740	peak2548	403	0			
chr12	108439990	108440205	peak2549	72	0			
chr12	108473597	108473799	peak2550	35	0			
chr12	108956199	108956500	peak2551	297	0	NM_014301|NM_014706|NM_213595	+|-|+	-56|1184|-56
chr12	109085462	109085820	peak2552	186	0			
chr12	109088754	109089006	peak2553	49	0			
chr12	109232174	109232499	peak2554	70	0			
chr12	109531103	109531604	peak2555	73	0	NM_001001655|NM_001145374|NM_001145375|NR_026930|NR_026931	-|-|-|-|-	60|60|60|60|60
chr12	110010834	110011410	peak2556	194	0	NM_000431|NM_001114185|NM_052845	+|+|-	377|377|-236
chr12	110035568	110035754	peak2557	36	0			
chr12	110065448	110065600	peak2558	35	0			
chr12	110134688	110134866	peak2559	36	0			
chr12	110151235	110151500	peak2560	76	0	NM_032829	+	819
chr12	110213064	110213289	peak2561	37	0	NR_026661|NR_026662	-|-	1887|1884
chr12	110318104	110318423	peak2562	233	0	NM_016433	-	-30
chr12	110348737	110348954	peak2563	110	0			
chr12	110434056	110434352	peak2564	149	0	NM_001135213|NM_001135214|NM_014776|NM_057169|NM_057170|NM_139201	-|-|-|-|-|-	10|10|10|10|10|10
chr12	110486165	110486525	peak2565	69	0			
chr12	110505382	110505650	peak2566	100	0	NM_207435	-	16
chr12	110536416	110536601	peak2567	36	0			
chr12	110540126	110540420	peak2568	189	0			
chr12	110542139	110542390	peak2569	57	0			
chr12	110704231	110704427	peak2570	67	0			
chr12	110792054	110792338	peak2571	36	0			
chr12	110869266	110869380	peak2572	31	0			
chr12	111136309	111136528	peak2573	42	0			
chr12	111742451	111742630	peak2574	36	0			
chr12	111843056	111843576	peak2575	135	0	NM_005475	+	435
chr12	111875645	111875929	peak2576	64	0			
chr12	112037272	112037577	peak2577	85	0	NM_002973	-	-56
chr12	112279584	112280071	peak2578	654	0	NM_003668|NM_139078|NR_015404	+|+|-	451|451|-879
chr12	112450771	112451352	peak2579	528	0	NM_001034025|NM_001193453|NM_001193531|NM_006817|NM_138341	+|-|-|+|-	90|38|38|90|38
chr12	112811371	112811575	peak2580	44	0			
chr12	112856463	112857198	peak2581	561	0	NM_002834	+	-295
chr12	113022153	113022390	peak2582	39	0			
chr12	113154319	113154587	peak2583	249	0			
chr12	113541875	113542123	peak2584	120	0			
chr12	113573558	113573754	peak2585	62	0	NM_001193520|NM_001193521|NM_004658	-|-|-	-388|97|-388
chr12	113622628	113622945	peak2586	66	0	NM_001111322|NM_024072|NM_032848	-|-|+	-498|-498|768
chr12	113623039	113623507	peak2587	172	0	NM_001111322|NM_024072|NM_032848	-|-|+	-11|-11|281
chr12	113628601	113628971	peak2588	76	0			
chr12	113659513	113659783	peak2589	35	0	NM_001143819|NM_017901|NM_138451	+|+|-	-389|-389|768
chr12	113669357	113669684	peak2590	45	0			
chr12	113683682	113683911	peak2591	36	0			
chr12	113796223	113796568	peak2592	445	0	NM_001159727|NM_173542	+|+	-25|-25
chr12	113806277	113806474	peak2593	43	0			
chr12	113853882	113854156	peak2594	112	0			
chr12	113905843	113906085	peak2595	90	0			
chr12	114020432	114020731	peak2596	181	0			
chr12	114086990	114087222	peak2597	35	0			
chr12	114160582	114160714	peak2598	32	0			
chr12	114178549	114178809	peak2599	97	0			
chr12	114184819	114185168	peak2600	618	0			
chr12	114211384	114211798	peak2601	474	0			
chr12	114298876	114299013	peak2602	47	0			
chr12	114403789	114404420	peak2603	208	0	NM_001146698|NM_001146699|NM_016196	-|-|-	-72|-72|-72
chr12	114679783	114680066	peak2604	68	0			
chr12	114680072	114680251	peak2605	59	0			
chr12	115513474	115513687	peak2606	38	0			
chr12	115575674	115575894	peak2607	53	0			
chr12	116202069	116202311	peak2608	62	0			
chr12	116369937	116370182	peak2609	83	0			
chr12	11639597	11639760	peak2299	35	0			
chr12	116504557	116504691	peak2610	48	0			
chr12	116715381	116715667	peak2611	126	0	NM_015335	-	533
chr12	116798715	116798976	peak2612	50	0			
chr12	116859585	116859813	peak2613	51	0			
chr12	116886815	116887092	peak2614	55	0			
chr12	116896319	116896522	peak2615	51	0			
chr12	117175646	117176242	peak2616	494	0	NM_001109903|NM_024738|NM_032814	+|-|+	151|101|151
chr12	117222139	117222376	peak2617	49	0			
chr12	117256992	117257534	peak2618	560	0			
chr12	117354589	117354851	peak2619	105	0			
chr12	117443350	117443526	peak2620	41	0			
chr12	117463348	117463642	peak2621	58	0			
chr12	117463692	117463900	peak2622	41	0			
chr12	117480160	117480451	peak2623	80	0			
chr12	117593079	117593299	peak2624	36	0			
chr12	117815587	117815854	peak2625	86	0			
chr12	117908677	117908831	peak2626	43	0			
chr12	118123443	118123635	peak2627	43	0			
chr12	118498855	118499094	peak2628	41	0	NM_018639	-	23
chr12	118813988	118814343	peak2629	49	0	NM_022491	+	192
chr12	118979830	118980049	peak2630	38	0			
chr12	119056617	119056750	peak2631	45	0			
chr12	119741129	119741350	peak2632	144	0	NR_024246	-	54
chr12	119882302	119882566	peak2633	101	0			
chr12	120242169	120242419	peak2634	66	0			
chr12	120524764	120525056	peak2635	38	0			
chr12	120554003	120554273	peak2636	48	0	NM_001167606|NM_006861	-|-	-505|-505
chr12	120554535	120554821	peak2637	129	0	NM_001167606|NM_006861	-|-	35|35
chr12	120669163	120669399	peak2638	45	0			
chr12	120703620	120703940	peak2639	41	0	NM_001080855|NM_002859	-|-	217|217
chr12	120755121	120755754	peak2640	324	0			
chr12	120794402	120794731	peak2641	41	0			
chr12	120883821	120884448	peak2642	961	0	NM_016399|NM_176818|NR_033684	-|+|+	-81|106|106
chr12	120907304	120907738	peak2643	63	0	NM_001037494|NM_003769	+|-	138|-37
chr12	120966792	120967104	peak2644	58	0	NM_032314	-	-16
chr12	121063584	121063922	peak2645	205	0			
chr12	121342008	121342405	peak2646	627	0	NM_139015	-	55
chr12	121454171	121454453	peak2647	49	0	NM_022895	-	12
chr12	121484435	121484678	peak2648	46	0			
chr12	121576172	121576432	peak2649	185	0			
chr12	121690579	121690811	peak2650	70	0			
chr12	121790179	121790460	peak2651	140	0	NM_001137559|NM_016237	-|-	-1693|54
chr12	121837753	121837984	peak2652	31	0	NM_025126|NM_194271	+|+	33|33
chr12	121975110	121975357	peak2653	42	0			
chr12	122018266	122018434	peak2654	49	0	NM_001005366|NM_032590	-|-	-14|-570
chr12	122064135	122064458	peak2655	134	0	NM_032790	+	158
chr12	122098004	122098202	peak2656	38	0			
chr12	122101795	122102100	peak2657	114	0			
chr12	122150435	122150809	peak2658	78	0	NM_001080825	+	35
chr12	122155011	122155261	peak2659	48	0			
chr12	122156862	122157082	peak2660	37	0			
chr12	122176271	122176510	peak2661	91	0			
chr12	122186757	122187099	peak2662	74	0			
chr12	122232089	122232408	peak2663	48	0	NM_019034	-	654
chr12	122237843	122238214	peak2664	53	0			
chr12	122238283	122238602	peak2665	119	0			
chr12	122326335	122326708	peak2666	76	0	NM_001171993|NM_002813	-|+	4|124
chr12	122371684	122371983	peak2667	52	0			
chr12	122501974	122502417	peak2668	258	0			
chr12	122691052	122691309	peak2669	64	0			
chr12	122710350	122710904	peak2670	238	0	NM_019887|NM_138929|NR_024600|NR_024601	-|-|-|-	-1441|-1441|-1441|-1441
chr12	122750746	122751215	peak2671	433	0	NM_022916	-	-88
chr12	122885020	122885296	peak2672	46	0			
chr12	122985410	122985759	peak2673	31	0	NM_017612	-	66
chr12	123234512	123234746	peak2674	111	0			
chr12	123236980	123237313	peak2675	48	0	NM_003677	+	224
chr12	123315403	123315683	peak2676	62	0			
chr12	123380546	123380887	peak2677	180	0	NM_024667	-	4
chr12	123459065	123459319	peak2678	34	0	NM_024623|NM_203444	+|-	161|-560
chr12	123574295	123574499	peak2679	52	0			
chr12	123849301	123849597	peak2680	69	0			
chr12	123849629	123849966	peak2681	42	0			
chr12	124055844	124056086	peak2682	135	0			
chr12	124086465	124086828	peak2683	556	0	NM_020936	+	25
chr12	124118070	124118525	peak2684	961	0	NM_001414|NM_001516	-|+	-26|83
chr12	124190540	124190739	peak2685	35	0			
chr12	124385412	124385566	peak2686	35	0			
chr12	124457636	124457891	peak2687	32	0	NM_025140|NM_152437	-|+	600|-94
chr12	124555079	124555263	peak2688	31	0			
chr12	124594283	124594573	peak2689	107	0			
chr12	124604536	124604763	peak2690	47	0			
chr12	124675595	124675789	peak2691	56	0			
chr12	124725031	124725322	peak2692	75	0			
chr12	124758228	124758547	peak2693	59	0			
chr12	124803938	124804120	peak2694	44	0			
chr12	124908355	124908551	peak2695	31	0			
chr12	124949464	124949670	peak2696	44	0			
chr12	124981139	124981406	peak2697	53	0			
chr12	125068417	125068726	peak2698	129	0			
chr12	125120865	125121157	peak2699	137	0			
chr12	125229222	125229572	peak2700	160	0			
chr12	125271125	125271417	peak2701	58	0			
chr12	125288545	125288788	peak2702	57	0			
chr12	125335463	125335731	peak2703	76	0			
chr12	125364947	125365141	peak2704	33	0			
chr12	125389341	125389614	peak2705	83	0			
chr12	125391383	125391548	peak2706	72	0			
chr12	125398947	125399375	peak2707	168	0	NM_021009	-	-426
chr12	125399421	125399653	peak2708	49	0	NM_021009	-	-50
chr12	125401644	125401977	peak2709	86	0			
chr12	125408744	125408915	peak2710	36	0			
chr12	125425161	125425489	peak2711	115	0			
chr12	125635859	125636188	peak2712	185	0			
chr12	125660226	125660359	peak2713	63	0			
chr12	125662820	125663020	peak2714	38	0			
chr12	125667819	125667995	peak2715	36	0			
chr12	125710263	125710473	peak2716	91	0			
chr12	125721703	125721892	peak2717	32	0			
chr12	125765098	125765322	peak2718	66	0			
chr12	125777362	125777509	peak2719	33	0			
chr12	127650429	127650693	peak2720	36	0			
chr12	127765263	127765562	peak2721	113	0			
chr12	128044437	128044573	peak2722	31	0			
chr12	129056751	129057330	peak2723	119	0			
chr12	129308416	129308621	peak2724	41	0	NM_145648	-	-23
chr12	12939847	12940093	peak2300	73	0	NM_030817	+	-1430
chr12	12956273	12956478	peak2301	38	0			
chr12	130516206	130516360	peak2725	60	0			
chr12	130554661	130554808	peak2726	62	0			
chr12	13080286	13080526	peak2302	97	0			
chr12	131133940	131134086	peak2727	37	0			
chr12	131249218	131249457	peak2728	31	0			
chr12	131310888	131311110	peak2729	175	0			
chr12	131317306	131317653	peak2730	43	0			
chr12	131356248	131356726	peak2731	68	0	NM_006325	+	129
chr12	131478469	131478665	peak2732	44	0			
chr12	131592870	131593061	peak2733	43	0			
chr12	131648686	131649039	peak2734	130	0	NR_026670	+	693
chr12	131678652	131678991	peak2735	727	0			
chr12	131727491	131727810	peak2736	185	0			
chr12	131836170	131836508	peak2737	124	0			
chr12	131850419	131850657	peak2738	33	0			
chr12	131900344	131900640	peak2739	78	0			
chr12	131939210	131939495	peak2740	100	0			
chr12	131958933	131959139	peak2741	56	0			
chr12	131966806	131967080	peak2742	115	0			
chr12	13197181	13197440	peak2303	48	0	NM_020853	+	4
chr12	132014404	132014595	peak2743	58	0			
chr12	132044790	132044990	peak2744	46	0			
chr12	132061328	132061588	peak2745	86	0			
chr12	132105151	132105415	peak2746	37	0			
chr12	132126763	132127027	peak2747	63	0			
chr12	132167167	132167379	peak2748	37	0			
chr12	132195222	132195506	peak2749	38	0	NM_004592	+	270
chr12	132345310	132345569	peak2750	39	0			
chr12	132413686	132413882	peak2751	68	0	NM_001002019|NM_001002020|NM_025215	+|+|+	13|-40|28
chr12	132434224	132434724	peak2752	341	0	NM_015409	+	33
chr12	132471501	132471729	peak2753	61	0			
chr12	132485709	132485909	peak2754	54	0			
chr12	13251028	13251228	peak2304	110	0			
chr12	132569483	132569773	peak2755	41	0	NR_003290	+	-801
chr12	132628373	132628691	peak2756	171	0	NM_024078|NM_175066	+|-	460|-348
chr12	132628696	132629241	peak2757	961	0	NM_024078|NM_175066	+|-	24|88
chr12	132845282	132845577	peak2758	208	0			
chr12	132999903	133000074	peak2759	31	0			
chr12	133002952	133003148	peak2760	38	0			
chr12	133022505	133023056	peak2761	961	0			
chr12	133078990	133079203	peak2762	50	0			
chr12	133120723	133120896	peak2763	34	0			
chr12	133338235	133338978	peak2764	318	0	NM_015114	-	155
chr12	133419111	133419294	peak2765	38	0			
chr12	133464074	133464534	peak2766	289	0	NM_001161344|NM_001161345|NM_001161346|NM_001161347|NM_018223	-|-|-|-|-	100|100|100|100|100
chr12	133562732	133563133	peak2767	945	0	NM_019591	+	123
chr12	133613708	133614230	peak2768	222	0	NM_001127372|NM_003428	+|+	10|-92
chr12	133656572	133657856	peak2769	958	0	NM_003440	+	-178
chr12	133706734	133707329	peak2770	422	0	NM_015394	+	182
chr12	133757826	133758235	peak2771	590	0	NM_001165881|NM_001165882|NM_001165883|NM_001165884|NM_001165885|NM_001165886|NM_001165887|NM_003415|NM_152943	+|+|+|+|+|+|+|+|+	29|29|-36|-36|-36|-36|-36|-36|-36
chr12	13590067	13590279	peak2305	48	0			
chr12	14518819	14518967	peak2306	33	0	NM_018179	+	-283
chr12	14721638	14721784	peak2307	31	0	NM_024829	-	920
chr12	15501543	15501685	peak2308	81	0			
chr12	1579314	1579512	peak2258	38	0			
chr12	1703979	1704186	peak2259	38	0	NM_152441	-	751
chr12	1723077	1723312	peak2260	76	0			
chr12	1799991	1800250	peak2261	108	0	NM_024551	+	126
chr12	1922183	1922369	peak2262	43	0			
chr12	22199005	22199231	peak2309	51	0	NM_018686	+	40
chr12	22777907	22778168	peak2310	44	0	NM_001039481|NM_018638	+|+	38|38
chr12	22865154	22865288	peak2311	53	0			
chr12	2445603	2445757	peak2263	39	0			
chr12	25062716	25062914	peak2312	41	0			
chr12	25101915	25102209	peak2313	48	0	NM_001178091|NM_001178092|NM_005504	-|-|-	-331|-331|-331
chr12	25348105	25348394	peak2314	72	0	NM_001001660|NM_001082972|NM_001082973|NM_018272	+|-|-|-	-100|155|155|155
chr12	25538994	25539390	peak2315	129	0			
chr12	26267335	26267617	peak2316	211	0			
chr12	26427646	26427923	peak2317	39	0			
chr12	26471571	26471767	peak2318	55	0			
chr12	26844514	26844770	peak2319	49	0			
chr12	27167202	27167481	peak2320	84	0	NM_016551	-	2
chr12	2762069	2762217	peak2264	33	0			
chr12	28283686	28283903	peak2321	40	0			
chr12	28343107	28344003	peak2322	253	0			
chr12	289702	289924	peak2250	43	0			
chr12	2921948	2922256	peak2265	120	0	NM_018463	+	-316
chr12	2986219	2986493	peak2266	190	0	NM_021953|NM_202002|NM_202003|NR_027363|NR_027364|NR_027365	-|-|-|+|+|+	53|53|53|8|8|8
chr12	30848646	30848984	peak2323	128	0	NM_006390	-	-114
chr12	31004501	31004709	peak2324	74	0			
chr12	3108126	3108372	peak2267	43	0			
chr12	31226662	31226898	peak2325	43	0	NM_004399|NM_030653|NM_152438	+|+|+	-2|-2|-2
chr12	31476942	31477181	peak2326	105	0	NR_026806	+	188
chr12	31743094	31743329	peak2327	50	0	NM_144973	-	-741
chr12	31743379	31743631	peak2328	41	0	NM_144973	-	-447
chr12	31811980	31812324	peak2329	67	0	NM_001135863|NM_173802	+|+	456|-32
chr12	31881331	31881494	peak2330	52	0	NM_001113402|NR_004854	-|-	-696|-696
chr12	31902136	31902441	peak2331	57	0			
chr12	32259460	32259931	peak2332	68	0	NM_001003398|NM_001714	+|+	489|489
chr12	32831954	32832500	peak2333	83	0	NM_005690|NM_012062|NM_012063	+|+|+	-91|-91|-91
chr12	329110	329313	peak2251	46	0			
chr12	3346085	3346288	peak2268	40	0			
chr12	34509280	34509455	peak2334	38	0			
chr12	3862201	3862442	peak2269	33	0	NM_001144958|NM_001144959|NM_032680	-|-|-	-45|-45|-45
chr12	39853035	39853260	peak2335	109	0			
chr12	39932440	39932668	peak2336	171	0			
chr12	40499744	40499987	peak2337	64	0	NM_052885	-	204
chr12	42488058	42488283	peak2338	64	0			
chr12	42538536	42538935	peak2339	121	0	NM_001099650|NM_173601	-|-	62|62
chr12	42632047	42632313	peak2340	258	0	NM_001190977|NM_001190979|NM_001190980|NM_005748|NR_034000	-|-|-|-|-	91|29|29|26|29
chr12	42719730	42720105	peak2341	157	0	NM_001143787|NM_001143788|NM_001143789|NM_016488|NM_033114|NM_201438|NM_201439|NM_201440|NM_201515	+|+|+|+|-|+|+|+|+	29|29|29|29|-15|29|29|29|29
chr12	4378492	4378664	peak2270	32	0			
chr12	4382831	4383023	peak2271	32	0	NM_001759	+	-26
chr12	44199838	44200422	peak2342	265	0	NM_002822	-	-48
chr12	4430111	4430410	peak2272	75	0	NM_020375	+	98
chr12	45342538	45342817	peak2343	221	0			
chr12	46384185	46384780	peak2344	303	0	NM_004719	-	81
chr12	46660226	46660448	peak2345	35	0			
chr12	46662689	46662993	peak2346	68	0	NM_001077484|NM_030674	-|-	-367|-367
chr12	46765030	46765367	peak2347	447	0	NM_018976	-	-1447
chr12	46766423	46766722	peak2348	104	0	NM_018976	-	-73
chr12	46776965	46777418	peak2349	171	0			
chr12	46777583	46777926	peak2350	55	0			
chr12	46786512	46786769	peak2351	76	0			
chr12	48099602	48099963	peak2352	245	0	NM_001146075|NM_001146076|NM_024604	-|-|-	-62|-62|-62
chr12	48147525	48147710	peak2353	43	0			
chr12	48152782	48153437	peak2354	207	0	NM_001098531|NM_001098532|NM_006105	-|-|-	220|928|865
chr12	48214441	48214654	peak2355	49	0	NM_001098416|NM_015401	-|-	784|784
chr12	48592006	48592282	peak2356	50	0			
chr12	48746269	48746501	peak2357	51	0	NM_001172681|NM_001172682|NM_152320	-|-|-	1711|1356|1711
chr12	48994804	48995003	peak2358	32	0			
chr12	49110350	49110889	peak2359	432	0	NM_001240	-	-162
chr12	49208404	49208706	peak2360	115	0			
chr12	49245759	49246166	peak2361	245	0	NM_004818	-	5
chr12	49393110	49393332	peak2362	35	0	NM_015086	-	133
chr12	49412313	49412723	peak2363	71	0	NM_002733|NM_212461	-|-	-74|-74
chr12	49463355	49464011	peak2364	259	0	NM_144593	-	-92
chr12	49523896	49524702	peak2365	83	0	NM_006082	-	-1005
chr12	49658620	49658958	peak2366	145	0	NM_032704	+	75
chr12	49725382	49725629	peak2367	46	0			
chr12	49740347	49740608	peak2368	31	0	NM_024902	+	563
chr12	49822805	49822921	peak2369	33	0			
chr12	498615	498927	peak2252	229	0	NM_001042603|NM_001130147|NM_001130148	-|+|+	151|-256|-256
chr12	49947363	49947567	peak2370	36	0			
chr12	49961512	49961811	peak2371	38	0	NM_001012300|NM_006337	-|-	1439|-250
chr12	50101222	50101551	peak2372	40	0	NM_175736|NM_198900	-|-	189|189
chr12	50262835	50263063	peak2373	31	0			
chr12	50419182	50419477	peak2374	34	0	NM_001126103|NM_001126104|NM_013277	-|-|-	22|22|22
chr12	50444321	50444574	peak2375	39	0			
chr12	50469028	50469224	peak2376	40	0			
chr12	50505387	50505856	peak2377	148	0	NM_032901	+	278
chr12	50505858	50506154	peak2378	101	0	NM_032901	+	-107
chr12	50898534	50898922	peak2379	145	0	NM_173602	+	39
chr12	51157563	51157814	peak2380	161	0	NM_005171	+	100
chr12	51441553	51442069	peak2381	32	0	NM_001024668|NM_015416	+|+	272|272
chr12	51477301	51477630	peak2382	91	0	NM_030809	-	132
chr12	51632473	51632818	peak2383	389	0	NM_001136264|NM_001136266|NM_001136267|NM_001136268|NM_001136269|NM_014764	+|+|+|+|+|+	-138|-138|-138|-138|-138|-138
chr12	51756687	51756855	peak2384	40	0			
chr12	51984579	51984721	peak2385	33	0	NM_014191	+	369
chr12	52278457	52278719	peak2386	50	0			
chr12	52386939	52387245	peak2387	74	0			
chr12	52404094	52404372	peak2388	59	0			
chr12	52430729	52431001	peak2389	84	0			
chr12	52477240	52477487	peak2390	44	0			
chr12	52615862	52616080	peak2391	60	0			
chr12	52928359	52928521	peak2392	56	0			
chr12	52998710	52998841	peak2393	31	0			
chr12	5309742	5309958	peak2273	62	0			
chr12	53264362	53264619	peak2394	35	0			
chr12	53268020	53268321	peak2395	63	0			
chr12	53273206	53273579	peak2396	37	0			
chr12	53297657	53297893	peak2397	85	0	NM_002273	-	-1093
chr12	53343552	53343855	peak2398	74	0	NM_000224|NM_199187	+|+	-861|-1049
chr12	53374630	53374905	peak2399	37	0			
chr12	53398414	53398687	peak2400	98	0	NM_001417	+	1511
chr12	53399805	53400409	peak2401	212	0	NM_001417	+	-46
chr12	53400674	53401079	peak2402	57	0	NM_001417	+	-815
chr12	53441114	53441301	peak2403	34	0	NM_015319|NM_198316	+|+	1525|-398
chr12	53447696	53447957	peak2404	45	0	NR_033854	-	-396
chr12	53493145	53493450	peak2405	62	0	NM_002178	+	-1862
chr12	53552285	53552468	peak2406	36	0			
