# Argument List:
# Name = wgEncodeHaibTfbsK562Atf3V0416101PkRep1
# peak file = ../HaibTfbsK562Atf3V0416101Pk/wgEncodeHaibTfbsK562Atf3V0416101PkRep1.bed.broadPeak
# gene pos to peak = up,down
# distance = 2000 bp
# genome = hg19.refGene
# Output symbol as gene name = False
#chrom	gTSS	gTTS	gene	NA	strand	pName	TSS2pCenter
chr11	62380212	62382590	NM_000327	0	+	peak1936	163
chr11	62369690	62380237	NM_153265	0	-	peak1936	-188
chr11	62443972	62446527	NM_015853	0	-	peak1937	6
chr11	62457746	62475200	NM_001122955	0	-	peak1938	-1722
chr11	62475113	62476677	NM_012202	0	+	peak1938	1635
chr11	62457746	62473787	NM_032667	0	-	peak1938	-309
chr11	62529010	62534185	NM_002696	0	+	peak1939	-58
chr11	62538874	62554811	NM_006473	0	+	peak1940	-13
chr11	62554873	62557871	NM_199337	0	+	peak1941|peak1942	720|68
chr11	6232564	6255941	NM_001098794	0	-	peak1748	-40
chr11	6232564	6255941	NM_032127	0	-	peak1748	-40
chr11	62559597	62572964	NM_001081491	0	-	peak1943	-58
chr11	62559597	62572964	NM_006362	0	-	peak1943	-58
chr11	62600383	62607628	NM_018093	0	-	peak1944	-590
chr11	62623517	62656352	NM_001012661	0	+	peak1945	83
chr11	62623517	62656352	NM_001012662	0	+	peak1945	83
chr11	62623517	62656352	NM_001012663	0	+	peak1945	83
chr11	62623517	62656352	NM_001012664	0	+	peak1945	83
chr11	62623517	62656352	NM_002394	0	+	peak1945	83
chr11	62621375	62621440	NR_002559	0	-	peak1945	1994
chr11	62622092	62622167	NR_002562	0	-	peak1945	1267
chr11	62622483	62622555	NR_002563	0	-	peak1945	879
chr11	62622763	62622838	NR_002564	0	-	peak1945	596
chr11	62623037	62623103	NR_002565	0	-	peak1945	331
chr11	62619460	62623360	NR_003098	0	-	peak1945	74
chr11	62648286	62656352	NM_001013251	0	+	peak1946|peak1947	-552|-875
chr11	62676151	62689012	NM_000738	0	-	peak1948	1656
chr11	63320241	63330855	NM_017878	0	-	peak1950	1179
chr11	63396436	63439083	NM_015459	0	-	peak1952	-80
chr11	63448921	63527340	NM_006054	0	+	peak1953	87
chr11	63448921	63527357	NM_201428	0	+	peak1953	87
chr11	63448921	63527357	NM_201429	0	+	peak1953	87
chr11	63448921	63527357	NM_201430	0	+	peak1953	87
chr11	63706441	63724444	NM_024771	0	+	peak1955|peak1956|peak1957	754|189|-205
chr11	63953586	63972020	NM_006819	0	+	peak1960	706
chr11	64011952	64014413	NM_138689	0	-	peak1961	-1026
chr11	64018994	64036924	NM_000932	0	+	peak1962	29
chr11	64018994	64036924	NM_001184883	0	+	peak1962	29
chr11	64073043	64084210	NM_004451	0	+	peak1964	157
chr11	64085568	64089282	NM_012094	0	+	peak1965	417
chr11	64084167	64085033	NM_016404	0	-	peak1965	118
chr11	64085568	64089282	NM_181651	0	+	peak1965	417
chr11	64085568	64089282	NM_181652	0	+	peak1965	417
chr11	64126624	64139686	NM_001006944	0	+	peak1968	41
chr11	64126624	64139686	NM_003942	0	+	peak1968	41
chr11	64556609	64570713	NM_004579	0	-	peak1979	-182
chr11	64570995	64578188	NM_000244	0	-	peak1980	-62
chr11	64570995	64578188	NM_130799	0	-	peak1980	-62
chr11	64570995	64578035	NM_130800	0	-	peak1980	91
chr11	64570995	64578035	NM_130801	0	-	peak1980	91
chr11	64570995	64578213	NM_130802	0	-	peak1980	-87
chr11	64570995	64578766	NM_130803	0	-	peak1980	-640
chr11	64570995	64578766	NM_130804	0	-	peak1980	-640
chr11	64591663	64612041	NM_017525	0	-	peak1981	-200
chr11	64620207	64646191	NM_006795	0	-	peak1984	-132
chr11	64662004	64684722	NM_015104	0	-	peak1985	-1139
chr11	64692142	64701948	NM_006244	0	+	peak1986	280
chr11	64755416	64764517	NM_138456	0	-	peak1987	-23
chr11	64781585	64789655	NM_001667	0	+	peak1988	8
chr11	64851693	64855874	NM_006782	0	+	peak1989	26
chr11	64844926	64851615	NM_080668	0	-	peak1989	52
chr11	64863682	64879180	NM_013265	0	+	peak1990	88
chr11	64879340	64883706	NM_003273	0	+	peak1991	-787
chr11	64883875	64885170	NM_014205	0	-	peak1992	57
chr11	64888098	64889672	NM_001997	0	-	peak1993	19
chr11	64889727	64894841	NM_004927	0	+	peak1993	36
chr11	64949342	64979476	NM_005186	0	+	peak1995	-522
chr11	6502676	6505910	NM_012192	0	+	peak1752	40
chr11	6496927	6502595	NM_012402	0	-	peak1752	41
chr11	65029431	65065087	NM_002689	0	+	peak1997	147
chr11	65082330	65089899	NM_006779	0	+	peak1998	-863
chr11	65142662	65150142	NM_001077241	0	-	peak1999	-208
chr11	65142662	65150142	NM_182556	0	-	peak1999	-208
chr11	65190268	65194001	NR_028272	0	+	peak2001|peak2002	622|-101
chr11	65265232	65273937	NR_002819	0	+	peak2008	132
chr11	65292547	65306182	NM_001048218	0	+	peak2009	-304
chr11	65292547	65306182	NM_020680	0	+	peak2009	-304
chr11	65337942	65339232	NM_006396	0	+	peak2011	305
chr11	65421067	65430443	NM_001145138	0	-	peak2012	11
chr11	65421067	65430443	NM_021975	0	-	peak2012	11
chr11	65479488	65487074	NM_006388	0	+	peak2013	-76
chr11	65479488	65487074	NM_182709	0	+	peak2013	-76
chr11	65479488	65487074	NM_182710	0	+	peak2013	-76
chr11	65485145	65488409	NM_032193	0	-	peak2014	-293
chr11	65543379	65547822	NM_138368	0	-	peak2015	-243
chr11	65622286	65625804	NM_005507	0	-	peak2017|peak2018	-1317|-83
chr11	65633912	65640340	NM_016938	0	-	peak2019	933
chr11	65651211	65656010	NM_004214	0	-	peak2021	-80
chr11	65657874	65659105	NM_006848	0	+	peak2021	1944
chr11	65651211	65656010	NM_198897	0	-	peak2021	-80
chr11	65659691	65667997	NM_005438	0	-	peak2022|peak2023	-1133|-82
chr11	65684283	65686531	NM_001135635	0	-	peak2024	-19
chr11	65686727	65689047	NM_006442	0	+	peak2024	215
chr11	65684283	65686531	NM_031450	0	-	peak2024	-19
chr11	65729159	65747606	NM_005146	0	+	peak2026	45
chr11	65819815	65836382	NM_006842	0	+	peak2028	97
chr11	66104803	66112582	NM_001024957	0	-	peak2033	-1
chr11	66104803	66112582	NM_015399	0	-	peak2033	-1
chr11	66188474	66194177	NM_178864	0	+	peak2035	-756
chr11	66234335	66244807	NM_001098510	0	+	peak2036	-78
chr11	66234335	66244807	NM_145065	0	+	peak2036	-78
chr11	6632072	6633445	NM_006284	0	-	peak1754	96
chr11	66330935	66336047	NM_003793	0	-	peak2037	57
chr11	66360689	66373489	NM_005125	0	+	peak2038	389
chr11	66357640	66360554	NM_018219	0	-	peak2038	-254
chr11	6633996	6640692	NM_000391	0	-	peak1755	-43
chr11	66432470	66445275	NM_031492	0	-	peak2039	75
chr11	66610882	66614003	NM_001032279	0	+	peak2041	-32
chr11	66610882	66614003	NM_005133	0	+	peak2041	-32
chr11	66624875	66627945	NM_024036	0	+	peak2042	869
chr11	66615996	66725847	NM_000920	0	-	peak2044|peak2045	-213|292
chr11	66615996	66725847	NM_001040716	0	-	peak2044|peak2045	-213|292
chr11	66886739	67025542	NM_012308	0	+	peak2047	193
chr11	66886739	67025542	NR_027473	0	+	peak2047	193
chr11	67085309	67159158	NR_024469	0	+	peak2048	65
chr11	67119020	67121052	NM_021173	0	-	peak2050	1126
chr11	67159422	67165882	NM_004584	0	+	peak2052	91
chr11	67195934	67202878	NM_003952	0	+	peak2054	43
chr11	67231818	67236731	NM_001078650	0	-	peak2057	81
chr11	67231818	67236731	NM_001078651	0	-	peak2057	81
chr11	67231818	67236731	NM_025124	0	-	peak2057	81
chr11	67273968	67276102	NM_005851	0	-	peak2058	-110
chr11	67351065	67354123	NM_000852	0	+	peak2060	-1501
chr11	67374322	67380012	NM_001166102	0	+	peak2061	39
chr11	67374322	67380012	NM_007103	0	+	peak2061	39
chr11	67758574	67771593	NM_030930	0	-	peak2064	53
chr11	67810446	67818365	NM_006053	0	+	peak2065	-692
chr11	68451982	68458642	NM_015973	0	+	peak2070	54
chr11	68522090	68609399	NM_001031847	0	-	peak2072	-1088
chr11	68522352	68609399	NM_001876	0	-	peak2072	-1088
chr11	69061621	69064753	NM_138768	0	+	peak2077|peak2078	1632|-1204
chr11	695615	704127	NM_001042463	0	+	peak1698	1077
chr11	644224	695740	NM_021008	0	-	peak1698	-1202
chr11	695615	704127	NM_174940	0	+	peak1698	1077
chr11	6947653	6979277	NM_013250	0	+	peak1757	-146
chr11	70049268	70053508	NM_003824	0	+	peak2088|peak2089	-64|-788
chr11	70116822	70230500	NM_003626	0	+	peak2090|peak2091	10|-400
chr11	70116822	70224498	NM_177423	0	+	peak2090|peak2091	10|-400
chr11	706119	727726	NM_022772	0	+	peak1699	-406
chr11	71145458	71159477	NM_001163817	0	-	peak2097	275
chr11	71145458	71159477	NM_001360	0	-	peak2097	275
chr11	71709957	71713574	NM_001039659	0	+	peak2099	-1064
chr11	71709957	71713574	NM_001039660	0	+	peak2099	-1064
chr11	71710972	71713574	NM_001145055	0	+	peak2099	-49
chr11	71710662	71713574	NM_001145057	0	+	peak2099	-359
chr11	71710108	71713574	NM_173042	0	+	peak2099	-913
chr11	71791692	71807936	NM_001145307	0	+	peak2100	-143
chr11	71791381	71821823	NM_001145308	0	+	peak2100	-454
chr11	71791381	71821823	NM_001145309	0	+	peak2100	-454
chr11	71791381	71821827	NM_001145310	0	+	peak2100	-454
chr11	71713910	71791573	NM_006185	0	-	peak2100	262
chr11	71791692	71807936	NM_145309	0	+	peak2100	-143
chr11	71791692	71807936	NR_026886	0	+	peak2100	-143
chr11	71808338	71814433	NM_017907	0	-	peak2101	-14
chr11	72003471	72145568	NM_030813	0	-	peak2105	-116
chr11	72287185	72353504	NM_001143839	0	-	peak2106	725
chr11	72287185	72353487	NR_026572	0	-	peak2106	742
chr11	72396114	72463434	NM_001040118	0	-	peak2107	36
chr11	72465774	72504750	NM_006645	0	-	peak2108	134
chr11	73117027	73309228	NM_015159	0	-	peak2109	69
chr11	73685715	73693889	NM_003355	0	-	peak2111	768
chr11	73745479	73882064	NM_015531	0	-	peak2112	-27
chr11	73882367	73965747	NM_016147	0	+	peak2112	330
chr11	74041360	74109502	NM_173582	0	-	peak2113	270
chr11	74202923	74204755	NM_001144869	0	-	peak2114	-358
chr11	74660291	74690076	NM_014752	0	+	peak2116	108
chr11	74551955	74660232	NM_182969	0	-	peak2116	-49
chr11	74951949	74954748	NM_001195528	0	+	peak2122	-826
chr11	74976481	75062873	NM_004041	0	-	peak2125	-250
chr11	74976481	75062873	NM_020251	0	-	peak2125	-250
chr11	75110561	75116730	NM_001005	0	+	peak2126	76
chr11	75111434	75111582	NR_000005	0	+	peak2126	949
chr11	75145685	75236599	NM_030792	0	-	peak2127	384
chr11	7535000	7674989	NM_003621	0	+	peak1758	-145
chr11	75526211	75855281	NM_003369	0	+	peak2128	353
chr11	76061003	76091880	NM_004705	0	-	peak2131	334
chr11	76494284	76509197	NM_015516	0	+	peak2134	-1507
chr11	77033060	77185108	NM_001128620	0	-	peak2137	301
chr11	77033060	77185108	NM_002576	0	-	peak2137	301
chr11	77300679	77321401	NM_173039	0	+	peak2138	48
chr11	767223	777487	NM_182612	0	-	peak1701	-16
chr11	8008866	8017716	NM_003754	0	+	peak1760	110
chr11	799178	805250	NM_145886	0	-	peak1702	135
chr11	799178	805250	NM_145887	0	-	peak1702	135
chr11	809935	812876	NM_001004	0	+	peak1703	312
chr11	82692478	82782884	NM_014488	0	-	peak2142	54
chr11	82972505	82997377	NM_021825	0	-	peak2144	-250
chr11	832951	838834	NM_001039490	0	+	peak1704	-506
chr11	832951	838834	NM_004357	0	+	peak1704	-506
chr11	832951	838834	NM_139029	0	+	peak1704	-506
chr11	832951	838834	NM_139030	0	+	peak1704	-506
chr11	83166055	85338314	NM_001142699	0	-	peak2146	1301
chr11	85339621	85347583	NM_001193537	0	+	peak2146	6
chr11	85339621	85347583	NM_001193538	0	+	peak2146	6
chr11	85339621	85347583	NM_018480	0	+	peak2146	6
chr11	85339621	85347583	NR_036465	0	+	peak2146	6
chr11	85668485	85780108	NM_001008660	0	-	peak2147	137
chr11	85668485	85780108	NM_007166	0	-	peak2147	137
chr11	85955814	85989778	NM_003797	0	+	peak2148	-332
chr11	85955814	85989778	NM_152991	0	+	peak2148	-332
chr11	86013252	86056984	NM_016401	0	+	peak2149	-36
chr11	86014397	86056984	NR_024596	0	+	peak2149	1109
chr11	86013252	86056984	NR_024597	0	+	peak2149	-36
chr11	86013252	86056984	NR_024598	0	+	peak2149	-36
chr11	8968839	8985989	NM_020644	0	-	peak1764	-93
chr11	867859	910874	NM_001142674	0	-	peak1708	-51
chr11	867859	910874	NM_001142676	0	-	peak1708	-51
chr11	867859	910874	NM_001142677	0	-	peak1708	-51
chr11	867859	910874	NM_023947	0	-	peak1708	-51
chr11	925840	1012239	NM_012305	0	+	peak1709	36
chr11	93211640	93276546	NM_020179	0	-	peak2155	17
chr11	9316643	9336296	NM_001165030	0	-	peak1766	69
chr11	9302710	9336296	NM_015012	0	-	peak1766	69
chr11	9302200	9336296	NR_028491	0	-	peak1766	69
chr11	93394815	93463522	NM_033395	0	+	peak2156	164
chr11	93474792	93496246	NM_014039	0	+	peak2157	72
chr11	93469095	93474703	NM_024116	0	-	peak2157	17
chr11	93862093	93915135	NM_015368	0	+	peak2158	-306
chr11	9406168	9469673	NM_006391	0	+	peak1768	6
chr11	94800055	94804387	NM_032102	0	+	peak2161	-227
chr11	9482511	9550070	NM_003442	0	+	peak1769	132
chr11	9481103	9482245	NR_036539	0	-	peak1769	134
chr11	95523641	95565854	NM_014679	0	+	peak2163|peak2164	652|-606
chr11	95502105	95522954	NM_144664	0	-	peak2163|peak2164	35|1293
chr11	9596233	9611311	NM_001143976	0	+	peak1771	983
chr11	9595227	9611311	NM_003390	0	+	peak1771	-23
chr11	9776316	9781080	NR_033972	0	-	peak1773	302
chr11	9779839	9832866	NR_036485	0	+	peak1773	-1543
chr12	101673904	101780397	NM_014503	0	+	peak2519	18
chr12	101786922	101801572	NM_001177	0	-	peak2520	324
chr12	102139275	102224645	NM_024312	0	-	peak2521	59
chr12	102513955	102591297	NM_017915	0	+	peak2524	21
chr12	102467974	102512361	NM_024057	0	-	peak2524	1573
chr12	10365488	10375722	NM_031412	0	+	peak2297	20
chr12	104166080	104234975	NM_001031701	0	-	peak2528	11
chr12	104343980	104350993	NM_001135570	0	-	peak2530	20
chr12	104359592	104382655	NM_003211	0	+	peak2531	25
chr12	104458235	104500296	NM_013320	0	+	peak2532	-24
chr12	105501491	105562904	NM_015275	0	+	peak2536	12
chr12	1021254	1058863	NM_134424	0	-	peak2257	107
chr12	107168398	107283092	NM_018157	0	+	peak2540	434
chr12	107385142	107487598	NM_004075	0	-	peak2542	-245
chr12	10756363	10766208	NM_018048	0	-	peak2298	-55
chr12	108079589	108106257	NM_007062	0	+	peak2546	3
chr12	108126643	108154914	NM_012406	0	-	peak2547	48
chr12	108956293	108963158	NM_014301	0	+	peak2551	-56
chr12	108915990	108955165	NM_014706	0	-	peak2551	1184
chr12	108956293	108963158	NM_213595	0	+	peak2551	-56
chr12	109525992	109531293	NM_001001655	0	-	peak2555	60
chr12	109525992	109531293	NM_001145374	0	-	peak2555	60
chr12	109525992	109531293	NM_001145375	0	-	peak2555	60
chr12	109525992	109531293	NR_026930	0	-	peak2555	60
chr12	109525992	109531293	NR_026931	0	-	peak2555	60
chr12	110011499	110035070	NM_000431	0	+	peak2556	377
chr12	110011499	110035070	NM_001114185	0	+	peak2556	377
chr12	109991522	110011358	NM_052845	0	-	peak2556	-236
chr12	110152186	110208311	NM_032829	0	+	peak2560	819
chr12	110171130	110211289	NR_026661	0	-	peak2561	1887
chr12	110171130	110211292	NR_026662	0	-	peak2561	1884
chr12	110288748	110318293	NM_016433	0	-	peak2562	-30
chr12	110367606	110434194	NM_001135213	0	-	peak2564	10
chr12	110367606	110434194	NM_001135214	0	-	peak2564	10
chr12	110367606	110434194	NM_014776	0	-	peak2564	10
chr12	110367606	110434194	NM_057169	0	-	peak2564	10
chr12	110367606	110434194	NM_057170	0	-	peak2564	10
chr12	110385868	110434194	NM_139201	0	-	peak2564	10
chr12	110478982	110505500	NM_207435	0	-	peak2566	16
chr12	111843751	111889426	NM_005475	0	+	peak2575	435
chr12	111890018	112037480	NM_002973	0	-	peak2577	-56
chr12	112280278	112331227	NM_003668	0	+	peak2578	451
chr12	112280278	112331227	NM_139078	0	+	peak2578	451
chr12	112277572	112280706	NR_015404	0	-	peak2578	-879
chr12	112451151	112461024	NM_001034025	0	+	peak2579	90
chr12	112369088	112451023	NM_001193453	0	-	peak2579	38
chr12	112369088	112451023	NM_001193531	0	-	peak2579	38
chr12	112451151	112461024	NM_006817	0	+	peak2579	90
chr12	112369088	112451023	NM_138341	0	-	peak2579	38
chr12	112856535	112947716	NM_002834	0	+	peak2581	-295
chr12	113536624	113574044	NM_001193520	0	-	peak2585	-388
chr12	113536624	113573559	NM_001193521	0	-	peak2585	97
chr12	113536624	113574044	NM_004658	0	-	peak2585	-388
chr12	113594983	113623284	NM_001111322	0	-	peak2586|peak2587	-498|-11
chr12	113594983	113623284	NM_024072	0	-	peak2586|peak2587	-498|-11
chr12	113623554	113630119	NM_032848	0	+	peak2586|peak2587	768|281
chr12	113659259	113736387	NM_001143819	0	+	peak2589	-389
chr12	113659259	113736387	NM_017901	0	+	peak2589	-389
chr12	113633247	113658880	NM_138451	0	-	peak2589	768
chr12	113796370	113827458	NM_001159727	0	+	peak2592	-25
chr12	113796370	113827458	NM_173542	0	+	peak2592	-25
chr12	114259859	114404176	NM_001146698	0	-	peak2603	-72
chr12	114254542	114404176	NM_001146699	0	-	peak2603	-72
chr12	114259859	114404176	NM_016196	0	-	peak2603	-72
chr12	116396382	116714991	NM_015335	0	-	peak2611	533
chr12	117176095	117291434	NM_001109903	0	+	peak2616	151
chr12	117153595	117175843	NM_024738	0	-	peak2616	101
chr12	117176095	117291434	NM_032814	0	+	peak2616	151
chr12	118470491	118498951	NM_018639	0	-	peak2628	23
chr12	118814357	118855839	NM_022491	0	+	peak2629	192
chr12	119721629	119741185	NR_024246	0	-	peak2632	54
chr12	120532898	120554643	NM_001167606	0	-	peak2636|peak2637	-505|35
chr12	120532898	120554643	NM_006861	0	-	peak2636|peak2637	-505|35
chr12	120648249	120703563	NM_001080855	0	-	peak2639	217
chr12	120648249	120703563	NM_002859	0	-	peak2639	217
chr12	120881764	120884215	NM_016399	0	-	peak2642	-81
chr12	120884240	120901555	NM_176818	0	+	peak2642	106
chr12	120884240	120901555	NR_033684	0	+	peak2642	106
chr12	120907659	120936297	NM_001037494	0	+	peak2643	138
chr12	120899471	120907558	NM_003769	0	-	peak2643	-37
chr12	120941082	120966964	NM_032314	0	-	peak2644	-16
chr12	121201035	121342151	NM_139015	0	-	peak2646	55
chr12	121440847	121454300	NM_022895	0	-	peak2647	12
chr12	121746049	121792012	NM_001137559	0	-	peak2651	-1693
chr12	121746049	121790265	NM_016237	0	-	peak2651	54
chr12	121837901	121862155	NM_025126	0	+	peak2652	33
chr12	121837901	121862155	NM_194271	0	+	peak2652	33
chr12	121866901	122018364	NM_001005366	0	-	peak2654	-14
chr12	121866901	122018920	NM_032590	0	-	peak2654	-570
chr12	122064454	122079946	NM_032790	0	+	peak2655	158
chr12	122150657	122219972	NM_001080825	0	+	peak2658	35
chr12	122215661	122231594	NM_019034	0	-	peak2663	654
chr12	122277434	122326517	NM_001171993	0	-	peak2666	4
chr12	122326645	122355770	NM_002813	0	+	peak2666	124
chr12	122692209	122712068	NM_019887	0	-	peak2670	-1441
chr12	122692209	122712068	NM_138929	0	-	peak2670	-1441
chr12	122692209	122712068	NR_024600	0	-	peak2670	-1441
chr12	122692209	122712068	NR_024601	0	-	peak2670	-1441
chr12	122716095	122751068	NM_022916	0	-	peak2671	-88
chr12	122957435	122985518	NM_017612	0	-	peak2673	66
chr12	123237370	123255952	NM_003677	0	+	peak2675	224
chr12	123349878	123380712	NM_024667	0	-	peak2677	4
chr12	123459353	123464588	NM_024623	0	+	peak2678	161
chr12	123413539	123459752	NM_203444	0	-	peak2678	-560
chr12	124086671	124105483	NM_020936	0	+	peak2683	25
chr12	124105570	124118323	NM_001414	0	-	peak2684	-26
chr12	124118380	124145334	NM_001516	0	+	peak2684	83
chr12	124420954	124457163	NM_025140	0	-	peak2687	600
chr12	124457669	124499967	NM_152437	0	+	peak2687	-94
chr12	125396193	125399587	NM_021009	0	-	peak2707|peak2708	-426|-50
chr12	129277738	129308541	NM_145648	0	-	peak2724	-23
chr12	12938540	12944397	NM_030817	0	+	peak2300	-1430
chr12	131356616	131360824	NM_006325	0	+	peak2731	129
chr12	131649555	131697475	NR_026670	0	+	peak2734	693
chr12	13197314	13236381	NM_020853	0	+	peak2303	4
chr12	132195634	132284282	NM_004592	0	+	peak2749	270
chr12	132413797	132428406	NM_001002019	0	+	peak2751	13
chr12	132413744	132428406	NM_001002020	0	+	peak2751	-40
chr12	132413812	132428406	NM_025215	0	+	peak2751	28
chr12	132434507	132565004	NM_015409	0	+	peak2752	33
chr12	132568827	132610885	NR_003290	0	+	peak2755	-801
chr12	132628992	132636986	NM_024078	0	+	peak2756|peak2757	460|24
chr12	132621141	132628880	NM_175066	0	-	peak2756|peak2757	-348|88
chr12	133302253	133338451	NM_015114	0	-	peak2764	155
chr12	133416937	133464204	NM_001161344	0	-	peak2766	100
chr12	133416937	133464204	NM_001161345	0	-	peak2766	100
chr12	133416937	133464204	NM_001161346	0	-	peak2766	100
chr12	133416937	133464204	NM_001161347	0	-	peak2766	100
chr12	133416937	133464204	NM_018223	0	-	peak2766	100
chr12	133563055	133589153	NM_019591	0	+	peak2767	123
chr12	133613979	133639884	NM_001127372	0	+	peak2768	10
chr12	133613877	133639884	NM_003428	0	+	peak2768	-92
chr12	133657036	133684256	NM_003440	0	+	peak2769	-178
chr12	133707213	133736047	NM_015394	0	+	peak2770	182
chr12	133758059	133783695	NM_001165881	0	+	peak2771	29
chr12	133758059	133783695	NM_001165882	0	+	peak2771	29
chr12	133757994	133783695	NM_001165883	0	+	peak2771	-36
chr12	133757994	133783695	NM_001165884	0	+	peak2771	-36
chr12	133757994	133783695	NM_001165885	0	+	peak2771	-36
chr12	133757994	133783695	NM_001165886	0	+	peak2771	-36
chr12	133757994	133783695	NM_001165887	0	+	peak2771	-36
chr12	133757994	133783695	NM_003415	0	+	peak2771	-36
chr12	133757994	133783695	NM_152943	0	+	peak2771	-36
chr12	14518610	14651696	NM_018179	0	+	peak2306	-283
chr12	14656596	14720791	NM_024829	0	-	peak2307	920
chr12	1675159	1703331	NM_152441	0	-	peak2259	751
chr12	1800246	1897844	NM_024551	0	+	peak2261	126
chr12	22199158	22218601	NM_018686	0	+	peak2309	40
chr12	22778075	22797347	NM_001039481	0	+	peak2310	38
chr12	22778075	22843607	NM_018638	0	+	peak2310	38
chr12	24962957	25102393	NM_001178091	0	-	peak2313	-331
chr12	24962957	25102393	NM_001178092	0	-	peak2313	-331
chr12	24962957	25102393	NM_005504	0	-	peak2313	-331
chr12	25348149	25357948	NM_001001660	0	+	peak2314	-100
chr12	25261226	25348094	NM_001082972	0	-	peak2314	155
chr12	25261226	25348094	NM_001082973	0	-	peak2314	155
chr12	25261226	25348094	NM_018272	0	-	peak2314	155
chr12	27124507	27167339	NM_016551	0	-	peak2320	2
chr12	2921786	2934236	NM_018463	0	+	peak2265	-316
chr12	2966849	2986303	NM_021953	0	-	peak2266	53
chr12	2966849	2986303	NM_202002	0	-	peak2266	53
chr12	2966849	2986303	NM_202003	0	-	peak2266	53
chr12	2986364	2998624	NR_027363	0	+	peak2266	8
chr12	2986364	2998624	NR_027364	0	+	peak2266	8
chr12	2986364	2998624	NR_027365	0	+	peak2266	8
chr12	30781916	30848929	NM_006390	0	-	peak2323	-114
chr12	31226778	31257725	NM_004399	0	+	peak2325	-2
chr12	31226778	31257725	NM_030653	0	+	peak2325	-2
chr12	31226778	31257725	NM_152438	0	+	peak2325	-2
chr12	31477249	31478879	NR_026806	0	+	peak2326	188
chr12	31535156	31743952	NM_144973	0	-	peak2327|peak2328	-741|-447
chr12	31812608	31822014	NM_001135863	0	+	peak2329	456
chr12	31812120	31822014	NM_173802	0	+	peak2329	-32
chr12	31824072	31882108	NM_001113402	0	-	peak2330	-696
chr12	31824072	31882108	NR_004854	0	-	peak2330	-696
chr12	32260184	32531140	NM_001003398	0	+	peak2332	489
chr12	32260184	32531140	NM_001714	0	+	peak2332	489
chr12	32832136	32898584	NM_005690	0	+	peak2333	-91
chr12	32832136	32898584	NM_012062	0	+	peak2333	-91
chr12	32832136	32898584	NM_012063	0	+	peak2333	-91
chr12	3724493	3862366	NM_001144958	0	-	peak2269	-45
chr12	3749554	3862366	NM_001144959	0	-	peak2269	-45
chr12	3757108	3862366	NM_032680	0	-	peak2269	-45
chr12	40148824	40499661	NM_052885	0	-	peak2337	204
chr12	42475649	42538673	NM_001099650	0	-	peak2339	62
chr12	42475649	42538673	NM_173601	0	-	peak2339	62
chr12	42550908	42632089	NM_001190977	0	-	peak2340	91
chr12	42550908	42632151	NM_001190979	0	-	peak2340	29
chr12	42625025	42632151	NM_001190980	0	-	peak2340	29
chr12	42550908	42632154	NM_005748	0	-	peak2340	26
chr12	42550908	42632151	NR_034000	0	-	peak2340	29
chr12	42719946	42842422	NM_001143787	0	+	peak2341	29
chr12	42719946	42835764	NM_001143788	0	+	peak2341	29
chr12	42719946	42835764	NM_001143789	0	+	peak2341	29
chr12	42719946	42842422	NM_016488	0	+	peak2341	29
chr12	42705888	42719932	NM_033114	0	-	peak2341	-15
chr12	42719946	42793226	NM_201438	0	+	peak2341	29
chr12	42719946	42835764	NM_201439	0	+	peak2341	29
chr12	42719946	42835764	NM_201440	0	+	peak2341	29
chr12	42719946	42835764	NM_201515	0	+	peak2341	29
chr12	4382901	4414521	NM_001759	0	+	peak2271	-26
chr12	44187527	44200178	NM_002822	0	-	peak2342	-48
chr12	4430358	4469188	NM_020375	0	+	peak2272	98
chr12	46312915	46384401	NM_004719	0	-	peak2344	81
chr12	46576842	46663208	NM_001077484	0	-	peak2346	-367
chr12	46576842	46663208	NM_030674	0	-	peak2346	-367
chr12	46751971	46766645	NM_018976	0	-	peak2347|peak2348	-1447|-73
chr12	48055715	48099844	NM_001146075	0	-	peak2352	-62
chr12	48055715	48099844	NM_001146076	0	-	peak2352	-62
chr12	48055715	48099844	NM_024604	0	-	peak2352	-62
chr12	48128454	48152889	NM_001098531	0	-	peak2354	220
chr12	48128454	48152181	NM_001098532	0	-	peak2354	928
chr12	48128454	48152244	NM_006105	0	-	peak2354	865
chr12	48176508	48213763	NM_001098416	0	-	peak2355	784
chr12	48176508	48213763	NM_015401	0	-	peak2355	784
chr12	48733794	48744674	NM_001172681	0	-	peak2357	1711
chr12	48733794	48745029	NM_001172682	0	-	peak2357	1356
chr12	48733794	48744674	NM_152320	0	-	peak2357	1711
chr12	49086751	49110781	NM_001240	0	-	peak2359	-162
chr12	49223539	49245957	NM_004818	0	-	peak2361	5
chr12	49388932	49393088	NM_015086	0	-	peak2362	133
chr12	49396055	49412592	NM_002733	0	-	peak2363	-74
chr12	49396055	49412592	NM_212461	0	-	peak2363	-74
chr12	49458467	49463775	NM_144593	0	-	peak2364	-92
chr12	49521567	49525304	NM_006082	0	-	peak2365	-1005
chr12	49658864	49667113	NM_032704	0	+	peak2366	75
chr12	49741040	49745683	NM_024902	0	+	peak2368	563
chr12	389222	498620	NM_001042603	0	-	peak2252	151
chr12	498515	551804	NM_001130147	0	+	peak2252	-256
chr12	498515	551804	NM_001130148	0	+	peak2252	-256
