Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	defensin	3	1.935483870967742	0.037443368886879214	31793_AT, 31506_S_AT, 34623_AT, 34546_AT	148	40	19235	9.747466216216218	0.9999953946201442	0.3188746477185651	40.27772724088754	
UP_SEQ_FEATURE	metal ion-binding site:Iron (heme axial ligand)	4	2.5806451612903225	0.03859053584245134	38229_AT, 33284_AT, 1391_S_AT, 1419_G_AT	146	98	19113	5.343304445065697	0.9999999999919175	0.7774114762692962	44.42764340272117	
INTERPRO	IPR002337:Haemoglobin, beta	2	1.2903225806451613	0.04219417822316088	33516_AT, 31687_F_AT	144	5	16659	46.275	0.9999999689353506	0.7632142633344113	45.202317085380905	
UP_SEQ_FEATURE	site:Not glycated	2	1.2903225806451613	0.04466985703948405	31687_F_AT, 31525_S_AT	146	6	19113	43.636986301369866	0.9999999999998683	0.8075035470033545	49.44852158067269	
SP_PIR_KEYWORDS	opioid peptide	2	1.2903225806451613	0.04499244910590218	31687_F_AT, 31525_S_AT	148	6	19235	43.322072072072075	0.9999996350853154	0.3618615853019219	46.303149504640174	
SP_PIR_KEYWORDS	fatty acid oxidation	2	1.2903225806451613	0.04499244910590218	34636_AT, 1391_S_AT	148	6	19235	43.322072072072075	0.9999996350853154	0.3618615853019219	46.303149504640174	
INTERPRO	IPR001811:Small chemokine, interleukin-8-like	3	1.935483870967742	0.04825557722513791	36703_AT, 37454_AT, 1403_S_AT	144	41	16659	8.464939024390244	0.9999999975641163	0.7825120902537331	49.847615908476115	
SP_PIR_KEYWORDS	nucleotide binding	4	2.5806451612903225	0.04884816466343417	33371_S_AT, 36234_AT, 1575_AT, 37905_R_AT	148	107	19235	4.858550138923971	0.999999900813679	0.37768067458510224	49.15861799274841	
INTERPRO	IPR012346:p53 and RUNT-type transcription factor, DNA-binding	2	1.2903225806451613	0.05041840258301768	1974_S_AT, 39187_AT	144	6	16659	38.56249999999999	0.999999999021754	0.7727726628679272	51.4146671916198	
SMART	SM00409:IG	8	5.161290322580645	0.05211624542824788	35038_AT, 31987_AT, 32469_AT, 33530_AT, 33077_AT, 35956_S_AT, 37968_AT, 1786_AT	94	330	9079	2.3414571244358475	0.9963752053138428	0.8463870589505723	45.09296118942399	
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	6	3.870967741935484	0.05222942834223733	37983_AT, 38236_AT, 32418_AT, 1419_G_AT, 34467_G_AT, 1901_S_AT	60	176	5085	2.889204545454546	0.9971116424925625	0.8575867768310634	45.39523199522395	
SP_PIR_KEYWORDS	Symport	4	2.5806451612903225	0.0534201451714028	35121_AT, 32084_AT, 37097_AT, 34436_AT	148	111	19235	4.683467251034819	0.9999999789797958	0.39654238855448576	52.362125883465396	
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	5	3.225806451612903	0.05484803919594765	1974_S_AT, 33246_AT, 1355_G_AT, 35373_AT, 1910_S_AT	60	124	5085	3.4173387096774195	0.9978636189235984	0.7850092966045303	47.072950459564545	
UP_SEQ_FEATURE	mutagenesis site	23	14.838709677419354	0.05836389845623835	33963_AT, 40350_AT, 1974_S_AT, 32469_AT, 32680_AT, 34636_AT, 32084_AT, 37408_AT, 41489_AT, 967_G_AT, 33246_AT, 1331_S_AT, 35439_AT, 37711_AT, 1910_S_AT, 33371_S_AT, 32073_AT, 34249_AT, 37953_S_AT, 1391_S_AT, 41280_R_AT, 33922_AT, 966_AT, 35213_AT	146	2045	19113	1.4723481930535554	1.0	0.8717959629765388	59.24973140399261	
INTERPRO	IPR004724:Epithelial sodium channel	2	1.2903225806451613	0.0585724990489457	37953_S_AT, 40317_AT	144	7	16659	33.05357142857143	0.9999999999692009	0.8008244865210933	56.92304293307514	
UP_SEQ_FEATURE	glycosylation site:N-linked (Glc) (glycation)	2	1.2903225806451613	0.05911491427333676	31687_F_AT, 31525_S_AT	146	8	19113	32.727739726027394	1.0	0.8615598168292289	59.732216132645746	
SP_PIR_KEYWORDS	P-loop	4	2.5806451612903225	0.0594137991601789	33371_S_AT, 36234_AT, 1575_AT, 37905_R_AT	148	116	19235	4.481593662628145	0.9999999972813696	0.4218170476072809	56.27892850929518	
SMART	SM00199:SCY	3	1.935483870967742	0.06578917211928381	36703_AT, 37454_AT, 1403_S_AT	94	41	9079	7.067202906071613	0.9992116589416141	0.8324368420892456	53.339850192866976	
INTERPRO	IPR002401:Cytochrome P450, E-class, group I	3	1.935483870967742	0.06622953323169062	34453_AT, 38229_AT, 1391_S_AT	144	49	16659	7.082908163265306	0.999999999998835	0.8204673845696852	61.5623516705702	
UP_SEQ_FEATURE	domain:Fibronectin type-III 12	2	1.2903225806451613	0.06625588979583469	33077_AT, 38508_S_AT	146	9	19113	29.091324200913242	1.0	0.8798013531453818	64.06101807494058	
SP_PIR_KEYWORDS	immunoglobulin c region	2	1.2903225806451613	0.06672880951762873	31512_AT, 35566_F_AT	148	9	19235	28.88138138138138	0.9999999997799452	0.451739044134177	60.65482338845028	
SP_PIR_KEYWORDS	wnt signaling pathway	4	2.5806451612903225	0.0670041497863095	33684_AT, 32680_AT, 41489_AT, 2090_I_AT	148	122	19235	4.261187416925122	0.9999999997998907	0.44438982310568287	60.811324048379966	
SP_PIR_KEYWORDS	phosphotransferase	5	3.225806451612903	0.06850483660756165	33246_AT, 31576_AT, 1355_G_AT, 1901_S_AT, 35373_AT	148	201	19235	3.2329904531397067	0.9999999998808334	0.4434009960445291	61.65421506734182	
KEGG_PATHWAY	hsa05222:Small cell lung cancer	4	2.5806451612903225	0.07307049642891535	1974_S_AT, 1419_G_AT, 35373_AT, 1910_S_AT	60	84	5085	4.035714285714286	0.9997440878411071	0.8087426279474437	57.5074638907905	
UP_SEQ_FEATURE	domain:Fibronectin type-III 10	2	1.2903225806451613	0.07334303887547317	33077_AT, 38508_S_AT	146	10	19113	26.182191780821917	1.0	0.8942914099818738	67.9246638594214	
UP_SEQ_FEATURE	domain:Fibronectin type-III 11	2	1.2903225806451613	0.07334303887547317	33077_AT, 38508_S_AT	146	10	19113	26.182191780821917	1.0	0.8942914099818738	67.9246638594214	
UP_SEQ_FEATURE	domain:Fibronectin type-III 13	2	1.2903225806451613	0.07334303887547317	33077_AT, 38508_S_AT	146	10	19113	26.182191780821917	1.0	0.8942914099818738	67.9246638594214	
INTERPRO	IPR008957:Fibronectin, type III-like fold	5	3.225806451612903	0.07410476737202326	35038_AT, 33077_AT, 1112_G_AT, 38508_S_AT, 1786_AT	144	184	16659	3.143682065217391	0.999999999999961	0.837350399222198	65.84665722252345	
INTERPRO	IPR001873:Na+ channel, amiloride-sensitive	2	1.2903225806451613	0.07467267851578287	37953_S_AT, 40317_AT	144	9	16659	25.708333333333332	0.9999999999999695	0.8225254485367417	66.13779520344471	
SP_PIR_KEYWORDS	growth factor	4	2.5806451612903225	0.07917146786788555	35090_G_AT, 35091_AT, 1890_AT, 35915_AT, 1855_AT	148	131	19235	3.9684340829379	0.9999999999970788	0.4851993590872329	67.17860417150723	
SP_PIR_KEYWORDS	glycation	2	1.2903225806451613	0.08094600833269766	31687_F_AT, 31525_S_AT	148	11	19235	23.63022113022113	0.9999999999984304	0.484661091792846	68.02271877830326	
INTERPRO	IPR003961:Fibronectin, type III	5	3.225806451612903	0.08118316490290722	35038_AT, 33077_AT, 1112_G_AT, 38508_S_AT, 1786_AT	144	190	16659	3.044407894736842	0.9999999999999982	0.8325299359713183	69.31481226945093	
BBID	38.Cell_cycle_arrest_and_apoptosis_ceramide	2	1.2903225806451613	0.08147783797201809	1974_S_AT, 1910_S_AT	7	5	358	20.457142857142856	0.8902686747903598	0.8902686747903598	50.19117375326532	
KEGG_PATHWAY	hsa04510:Focal adhesion	6	3.870967741935484	0.08232972873353289	38926_AT, 38508_S_AT, 1983_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	201	5085	2.529850746268657	0.9999143265568171	0.7900378376099703	62.05672783488318	
KEGG_PATHWAY	hsa05200:Pathways in cancer	8	5.161290322580645	0.08331899307118784	1974_S_AT, 33684_AT, 1419_G_AT, 2090_I_AT, 1855_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	328	5085	2.0670731707317076	0.9999238293939962	0.7419618522208993	62.51553957908749	
INTERPRO	IPR017973:Cytochrome P450, C-terminal region	3	1.935483870967742	0.08347440149884502	34453_AT, 38229_AT, 1391_S_AT	144	56	16659	6.197544642857142	0.9999999999999993	0.8258196272337119	70.36541940959239	
KEGG_PATHWAY	hsa05215:Prostate cancer	4	2.5806451612903225	0.08368160058111786	1974_S_AT, 1901_S_AT, 35373_AT, 1910_S_AT	60	89	5085	3.8089887640449436	0.9999270444424215	0.6959939002508944	62.682443294839985	
SP_PIR_KEYWORDS	hydrolase	18	11.612903225806452	0.08526770725617652	40350_AT, 37814_G_AT, 32439_AT, 32418_AT, 967_G_AT, 40186_AT, 36766_AT, 39469_S_AT, 37172_AT, 37061_AT, 679_AT, 33685_AT, 37096_AT, 36234_AT, 34249_AT, 34618_AT, 1575_AT, 37105_AT, 966_AT, 33979_AT	148	1555	19235	1.504432084817937	0.9999999999996559	0.49504336150651007	69.99509924393908	
SP_PIR_KEYWORDS	dioxygenase	3	1.935483870967742	0.0906925269134843	32073_AT, 34636_AT, 37166_AT	148	66	19235	5.907555282555283	0.9999999999999493	0.5093059296944635	72.31147485880105	
SP_PIR_KEYWORDS	nucleotide-binding	19	12.258064516129032	0.092498539948268	37814_G_AT, 32680_AT, 32084_AT, 967_G_AT, 33246_AT, 31576_AT, 1355_G_AT, 37905_R_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 34972_S_AT, 33371_S_AT, 33685_AT, 36234_AT, 1575_AT, 606_AT, 919_AT, 40294_AT, 966_AT	148	1686	19235	1.464625212401013	0.9999999999999732	0.5085049880920782	73.04512212595895	
SP_PIR_KEYWORDS	Pyrrolidone carboxylic acid	3	1.935483870967742	0.09303171633835973	38646_S_AT, 37454_AT, 35566_F_AT	148	67	19235	5.819382815651473	0.9999999999999779	0.5027807695468047	73.25824490080655	
INTERPRO	IPR001128:Cytochrome P450	3	1.935483870967742	0.09653187624964506	34453_AT, 38229_AT, 1391_S_AT	144	61	16659	5.689549180327869	1.0	0.8560720714612924	75.74249232816838	
BBID	152.altered_synaptic_signalling-neurodegenerative_disorders	2	1.2903225806451613	0.09709011268071632	1974_S_AT, 1910_S_AT	7	6	358	17.047619047619047	0.9297324795679788	0.7349197849102631	56.72375004842055	


